Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
NIND,National Industries Group Holding SAK,1,"[('KWT', 0.029)]",15,0
NRE,National Real Estate Co KSC,1,"[('KWT', 0.025)]",15,0
HEI.A,Heico Corp Class A,1,"[('LCG', 0.054)]",15,0
IHF,iShares U.S. Health Care Provid,1,"[('LCR', 0.052)]",15,0
IAI,iShares U.S. Broker-Dealers & S,1,"[('LCR', 0.05)]",15,0
SPDN,Direxion Daily S&P 500 Bear 1X ,1,"[('LCR', 0.045)]",15,0
IAU,iShares Gold Trust Shares of th,1,"[('LCR', 0.041)]",15,0
FTSM,First Trust Enhanced Short Matu,1,"[('LDSF', 0.1)]",15,0
UCON,First Trust TCW Unconstrained P,1,"[('LDSF', 0.1)]",15,0
SLQD,iShares 0-5 Year Investment Gra,1,"[('LDSF', 0.1)]",15,0
CMBS,iShares CMBS Bond ETF,1,"[('LDSF', 0.05)]",15,0
ZTZ21,2 Year Treasury Note Future Dec 21,1,"[('LDUR', 0.102)]",15,0
ZFZ21,5 Year Treasury Note Future Dec 21,1,"[('LDUR', 0.086)]",15,0
TNZ21,Ultra 10 Year US Treasury Note Future Dec 21,1,"[('LDUR', 0.03)]",15,0
SPXL,Direxion Daily S&P 500 Bull 3X ,1,"[('LGH', 0.102)]",15,0
UPRO,ProShares UltraPro S&P 500,1,"[('LGH', 0.101)]",15,0
002812,Yunnan Energy New Material Co Ltd A,1,"[('LIT', 0.067)]",15,0
300014,EVE Energy Co Ltd,1,"[('LIT', 0.058)]",15,0
002371,NAURA Technology Group Co Ltd,1,"[('LIT', 0.051)]",15,0
300450,Wuxi Lead Intelligent Equipment Co Ltd A,1,"[('LIT', 0.045)]",15,0
MSUXX,Morgan Stanley InstlLqdty TrsSecs Instl,1,"[('LMBS', 0.054)]",15,0
KNL,Knoll Inc,1,"[('MARB', 0.051)]",15,0
TLND,Talend SA ADR,1,"[('MARB', 0.048)]",15,0
WTRE,Watford Holdings Ltd,1,"[('MARB', 0.045)]",15,0
IQI,Invesco Quality Muni Income Trust,1,"[('MCEF', 0.04)]",15,0
MUI,BlackRock Muni Inter Duration,1,"[('MCEF', 0.039)]",15,0
NMCO,Nuveen Municipal Credit Opps Fund,1,"[('MCEF', 0.036)]",15,0
MCHI,iShares MSCI China ETF,1,"[('MCRO', 0.056)]",15,0
IEP,Icahn Enterprises LP,1,"[('MDIV', 0.012)]",16,0
EWW,iShares Inc iShares MSCI Mexico,1,"[('MEXX', 0.189)]",16,0
UFPT,UFP Technologies Inc,1,"[('MGMT', 0.032)]",16,0
NTIC,Northern Technologies International Corp,1,"[('MGMT', 0.031)]",16,0
GDP,Goodrich Petroleum Corp,1,"[('MGMT', 0.028)]",16,0
CBNK,Capital Bancorp Inc,1,"[('MGMT', 0.027)]",16,0
COLL,Collegium Pharmaceutical Inc,1,"[('MGMT', 0.026)]",16,0
AZZ,AZZ Inc,1,"[('MGMT', 0.025)]",16,0
CRMT,America's Car-Mart Inc,1,"[('MGMT', 0.025)]",16,0
EGLE,Eagle Bulk Shipping Inc,1,"[('MGMT', 0.025)]",16,0
XXII,22nd Century Group Inc,1,"[('MJ', 0.033)]",16,0
GEL,Genesis Energy LP,1,"[('MLPA', 0.055)]",16,0
PNM.DE,PNM Resources Inc,1,"[('MNA', 0.048)]",16,0
DWNI,Deutsche Wohnen SE,1,"[('MNA', 0.04)]",16,0
GWRE,Guidewire Software Inc,1,"[('MOAT', 0.026)]",16,0
ARCT,Arcturus Therapeutics Holdings Inc,1,"[('MOON', 0.036)]",16,0
SOHU,Sohu.com Ltd ADR,1,"[('MOON', 0.03)]",16,0
BTCM,BIT Mining Ltd ADR,1,"[('MOON', 0.026)]",16,0
RDWR,Radware Ltd,1,"[('MOON', 0.026)]",16,0
ADAP.L,Adaptimmune Therapeutics PLC ADR,1,"[('MOON', 0.025)]",16,0
3105.TW,Win Semiconductors Corp,1,"[('MOTI', 0.022)]",16,0
SWED A,Swedbank AB Class A,1,"[('MOTI', 0.021)]",16,0
IMB.L,Imperial Brands PLC,1,"[('MOTI', 0.021)]",16,0
CRTO.PA,Criteo SA ADR,1,"[('MRAD', 0.063)]",16,0
SFOR.L,S4 Capital PLC,1,"[('MRAD', 0.037)]",16,0
APPS,Digital Turbine Inc,1,"[('MRAD', 0.037)]",16,0
ATH.AX,Athene Holding Ltd Class A,1,"[('MRGR', 0.03)]",16,0
APT,Afterpay Ltd,1,"[('MRGR', 0.027)]",16,0
VNE,Veoneer Inc Ordinary Shares,1,"[('MRGR', 0.027)]",16,0
INFO.L,IHS Markit Ltd,1,"[('MRGR', 0.027)]",16,0
MGGT,Meggitt PLC,1,"[('MRGR', 0.026)]",16,0
MTG B,Modern Times Group MTG AB B,1,"[('NERD', 0.059)]",16,0
WPC,W.P. Carey Inc,1,"[('NETL', 0.078)]",16,0
HYD,VanEck ETF Trust VanEck High Yi,1,"[('NFLT', 0.01)]",16,0
532978.BO,Bajaj Finserv Ltd,1,"[('NFTY', 0.026)]",16,0
540719.BO,SBI Life Insurance Company Limited,1,"[('NFTY', 0.022)]",16,0
NSTL,Nestle Nigeria PLC,1,"[('NGE', 0.1)]",16,0
ZENITH,Zenith Bank PLC,1,"[('NGE', 0.079)]",16,0
FBNH,First Bank Of Nigeria PLC,1,"[('NGE', 0.045)]",16,0
STANBIC,Stanbic IBTC Holdings PLC,1,"[('NGE', 0.043)]",16,0
NIBR,Nigerian Breweries PLC,1,"[('NGE', 0.041)]",16,0
FMNL,Flour Mills Nigeria PLC,1,"[('NGE', 0.038)]",16,0
DSRP,Dangote Sugar Refinery PLC,1,"[('NGE', 0.038)]",16,0
PAGS.SA,PagSeguro Digital Ltd Class A,1,"[('NIFE', 0.059)]",16,0
GIL.TO,Gildan Activewear Inc,1,"[('NIFE', 0.037)]",16,0
9503,Kansai Electric Power Co Inc,1,"[('NLR', 0.045)]",16,0
PTT,Ptt PCL,1,"[('OBOR', 0.042)]",16,0
VTV,Vanguard Value ETF,1,"[('OCIO', 0.048)]",16,0
VEU,Vanguard FTSE All World Ex US E,1,"[('OCIO', 0.047)]",16,0
VUG,Vanguard Growth ETF,1,"[('OCIO', 0.045)]",16,0
SPTM,SPDR Portfolio S&P 1500 Composi,1,"[('OCIO', 0.043)]",16,0
SCHD,Schwab US Dividend Equity ETF,1,"[('OCIO', 0.041)]",16,0
USMV,iShares MSCI USA Min Vol Factor,1,"[('OCIO', 0.04)]",16,0
TS.MI,Tenaris SA ADR,1,"[('OIH', 0.051)]",16,0
CLZ1,Wti Crude Future 11/19/2021 (Clz1),1,"[('OILK', 0.339)]",16,0
CLM2,Wti Crude 05/20/2022 (Clm2),1,"[('OILK', 0.334)]",16,0
CLV1,Light Sweet Crude Oil Future Oct 21,1,"[('OILK', 0.327)]",16,0
TUP,Tupperware Brands Corp,1,"[('OMFS', 0.005)]",16,0
TGH,Textainer Group Holdings Ltd,1,"[('OMFS', 0.005)]",16,0
CTXS,Citrix Systems Inc,1,"[('ONEV', 0.007)]",16,0
AY.L,Atlantica Sustainable Infrastructure PLC,1,"[('OSCV', 0.02)]",16,0
KFRC,Kforce Inc,1,"[('OSCV', 0.019)]",16,0
HIFS,Hingham Institution for Savings,1,"[('OSCV', 0.019)]",16,0
KAI,Kadant Inc,1,"[('OSCV', 0.018)]",16,0
TPB,Turning Point Brands Inc,1,"[('OSCV', 0.017)]",16,0
EFAV,iShares MSCI EAFE Min Vol Facto,1,"[('OVF', 0.797)]",16,0
EEMV,iShares MSCI Emerging Markets M,1,"[('OVF', 0.202)]",16,0
MUB,iShares National Muni Bond ETF,1,"[('OVM', 1.0)]",16,0
LUCK,Lucky Cement Ltd,1,"[('PAK', 0.093)]",16,0
ENGRO,Engro Corp Ltd,1,"[('PAK', 0.071)]",16,0
HUBC,Hub Power Co Ltd,1,"[('PAK', 0.065)]",16,0
HBL,Habib Bank Ltd,1,"[('PAK', 0.064)]",16,0
MCB,MCB Bank Ltd,1,"[('PAK', 0.059)]",16,0
TRG,TRG Pakistan Ltd,1,"[('PAK', 0.051)]",16,0
OGDC,Oil & Gas Development Co Ltd,1,"[('PAK', 0.048)]",16,0
BAHL,Bank AL Habib Ltd,1,"[('PAK', 0.045)]",16,0
UBL,United Bank Ltd,1,"[('PAK', 0.045)]",16,0
CHDN,Churchill Downs Inc,1,"[('PAMC', 0.013)]",16,0
PETS.L,Pets at Home Group PLC,1,"[('PAWZ', 0.04)]",16,0
CVET,Covetrus Inc,1,"[('PAWZ', 0.036)]",16,0
247540.KS,Ecopro BM Co Ltd Ordinary Shares,1,"[('PBD', 0.011)]",16,0
361610.KS,SK Ie Technology Co Ltd,1,"[('PBD', 0.011)]",16,0
SPK.BC,Solarpack Corp Tecnologica SA,1,"[('PBD', 0.011)]",16,0
1407,West Holdings Corp,1,"[('PBD', 0.011)]",16,0
06865,Flat Glass Group Co Ltd Shs -H- Reg S,1,"[('PBD', 0.01)]",16,0
NDX1.DE,Nordex SE,1,"[('PBD', 0.01)]",16,0
PIN,Invesco India ETF,1,"[('PBEE', 0.045)]",16,0
WOW,WideOpenWest Inc,1,"[('PBS', 0.035)]",16,0
FIVN,Five9 Inc,1,"[('PBSM', 0.002)]",16,0
LAC.TO,Lithium Americas Corp,1,"[('PBW', 0.024)]",16,0
ARRY,Array Technologies Inc Ordinary Shares,1,"[('PBW', 0.022)]",16,0
SQM,Sociedad Quimica Y Minera De Chile SA ADR,1,"[('PBW', 0.02)]",16,0
ORA,Ormat Technologies Inc,1,"[('PBW', 0.019)]",16,0
EXG,EV Tax-Mgd Gbl Div Equity Income,1,"[('PCEF', 0.042)]",16,0
PCI,PIMCO Dynamic Credit and Mortgage Inc,1,"[('PCEF', 0.025)]",16,0
ETY,EV Tax-Managed Div Equity Income,1,"[('PCEF', 0.023)]",16,0
JPS,Nuveen Pref & Income Securities Fund,1,"[('PCEF', 0.021)]",16,0
PDO,PIMCO Dynamic Income Opportunities Fund,1,"[('PCEF', 0.021)]",16,0
028050.KS,Samsung Engineering Co Ltd,1,"[('PDN', 0.003)]",16,0
298020.KS,Hyosung TNC Co Ltd Ordinary Shares,1,"[('PDN', 0.002)]",16,0
BBD.B.TO,Bombardier Inc,1,"[('PDN', 0.002)]",16,0
000150.KS,Doosan Corp Ordinary Shares,1,"[('PDN', 0.002)]",16,0
120110.KS,Kolon Industries Inc,1,"[('PDN', 0.002)]",16,0
MANU.L,Manchester United PLC Class A,1,"[('PEJ', 0.031)]",16,0
ONEX.TO,Onex Corp,1,"[('PEX', 0.086)]",16,0
RF.PA,Eurazeo SE,1,"[('PEX', 0.068)]",16,0
MF.PA,Wendel SE,1,"[('PEX', 0.057)]",16,0
HBMN,HBM Healthcare Investments AG Ord,1,"[('PEX', 0.036)]",16,0
NWBI,Northwest Bancshares Inc,1,"[('PEY', 0.026)]",16,0
OGE,OGE Energy Corp,1,"[('PEY', 0.024)]",16,0
RLJPA,RLJ Lodging Trust USD 1.95 Cum Conv Pfd Registered Shs Series -A-,1,"[('PFFA', 0.049)]",16,0
AFINP,American Finance Trust Inc Series A,1,"[('PFFA', 0.049)]",16,0
DCPPB,DCP Midstream LP Pfd,1,"[('PFFA', 0.043)]",16,0
SCEPH,SCE Trust III Trust Preference Security 2014-Without fixed maturity Gtd on,1,"[('PFFA', 0.041)]",16,0
SJIV,South Jersey Industries Inc Units (Corporate Unit -01/04/2024),1,"[('PFFA', 0.039)]",16,0
EPRPE,EPR Properties 9.00% Series E cumulative convertible preferred shares liqui,1,"[('PFFA', 0.034)]",16,0
NSPA,NuStar Energy LP A,1,"[('PFFA', 0.031)]",16,0
DBRGPI,DigitalBridge Group Inc Cum Conv Red Perp Pfd Registered Shs Series -I-,1,"[('PFFA', 0.028)]",16,0
DCUE,Dominion Energy Inc Series A,1,"[('PFFA', 0.026)]",16,0
MSPA,Morgan Stanley Deposit Shs Repr 1/1000th Flt Rate Non Cum Pfd Shs Series -,1,"[('PFLD', 0.023)]",21,0
WFCPX,Wells Fargo & Co Non-Cum Perp Pfd Shs -A- Series -X-,1,"[('PFLD', 0.022)]",21,0
ETPE,Energy Transfer LP FXDFR PRF PERPETUAL USD 25 - Ser E,1,"[('PFLD', 0.017)]",22,0
NEEPQ,NextEra Energy Inc Unit (Corporate Unit 09/01/2023),1,"[('PFXF', 0.021)]",22,0
TPC,AT&T Inc 4.75% PRF PERPETUAL USD 25 - 1/1000th Int Ser C,1,"[('PFXF', 0.019)]",22,0
EDP,EDP - Energias de Portugal SA,1,"[('PGAL', 0.236)]",22,0
GALP,Galp Energia SGPS SA,1,"[('PGAL', 0.18)]",22,0
CTT,CTT-Correios de Portugal SA,1,"[('PGAL', 0.059)]",22,0
SON,Sonae SGPS SA,1,"[('PGAL', 0.048)]",22,0
RENE,REN-Redes Energeticas Nacionais Sgps SA,1,"[('PGAL', 0.047)]",22,0
JMT,Jeronimo Martins SGPS SA,1,"[('PGAL', 0.046)]",22,0
ELP.SA,Cia Paranaense De Energia Copel ADR,1,"[('PID', 0.042)]",22,0
NGG.L,National Grid PLC ADR,1,"[('PID', 0.035)]",22,0
MFC.TO,Manulife Financial Corp,1,"[('PID', 0.03)]",22,0
BIP.UN,Brookfield Infrastructure Partners LP,1,"[('PID', 0.029)]",22,0
01268,China MeiDong Auto Holdings Ltd,1,"[('PIE', 0.028)]",22,0
6531.TW,AP Memory Technology Corp,1,"[('PIE', 0.028)]",22,0
8046.TW,Nan Ya Printed Circuit Board Corp,1,"[('PIE', 0.023)]",22,0
2345.TW,Accton Technology Corp,1,"[('PIE', 0.023)]",22,0
COM7-R,Com7 PCL,1,"[('PIE', 0.022)]",22,0
OPER,ETF Series Solutions ETF ClearS,1,"[('PIFI', 0.031)]",22,0
CSU.TO,Constellation Software Inc,1,"[('PIZ', 0.029)]",22,0
BYD.TO,Boyd Group Services Inc Ordinary Shares,1,"[('PIZ', 0.027)]",22,0
SNDL.TO,Sundial Growers Inc Ordinary Shares,1,"[('POTX', 0.097)]",22,0
CWEB,Direxion Daily CSI China Intern,1,"[('POTX', 0.046)]",22,0
NVO,Novo Nordisk A/S ADR,1,"[('PPH', 0.05)]",22,0
SNY.PA,Sanofi SA ADR,1,"[('PPH', 0.05)]",22,0
4091,Nippon Sanso Holdings Corp,1,"[('PQIN', 0.003)]",22,0
BKD,Brookdale Senior Living Inc,1,"[('PRFZ', 0.003)]",22,0
HRI,Herc Holdings Inc,1,"[('PRFZ', 0.002)]",22,0
AME,AMETEK Inc,1,"[('PRN', 0.035)]",22,0
CAR,Avis Budget Group Inc,1,"[('PRN', 0.033)]",22,0
AM3D.DE,SLM Solutions Group AG,1,"[('PRNT', 0.057)]",22,0
XONE,The ExOne Co,1,"[('PRNT', 0.054)]",21,0
ALTR,Altair Engineering Inc Class A,1,"[('PRNT', 0.049)]",21,0
ALMDG.PA,MGI Digital Graphic Technology SA,1,"[('PRNT', 0.043)]",21,0
SMPL,The Simply Good Foods Co,1,"[('PSCC', 0.07)]",21,0
EPC,Edgewell Personal Care Co,1,"[('PSCC', 0.054)]",21,0
PSMT,Pricesmart Inc,1,"[('PSCC', 0.048)]",21,0
CENTA,Central Garden & Pet Co Class A,1,"[('PSCC', 0.044)]",21,0
LCII,LCI Industries Inc,1,"[('PSCD', 0.024)]",21,0
SHAK,Shake Shack Inc A,1,"[('PSCD', 0.021)]",21,0
SHOO,Steven Madden Ltd,1,"[('PSCD', 0.021)]",21,0
REGI,Renewable Energy Group Inc,1,"[('PSCE', 0.038)]",21,0
SFBS,Servisfirst Bancshares Inc,1,"[('PSCF', 0.013)]",21,0
ITGR,Integer Holdings Corp,1,"[('PSCH', 0.026)]",21,0
KFY,Korn Ferry,1,"[('PSCI', 0.022)]",21,0
HI,Hillenbrand Inc,1,"[('PSCI', 0.02)]",21,0
UNF,UniFirst Corp,1,"[('PSCI', 0.02)]",21,0
AIT,Applied Industrial Technologies Inc,1,"[('PSCI', 0.019)]",21,0
FUL,H.B. Fuller Co,1,"[('PSCM', 0.061)]",21,0
KWR,Quaker Chemical Corp,1,"[('PSCM', 0.058)]",21,0
ATI,Allegheny Technologies Inc,1,"[('PSCM', 0.049)]",21,0
OI,O-I Glass Inc,1,"[('PSCM', 0.047)]",21,0
SCL,Stepan Co,1,"[('PSCM', 0.047)]",21,0
TSE,Trinseo SA,1,"[('PSCM', 0.043)]",21,0
LPSN,LivePerson Inc,1,"[('PSCT', 0.028)]",21,0
CWT,California Water Service Group,1,"[('PSCU', 0.083)]",21,0
SHEN,Shenandoah Telecommunications Co,1,"[('PSCU', 0.044)]",21,0
INOV,Inovalon Holdings Inc,1,"[('PSJ', 0.036)]",21,0
MCFE,McAfee Corp Ordinary Shares - Class A,1,"[('PSJ', 0.033)]",21,0
ALLPH,Allstate Corp 5.10% PRF PERPETUAL USD 25 - Ser H 1/1000th Int,1,"[('PSK', 0.014)]",21,0
COFPJ,Capital One Financial Corp 4.80% PRF PERPETUAL USD 25 - 1/40TH INT Series J,1,"[('PSK', 0.014)]",21,0
DUKPA,Duke Energy Corp 5.75% PRF PERPETUAL USD 25 - Ser A 1/1000th Int,1,"[('PSK', 0.012)]",21,0
METPF,MetLife Inc Series F,1,"[('PSK', 0.012)]",21,0
IIGD,Invesco Investment Grade Defens,1,"[('PSMC', 0.04)]",21,0
PGX,Invesco Preferred ETF,1,"[('PSMC', 0.04)]",21,0
IDLV,Invesco S&P International Devel,1,"[('PSMG', 0.069)]",21,0
MRO.L,Melrose Industries PLC,1,"[('PSP', 0.027)]",21,0
CG,The Carlyle Group Inc,1,"[('PSP', 0.027)]",21,0
NSRGY,Nestle SA ADR,1,"[('PTIN', 0.021)]",20,0
RHHBY,Roche Holding AG ADR,1,"[('PTIN', 0.016)]",20,0
RDS.B.L,Royal Dutch Shell PLC ADR Class B,1,"[('PTIN', 0.009)]",20,0
MGY,Magnolia Oil & Gas Corp,1,"[('PXE', 0.037)]",20,0
BOKF,BOK Financial Corp,1,"[('QABA', 0.022)]",20,0
TFSL,TFS Financial Corp,1,"[('QABA', 0.021)]",20,0
GBCI,Glacier Bancorp Inc,1,"[('QABA', 0.019)]",20,0
CREE,Cree Inc,1,"[('QCLN', 0.035)]",20,0
VBK,Vanguard Small-Cap Growth ETF,1,"[('QED', 0.037)]",20,0
NQH21,E-mini Nasdaq 100 Future Mar 21,1,"[('QID', 0.086)]",20,0
VSS,Vanguard FTSE All-Wld ex-US SmC,1,"[('QLS', 0.127)]",20,0
EFG,iShares MSCI EAFE Growth ETF,1,"[('QLS', 0.087)]",20,0
SCHC,Schwab International Small-Cap ,1,"[('QLS', 0.047)]",20,0
PNQI,Invesco Nasdaq Internet ETF,1,"[('QPT', 0.103)]",20,0
GLD,SPDR Gold Trust,1,"[('QPT', 0.071)]",20,0
FDN,First Trust DJ Internet Index F,1,"[('QPX', 0.176)]",20,0
TQQQ,ProShares UltraPro QQQ,1,"[('QQH', 0.195)]",20,0
QLD,ProShares Ultra QQQ,1,"[('QQH', 0.022)]",20,0
ROST,Ross Stores Inc,1,"[('QQXT', 0.017)]",20,0
AMBA.TW,Ambarella Inc,1,"[('QTUM', 0.015)]",20,0
EINC,VanEck Energy Income ETF,1,"[('RAAX', 0.062)]",20,0
PAVE,Global X Funds Global X U.S. In,1,"[('RAAX', 0.057)]",20,0
IGF,iShares Global Infrastructure E,1,"[('RAAX', 0.046)]",20,0
FRAK,VanEck Vectors Unconvnt Oil & Gas ETF,1,"[('RAAX', 0.042)]",20,0
2802,Ajinomoto Co Inc,1,"[('RBIN', 0.009)]",20,0
JFR,Nuveen Floating Rate Income,1,"[('RDFI', 0.049)]",20,0
NSL,Nuveen Senior Income,1,"[('RDFI', 0.047)]",20,0
LYB,LyondellBasell Industries NV,1,"[('RDIV', 0.05)]",20,0
CSR,Centerspace,1,"[('RDOG', 0.026)]",20,0
BPYU,Brookfield Property REIT Inc,1,"[('RDOG', 0.026)]",20,0
SBRA,Sabra Health Care REIT Inc,1,"[('RDOG', 0.025)]",20,0
PLYM,Plymouth Industrial REIT Inc,1,"[('RDOG', 0.025)]",20,0
JW.A,John Wiley & Sons Inc Class A,1,"[('REGL', 0.019)]",20,0
LANC,Lancaster Colony Corp,1,"[('REGL', 0.019)]",20,0
TR,Tootsie Roll Industries Inc,1,"[('REGL', 0.019)]",19,0
NDSN,Nordson Corp,1,"[('REGL', 0.019)]",19,0
ARI,Apollo Commercial Real Estate Finance Inc,1,"[('REM', 0.034)]",19,0
MFA,MFA Financial Inc,1,"[('REM', 0.033)]",19,0
603799,Zhejiang Huayou Cobalt Co Ltd,1,"[('REMX', 0.091)]",19,0
600111,China Northern Rare Earth (Group) High-Tech Co Ltd,1,"[('REMX', 0.074)]",19,0
600392,Shenghe Resources Holding Co Ltd,1,"[('REMX', 0.066)]",19,0
LYC.AX,Lynas Rare Earths Ltd,1,"[('REMX', 0.064)]",19,0
600549,Xiamen Tungsten Co Ltd,1,"[('REMX', 0.053)]",19,0
ILU.AX,Iluka Resources Ltd,1,"[('REMX', 0.049)]",19,0
TROX,Tronox Holdings PLC,1,"[('REMX', 0.046)]",19,0
601958,Jinduicheng Molybdenum Co Ltd,1,"[('REMX', 0.045)]",19,0
EYE,National Vision Holdings Inc,1,"[('RETL', 0.009)]",19,0
PEAK,Healthpeak Properties Inc,1,"[('REZ', 0.045)]",19,0
IEUR,iShares Core MSCI Europe ETF,1,"[('RFEU', 0.032)]",19,0
BHF,Brighthouse Financial Inc,1,"[('RFG', 0.022)]",19,0
TDS,Telephone and Data Systems Inc,1,"[('RFV', 0.022)]",19,0
AVT,Avnet Inc,1,"[('RFV', 0.021)]",19,0
ROL,Rollins Inc,1,"[('RGI', 0.014)]",19,0
VGLT,Vanguard Long-Treasury ETF,1,"[('RISN', 0.144)]",19,0
GNR,SPDR S&P Global Natural Resourc,1,"[('RLY', 0.246)]",19,0
TIPX,SPDR Bloomberg 1-10 Year TIPS E,1,"[('RLY', 0.085)]",19,0
RWR,SPDR DJ Wilshire REIT ETF,1,"[('RLY', 0.04)]",19,0
WIP,SPDR FTSE International Governm,1,"[('RLY', 0.038)]",19,0
RWX,SPDR DJ Wilshire Intl Real Esta,1,"[('RLY', 0.02)]",19,0
4739,ITOCHU Techno-Solutions Corp,1,"[('RNDM', 0.027)]",19,0
8725,MS&AD Insurance Group Holdings Inc,1,"[('RNDM', 0.02)]",19,0
HEN3.DE,Henkel AG & Co KGaA Participating Preferred,1,"[('RNDM', 0.018)]",19,0
G24.DE,Scout24 AG,1,"[('RNDM', 0.013)]",19,0
GPC,Genuine Parts Co,1,"[('RNDV', 0.018)]",19,0
3702.TW,WPG Holding Co Ltd,1,"[('RNEM', 0.031)]",19,0
2356.TW,Inventec Corp,1,"[('RNEM', 0.029)]",19,0
00151,Want Want China Holdings Ltd,1,"[('RNEM', 0.015)]",19,0
UHS,Universal Health Services Inc Class B,1,"[('RNMC', 0.014)]",19,0
HRC,Hill-Rom Holdings Inc,1,"[('RNMC', 0.013)]",19,0
PINC,Premier Inc Class A,1,"[('RNMC', 0.013)]",19,0
XRAY,Dentsply Sirona Inc,1,"[('RNMC', 0.013)]",19,0
EHC,Encompass Health Corp,1,"[('RNMC', 0.012)]",19,0
EA-R,Energy Absolute PCL ADR,1,"[('RNRG', 0.038)]",19,0
ATRI,Atrion Corp,1,"[('RNSC', 0.018)]",19,0
PDCO,Patterson Companies Inc,1,"[('RNSC', 0.017)]",19,0
6324,Harmonic Drive Systems Inc,1,"[('ROBO', 0.017)]",19,0
1590.TW,Airtac International Group,1,"[('ROBO', 0.016)]",19,0
ASXC,Asensus Surgical Inc Ordinary Shares,1,"[('ROBT', 0.027)]",19,0
BB.TO,BlackBerry Ltd,1,"[('ROBT', 0.024)]",19,0
EBO.NZ,Ebos Group Ltd,1,"[('RODE', 0.009)]",19,0
AJRD,Aerojet Rocketdyne Holdings Inc,1,"[('ROKT', 0.038)]",19,0
DOC,Physicians Realty Trust,1,"[('ROOF', 0.03)]",19,0
APLE,Apple Hospitality REIT Inc,1,"[('ROOF', 0.025)]",19,0
SITC,SITE Centers Corp,1,"[('ROOF', 0.024)]",19,0
SCHQ,Schwab Long-Term U.S. Treasury ,1,"[('RORO', 0.3)]",19,0
FIBK,First Interstate BancSystem Inc,1,"[('ROSC', 0.009)]",19,0
ZNM21,10 Year Treasury Note Future June 21,1,"[('RPAR', 1.0)]",19,0
GLDM,SPDR Gold MiniShares Trust,1,"[('RPAR', 0.656)]",19,0
BAR,GraniteShares Gold Trust,1,"[('RPAR', 0.348)]",19,0
ALGN,Align Technology Inc,1,"[('RPG', 0.021)]",19,0
OGZD,Gazprom PJSC ADR,1,"[('RSX', 0.081)]",19,0
ATAD,Tatneft PJSC ADR,1,"[('RSX', 0.056)]",19,0
DSKY,Detskymir PJSC,1,"[('RSXJ', 0.081)]",19,0
SSA,Sistema PJSFC GDR,1,"[('RSXJ', 0.08)]",19,0
AFLT,Aeroflot Russian Airlines PJSC,1,"[('RSXJ', 0.067)]",19,0
CBOM,Credit Bank of Moscow PJSC,1,"[('RSXJ', 0.066)]",19,0
POG.L,Petropavlovsk PLC,1,"[('RSXJ', 0.056)]",19,0
HHR,HeadHunter Group PLC ADR,1,"[('RSXJ', 0.054)]",19,0
LSRG,LSR Group PJSC,1,"[('RSXJ', 0.046)]",19,0
IIM,Invesco Value Muni Income Trust,1,"[('RTAI', 0.138)]",19,0
MVF,BlackRock MuniVest,1,"[('RTAI', 0.117)]",19,0
MMU,Western Asset Managed Muni,1,"[('RTAI', 0.095)]",19,0
MAV,Pioneer Muni High Inc Adv,1,"[('RTAI', 0.087)]",19,0
NXJ,Nuveen NJ Quality Muni Inc,1,"[('RTAI', 0.065)]",19,0
RSX,VanEck Russia ETF,1,"[('RUSL', 0.452)]",19,0
IWF,iShares Russell 1000 Growth ETF,1,"[('RWGV', 0.94)]",19,0
PBF,PBF Energy Inc Class A,1,"[('RWJ', 0.015)]",19,0
SPTN,SpartanNash Co,1,"[('RWJ', 0.01)]",19,0
IWD,iShares Russell 1000 Value ETF,1,"[('RWVG', 0.972)]",19,0
SCG.AX,Scentre Group,1,"[('RWX', 0.018)]",19,0
8951,Nippon Building Fund Inc,1,"[('RWX', 0.018)]",19,0
01997.HK,Wharf Real Estate Investment Co Ltd Ordinary Shares,1,"[('RWX', 0.017)]",19,0
URW.PA,Unibail-Rodamco-Westfield,1,"[('RWX', 0.017)]",19,0
IYH,iShares U.S. Healthcare ETF,1,"[('RXD', 0.103)]",19,0
LASR,nLight Inc,1,"[('RYJ', 0.007)]",19,0
FTCI,FTC Solar Inc,1,"[('RYJ', 0.007)]",19,0
ZIP,ZipRecruiter Inc Class A,1,"[('RYJ', 0.006)]",19,0
VTWO,Vanguard Russell 2000 ETF,1,"[('RYLD', 1.026)]",19,0
HZO,MarineMax Inc,1,"[('RZG', 0.019)]",19,0
CEIX,CONSOL Energy Inc Ordinary Shares,1,"[('RZV', 0.023)]",19,0
AAN,The Aarons Co Inc Ordinary Shares,1,"[('RZV', 0.016)]",19,0
ZEUS,Olympic Steel Inc,1,"[('RZV', 0.014)]",19,0
CNSL,Consolidated Communications Holdings Inc,1,"[('RZV', 0.012)]",19,0
CXW,CoreCivic Inc,1,"[('RZV', 0.012)]",19,0
VIR,Vir Biotechnology Inc,1,"[('SBIO', 0.035)]",19,0
LEGN,Legend Biotech Corp ADR,1,"[('SBIO', 0.031)]",19,0
TGTX,TG Therapeutics Inc,1,"[('SBIO', 0.031)]",19,0
APLS,Apellis Pharmaceuticals Inc,1,"[('SBIO', 0.029)]",19,0
KOD,Kodiak Sciences Inc,1,"[('SBIO', 0.027)]",19,0
ARNA,Arena Pharmaceuticals Inc,1,"[('SBIO', 0.023)]",19,0
