Symbol,Name,NumAppearances,Holders
EOG,EOG Resources Inc,14,"[('JHME', 0.067), ('NANR', 0.05), ('RYE', 0.045), ('XLE', 0.045), ('FCG', 0.041)]"
EXC,Exelon Corp,14,"[('NLR', 0.069), ('UTES', 0.064), ('JHMU', 0.062), ('XLU', 0.048), ('GBDV', 0.044)]"
CTVA,Corteva Inc,13,"[('CSD', 0.075), ('VEGI', 0.062), ('NANR', 0.057), ('MOO', 0.05), ('FTAG', 0.046)]"
WM,Waste Management Inc,13,"[('EVX', 0.099), ('CCOR', 0.026), ('WWOW', 0.025), ('AUSF', 0.015), ('TPHD', 0.015)]"
BISXX,BlackRock Cash Funds Instl SL Agency,13,"[('MBB', 0.184), ('EUSB', 0.131), ('IMTB', 0.129), ('EAGG', 0.121), ('IUSB', 0.111)]"
FXFXX,First American Treasury Obligs X,13,"[('BDRY', 1.0), ('MSVX', 0.387), ('MSTB', 0.18), ('AWTM', 0.146), ('FEBZ', 0.009)]"
TWTR,Twitter Inc,13,"[('FNGS', 0.1), ('EWCO', 0.052), ('ARKW', 0.05), ('IEME', 0.037), ('CACG', 0.033)]"
8035,Tokyo Electron Ltd,13,"[('IPKW', 0.048), ('DNL', 0.031), ('FJP', 0.019), ('GSJY', 0.016), ('HEWJ', 0.016)]"
HON,Honeywell International Inc,13,"[('DIVO', 0.055), ('XLI', 0.049), ('DIA', 0.042), ('UTRN', 0.04), ('VSL', 0.04)]"
LSCC,Lattice Semiconductor Corp,13,"[('QTUM', 0.015), ('FLQS', 0.008), ('SMDY', 0.007), ('JHSC', 0.006), ('IWO', 0.005)]"
NUE,Nucor Corp,13,"[('SLX', 0.065), ('FXZ', 0.044), ('XME', 0.044), ('JHMA', 0.035), ('PAVE', 0.035)]"
OXY,Occidental Petroleum Corp,13,"[('RDIV', 0.053), ('RYE', 0.051), ('FCG', 0.048), ('FCTR', 0.03), ('FTHI', 0.03)]"
ZS,Zscaler Inc,13,"[('LRNZ', 0.084), ('BUG', 0.065), ('CIBR', 0.063), ('CLOU', 0.045), ('IHAK', 0.044)]"
XEL,Xcel Energy Inc,13,"[('JHMU', 0.055), ('UTES', 0.05), ('ECLN', 0.045), ('ICLN', 0.041), ('XLU', 0.04)]"
NOW,ServiceNow Inc,13,"[('LYFE', 0.047), ('EGIS', 0.046), ('IGV', 0.044), ('MMLG', 0.032), ('MOAT', 0.028)]"
FCX,Freeport-McMoRan Inc,13,"[('NANR', 0.066), ('XLB', 0.058), ('UYM', 0.056), ('COPX', 0.049), ('PICK', 0.047)]"
HPQ,HP Inc,13,"[('ZIG', 0.048), ('PKW', 0.044), ('SDEI', 0.043), ('LSAT', 0.034), ('TDIV', 0.024)]"
FANG,Diamondback Energy Inc,13,"[('RYE', 0.05), ('FCG', 0.043), ('QSY', 0.015), ('SPHB', 0.014), ('CVY', 0.012)]"
DPW.DE,Deutsche Post AG,13,"[('DXGE', 0.065), ('DAX', 0.047), ('HEWG', 0.042), ('DBGR', 0.04), ('FLGR', 0.04)]"
MMM,3M Co,13,"[('DJD', 0.05), ('DIVO', 0.045), ('SIXA', 0.039), ('SIXH', 0.037), ('XLI', 0.037)]"
CGNX,Cognex Corp,13,"[('XMHQ', 0.029), ('XMMO', 0.025), ('ROBO', 0.017), ('IJK', 0.013), ('IVOG', 0.013)]"
MOH,Molina Healthcare Inc,13,"[('XMHQ', 0.043), ('GREK', 0.037), ('XMMO', 0.028), ('RWK', 0.016), ('FSMO', 0.012)]"
SBNY,Signature Bank,13,"[('FRTY', 0.036), ('XMHQ', 0.036), ('KRE', 0.016), ('FSMO', 0.013), ('MIDE', 0.009)]"
M,Macy's Inc,13,"[('PSCD', 0.037), ('RWJ', 0.023), ('IJS', 0.01), ('VIOV', 0.01), ('SMLE', 0.007)]"
PEG,Public Service Enterprise Group Inc,13,"[('NLR', 0.066), ('UTES', 0.062), ('JHMU', 0.045), ('EMLP', 0.041), ('FXU', 0.041)]"
ADI,Analog Devices Inc,13,"[('FTXL', 0.08), ('MARB', 0.048), ('KARS', 0.047), ('SOXQ', 0.04), ('FIVG', 0.039)]"
DTE.DE,Deutsche Telekom AG,12,"[('DXGE', 0.062), ('DAX', 0.048), ('HEWG', 0.044), ('DBGR', 0.042), ('FLGR', 0.04)]"
XLY,SPDR Select Sector Fund - Consu,12,"[('MPRO', 0.155), ('TDSA', 0.153), ('AESR', 0.118), ('TDSB', 0.108), ('TDSC', 0.105)]"
MDT,Medtronic PLC,12,"[('IHI', 0.103), ('IEHS', 0.058), ('HART', 0.048), ('FLV', 0.047), ('MBCC', 0.043)]"
IVV,iShares Core S&P 500 ETF,12,"[('SPD', 0.994), ('SPYC', 0.984), ('SPUC', 0.981), ('SPUU', 0.97), ('DYHG', 0.94)]"
AEP,American Electric Power Co Inc,12,"[('JHMU', 0.061), ('XLU', 0.047), ('IDU', 0.042), ('VPU', 0.041), ('FUTY', 0.04)]"
000660.KS,SK Hynix Inc,12,"[('FLKR', 0.064), ('EWY', 0.058), ('EMXF', 0.022), ('DSTX', 0.016), ('KEMX', 0.016)]"
OVV,Ovintiv Inc,12,"[('VAMO', 0.017), ('AVUV', 0.009), ('FNY', 0.009), ('VUSE', 0.008), ('FNX', 0.005)]"
9984,SoftBank Group Corp,12,"[('EWJV', 0.028), ('FLJH', 0.028), ('IDMO', 0.025), ('FLJP', 0.023), ('HEWJ', 0.022)]"
AMGN,Amgen Inc,12,"[('IBB', 0.076), ('IBBQ', 0.076), ('BIB', 0.064), ('DIA', 0.046), ('DJD', 0.045)]"
ETSY,Etsy Inc,12,"[('BUL', 0.04), ('STNC', 0.035), ('XWEB', 0.025), ('RPG', 0.024), ('ONLN', 0.022)]"
GM,General Motors Co,12,"[('CARZ', 0.077), ('FTXR', 0.04), ('IDRV', 0.036), ('PVAL', 0.036), ('VLUE', 0.033)]"
MS,Morgan Stanley,12,"[('DIVZ', 0.041), ('XLF', 0.033), ('CCOR', 0.031), ('IEFN', 0.031), ('PFI', 0.028)]"
HUBS,HubSpot Inc,12,"[('MRAD', 0.044), ('FRTY', 0.04), ('IVDG', 0.03), ('PTF', 0.027), ('WCLD', 0.02)]"
IP,International Paper Co,12,"[('WBIY', 0.052), ('CUT', 0.05), ('RDIV', 0.048), ('WBIG', 0.046), ('FTRI', 0.045)]"
SHW,Sherwin-Williams Co,12,"[('XLB', 0.069), ('FMAT', 0.056), ('ITB', 0.044), ('CWS', 0.041), ('JHMA', 0.039)]"
MSI,Motorola Solutions Inc,12,"[('IGN', 0.088), ('PXQ', 0.05), ('LTL', 0.035), ('TDV', 0.032), ('XTL', 0.03)]"
RMD,ResMed Inc,12,"[('VSDA', 0.032), ('CZA', 0.02), ('RYH', 0.017), ('XHE', 0.014), ('FLQM', 0.011)]"
6501,Hitachi Ltd,12,"[('INTF', 0.026), ('IDOG', 0.021), ('EWJV', 0.018), ('IVLU', 0.016), ('FIVA', 0.015)]"
PNC,PNC Financial Services Group Inc,12,"[('FTXO', 0.083), ('DFNL', 0.051), ('KBWB', 0.042), ('EQRR', 0.03), ('DBLV', 0.029)]"
GTLS,Chart Industries Inc,12,"[('PSCI', 0.029), ('XSHQ', 0.023), ('IJT', 0.011), ('SLYG', 0.011), ('VIOG', 0.011)]"
SWKS,Skyworks Solutions Inc,12,"[('SNSR', 0.064), ('MOTO', 0.032), ('XSD', 0.027), ('RDVY', 0.022), ('GBGR', 0.019)]"
ALL,Allstate Corp,12,"[('KBWP', 0.079), ('PKW', 0.047), ('LSAT', 0.035), ('FXO', 0.017), ('QSY', 0.015)]"
ENEL.MI,Enel SpA,12,"[('FLIY', 0.16), ('SMOG', 0.057), ('JXI', 0.048), ('INFR', 0.042), ('ICLN', 0.039)]"
SO,Southern Co,12,"[('XLU', 0.072), ('IDU', 0.064), ('VPU', 0.062), ('FUTY', 0.061), ('UTSL', 0.057)]"
ZNU21,10 Year Treasury Note Future Sept 21,12,"[('KMLM', 0.552), ('HYHG', 0.348), ('IGHG', 0.267), ('FUT', 0.17), ('FTSD', 0.07)]"
00388.HK,Hong Kong Exchanges and Clearing Ltd,11,"[('FLHK', 0.124), ('EPP', 0.036), ('BBAX', 0.035), ('IDMO', 0.027), ('AIA', 0.024)]"
D,Dominion Energy Inc,11,"[('NLR', 0.08), ('XLU', 0.067), ('IDU', 0.059), ('FUTY', 0.057), ('VPU', 0.057)]"
LRCX,Lam Research Corp,11,"[('LYFE', 0.041), ('CFCV', 0.038), ('FTXL', 0.038), ('EGIS', 0.037), ('PTF', 0.035)]"
MU,Micron Technology Inc,11,"[('FTXL', 0.077), ('SMH', 0.046), ('VLUE', 0.034), ('LRGF', 0.023), ('ACWF', 0.013)]"
JNK,SPDR Bloomberg High Yield Bond ,11,"[('HYTR', 0.5), ('THY', 0.331), ('FFTI', 0.19), ('SNUG', 0.149), ('DFHY', 0.135)]"
XLF,SPDR Select Sector Fund - Finan,11,"[('BOB', 0.343), ('EUCG', 0.158), ('XLSR', 0.126), ('SECT', 0.12), ('SSUS', 0.115)]"
600519,Kweichow Moutai Co Ltd,11,"[('KBUY', 0.154), ('AFTY', 0.105), ('CHIS', 0.092), ('CNYA', 0.063), ('ASHR', 0.06)]"
ATVI,Activision Blizzard Inc,11,"[('HERO', 0.065), ('ESPO', 0.053), ('NERD', 0.05), ('VPOP', 0.046), ('UTRN', 0.042)]"
300750,Contemporary Amperex Technology Co Ltd Class A,11,"[('CNXT', 0.102), ('BATT', 0.075), ('CHII', 0.074), ('KGRN', 0.065), ('OBOR', 0.065)]"
CZR,Caesars Entertainment Inc,11,"[('PEZ', 0.051), ('BJK', 0.044), ('BETZ', 0.034), ('DWEQ', 0.027), ('SPHB', 0.014)]"
EQR,Equity Residential,11,"[('REZ', 0.064), ('SPRE', 0.045), ('GQRE', 0.035), ('PPTY', 0.032), ('USRT', 0.025)]"
ILMN,Illumina Inc,11,"[('IBBQ', 0.054), ('IBB', 0.05), ('EDOC', 0.048), ('HELX', 0.048), ('BIB', 0.046)]"
MPC,Marathon Petroleum Corp,11,"[('CRAK', 0.07), ('JHME', 0.058), ('XLE', 0.042), ('ERX', 0.036), ('DDIV', 0.033)]"
PXD,Pioneer Natural Resources Co,11,"[('RYE', 0.046), ('FCG', 0.042), ('JHME', 0.042), ('XLE', 0.041), ('ERX', 0.035)]"
EXR,Extra Space Storage Inc,11,"[('NURE', 0.052), ('REZ', 0.048), ('REIT', 0.041), ('EWRE', 0.037), ('GQRE', 0.027)]"
DGE.L,Diageo PLC,11,"[('EWU', 0.046), ('HEWU', 0.046), ('LUXE', 0.042), ('FLGB', 0.04), ('DIVS', 0.03)]"
AXP,American Express Co,11,"[('DFNL', 0.057), ('IPAY', 0.057), ('TPAY', 0.044), ('DUSA', 0.043), ('CFCV', 0.04)]"
DOW,Dow Inc,11,"[('CSD', 0.07), ('DJD', 0.063), ('WBIY', 0.046), ('XLB', 0.044), ('GBDV', 0.043)]"
ABT,Abbott Laboratories,11,"[('IHI', 0.128), ('IEHS', 0.076), ('VIRS', 0.05), ('HART', 0.049), ('XLV', 0.044)]"
FICO,Fair Isaac Corp,11,"[('XMHQ', 0.031), ('IJK', 0.013), ('IVOG', 0.013), ('MDYG', 0.013), ('MIDE', 0.01)]"
NEO,NeoGenomics Inc,11,"[('PSCH', 0.042), ('IJT', 0.011), ('SLYG', 0.011), ('VIOG', 0.011), ('IJR', 0.005)]"
POWI,Power Integrations Inc,11,"[('PSCT', 0.034), ('IJT', 0.01), ('SLYG', 0.01), ('VIOG', 0.01), ('SMLE', 0.007)]"
A,Agilent Technologies Inc,11,"[('MJJ', 0.099), ('MJO', 0.099), ('EDOC', 0.046), ('FIW', 0.044), ('GNOM', 0.041)]"
WSM,Williams-Sonoma Inc,11,"[('EBIZ', 0.056), ('XMHQ', 0.028), ('FSMO', 0.013), ('IJK', 0.011), ('IVOG', 0.011)]"
LNG,Cheniere Energy Inc,11,"[('FTXN', 0.071), ('MLPX', 0.065), ('EINC', 0.056), ('ENFR', 0.051), ('FXN', 0.051)]"
HDFC.BO,Housing Development Finance Corp Ltd,11,"[('INDF', 0.143), ('EPI', 0.073), ('IXSE', 0.072), ('PIN', 0.07), ('FLIN', 0.067)]"
SBAC,SBA Communications Corp,11,"[('PSR', 0.067), ('FPRO', 0.063), ('VPN', 0.047), ('SRVR', 0.046), ('ICF', 0.042)]"
XLNX,Xilinx Inc,11,"[('MNA', 0.069), ('XSD', 0.028), ('MRGR', 0.025), ('GVIP', 0.023), ('QTUM', 0.016)]"
NTR.TO,Nutrien Ltd,11,"[('VEGI', 0.065), ('FTAG', 0.059), ('MOO', 0.058), ('IPKW', 0.053), ('NANR', 0.045)]"
FSLR,First Solar Inc,10,"[('TAN', 0.062), ('ACES', 0.054), ('FXN', 0.044), ('CTEC', 0.043), ('CNRG', 0.029)]"
PLUG,Plug Power Inc,10,"[('HJEN', 0.078), ('HDRO', 0.07), ('QCLN', 0.058), ('ACES', 0.05), ('ICLN', 0.048)]"
ANTM,Anthem Inc,10,"[('IHF', 0.096), ('UGCE', 0.042), ('HDIV', 0.032), ('SPVU', 0.027), ('FTLS', 0.023)]"
HYG,iShares iBoxx $ High Yield Corp,10,"[('HYTR', 0.498), ('THY', 0.33), ('DFHY', 0.218), ('FFTI', 0.19), ('SNUG', 0.148)]"
SPY,SPDR S&P 500,10,"[('MSTB', 0.926), ('HTUS', 0.642), ('VEGA', 0.367), ('AESR', 0.3), ('GAL', 0.215)]"
PWR,Quanta Services Inc,10,"[('FLM', 0.033), ('AIRR', 0.032), ('AFLG', 0.011), ('DFAT', 0.009), ('SMLF', 0.008)]"
UGI,UGI Corp,10,"[('FXU', 0.047), ('REGL', 0.019), ('ESGS', 0.014), ('AFMC', 0.011), ('DIVA', 0.011)]"
MELI.SA,MercadoLibre Inc,10,"[('AGT', 0.251), ('ARGT', 0.251), ('EWEB', 0.043), ('BUYZ', 0.04), ('KEMQ', 0.04)]"
MDLZ,Mondelez International Inc Class A,10,"[('IECS', 0.046), ('XLP', 0.044), ('FTXG', 0.041), ('JHMS', 0.039), ('DIVZ', 0.038)]"
EPD,Enterprise Products Partners LP,10,"[('AMZA', 0.132), ('AMLP', 0.101), ('MLPA', 0.096), ('ENFR', 0.087), ('EMLP', 0.076)]"
PINS,Pinterest Inc,10,"[('XDAT', 0.047), ('ARKF', 0.033), ('NUMG', 0.025), ('FPX', 0.024), ('IRBO', 0.011)]"
VRTX,Vertex Pharmaceuticals Inc,10,"[('BUL', 0.05), ('UTRN', 0.042), ('IBBQ', 0.041), ('IBB', 0.038), ('ARKG', 0.036)]"
CARR,Carrier Global Corp Ordinary Shares,10,"[('CSD', 0.081), ('LBAY', 0.046), ('XHB', 0.037), ('SIMS', 0.026), ('ASPY', 0.024)]"
RSG,Republic Services Inc,10,"[('EVX', 0.1), ('WWOW', 0.024), ('CZA', 0.019), ('VFMV', 0.016), ('AUSF', 0.015)]"
SIVB,SVB Financial Group,10,"[('KBWB', 0.041), ('FFTY', 0.034), ('PFI', 0.034), ('AVDR', 0.026), ('RPG', 0.023)]"
TD.TO,The Toronto-Dominion Bank,10,"[('FLCA', 0.077), ('BBCA', 0.068), ('EWC', 0.066), ('HEWC', 0.066), ('SCHY', 0.031)]"
8306,Mitsubishi UFJ Financial Group Inc,10,"[('EWJV', 0.033), ('HJPX', 0.018), ('JPN', 0.018), ('JPXN', 0.018), ('HEWJ', 0.017)]"
CRL,Charles River Laboratories International Inc,10,"[('BOUT', 0.07), ('INFL', 0.058), ('OPPX', 0.034), ('PTH', 0.028), ('FSMO', 0.012)]"
AXON,Axon Enterprise Inc,10,"[('MFMS', 0.049), ('XAR', 0.042), ('BFTR', 0.034), ('IQM', 0.029), ('XMMO', 0.026)]"
ZTS,Zoetis Inc Class A,10,"[('PAWZ', 0.1), ('MOO', 0.087), ('IHE', 0.048), ('XPH', 0.047), ('CWS', 0.042)]"
TLT,iShares 20+ Year Treasury Bond ,10,"[('RORO', 0.7), ('FLYT', 0.523), ('TMF', 0.487), ('QPT', 0.371), ('TDSA', 0.091)]"
TTD,The Trade Desk Inc A,10,"[('CBTG', 0.133), ('XDAT', 0.031), ('QQQN', 0.029), ('QQQJ', 0.019), ('IMCG', 0.007)]"
F,Ford Motor Co,10,"[('FTXR', 0.041), ('CARZ', 0.04), ('LOUP', 0.035), ('NVQ', 0.03), ('VLUE', 0.023)]"
SPLK,Splunk Inc,10,"[('WCBR', 0.043), ('CIBR', 0.034), ('HACK', 0.028), ('THNQ', 0.02), ('QTUM', 0.017)]"
00006.HK,Power Assets Holdings Ltd,10,"[('DVYA', 0.028), ('FIDI', 0.024), ('EFAS', 0.021), ('FID', 0.02), ('CID', 0.017)]"
MCO,Moody's Corporation,10,"[('LCG', 0.048), ('CWS', 0.046), ('DEMZ', 0.032), ('STNC', 0.031), ('FTCS', 0.022)]"
BAS.DE,Basf SE,10,"[('FTAG', 0.099), ('DXGE', 0.063), ('DAX', 0.051), ('FLGR', 0.045), ('HEWG', 0.045)]"
COF,Capital One Financial Corp,10,"[('DUSA', 0.126), ('DFNL', 0.11), ('DWLD', 0.058), ('KBWB', 0.041), ('DBLV', 0.038)]"
500696.BO,Hindustan Unilever Ltd,10,"[('INCO', 0.074), ('ECON', 0.046), ('IXSE', 0.039), ('PIN', 0.035), ('INDA', 0.032)]"
LH,Laboratory Corp of America Holdings,10,"[('GERM', 0.061), ('EDOC', 0.044), ('IHF', 0.041), ('XHS', 0.02), ('FXH', 0.019)]"
GVMXX,State Street Instl US Govt MMkt Premier,10,"[('SRLN', 0.152), ('STOT', 0.088), ('YLD', 0.082), ('USI', 0.044), ('MBND', 0.03)]"
SLB,Schlumberger Ltd,10,"[('PXJ', 0.068), ('JHME', 0.061), ('XLE', 0.044), ('XES', 0.043), ('ERX', 0.038)]"
BP..L,BP PLC,10,"[('FILL', 0.045), ('EWU', 0.036), ('HEWU', 0.036), ('FIDI', 0.035), ('FLGB', 0.031)]"
RDSA.L,Royal Dutch Shell PLC Class A,10,"[('FILL', 0.042), ('EWU', 0.034), ('HEWU', 0.033), ('FLGB', 0.029), ('GNR', 0.026)]"
ENSG,Ensign Group Inc,10,"[('PSCH', 0.036), ('KSCD', 0.022), ('XHS', 0.019), ('RNMC', 0.012), ('SMDV', 0.012)]"
FDX,FedEx Corp,9,"[('TPOR', 0.095), ('LIV', 0.043), ('UGCE', 0.04), ('NVQ', 0.039), ('ACSI', 0.038)]"
00823.HK,Link Real Estate Investment Trust,9,"[('SPRE', 0.046), ('DRW', 0.035), ('RWX', 0.035), ('FLHK', 0.032), ('ADIV', 0.029)]"
VALE.SA,Vale SA ADR,9,"[('SLX', 0.157), ('FTRI', 0.105), ('ADRE', 0.038), ('MXI', 0.03), ('GNR', 0.029)]"
CL,Colgate-Palmolive Co,9,"[('XLP', 0.038), ('FSTA', 0.028), ('LVHD', 0.025), ('HUSV', 0.024), ('SZNE', 0.017)]"
ET,Energy Transfer LP,9,"[('AMLP', 0.1), ('MLPA', 0.09), ('AMZA', 0.084), ('ENFR', 0.06), ('EINC', 0.045)]"
ISRG,Intuitive Surgical Inc,9,"[('BOTZ', 0.084), ('IQM', 0.056), ('IHI', 0.046), ('IEHS', 0.039), ('BMED', 0.024)]"
AWK,American Water Works Co Inc,9,"[('CGW', 0.095), ('AQWA', 0.079), ('EBLU', 0.074), ('UTES', 0.049), ('PIO', 0.04)]"
WBA,Walgreens Boots Alliance Inc,9,"[('DJD', 0.052), ('RDIV', 0.05), ('DIVZ', 0.045), ('GBDV', 0.043), ('NVQ', 0.03)]"
CBA.AX,Commonwealth Bank of Australia,9,"[('FLAU', 0.1), ('EPP', 0.066), ('BBAX', 0.058), ('IPAC', 0.018), ('DTH', 0.017)]"
WES.AX,Wesfarmers Ltd,9,"[('PSP', 0.058), ('FLAU', 0.035), ('SCHY', 0.032), ('EPP', 0.025), ('BBAX', 0.023)]"
6098,Recruit Holdings Co Ltd,9,"[('BBJP', 0.018), ('HEWJ', 0.017), ('HJPX', 0.017), ('JPN', 0.017), ('JPXN', 0.017)]"
7974,Nintendo Co Ltd,9,"[('HERO', 0.059), ('ESPO', 0.056), ('IDMO', 0.019), ('HEWJ', 0.017), ('GSJY', 0.016)]"
4063,Shin-Etsu Chemical Co Ltd,9,"[('MXI', 0.025), ('HJPX', 0.016), ('JPN', 0.016), ('JPXN', 0.016), ('BBJP', 0.015)]"
CAT,Caterpillar Inc,9,"[('XLI', 0.038), ('DUSL', 0.029), ('FIDU', 0.029), ('BIBL', 0.026), ('EXI', 0.02)]"
CDNS,Cadence Design Systems Inc,9,"[('MID', 0.042), ('PTF', 0.034), ('NUMG', 0.028), ('PDP', 0.024), ('ROBT', 0.021)]"
6702,Fujitsu Ltd,9,"[('BLCN', 0.019), ('INTF', 0.019), ('LEGR', 0.014), ('GSJY', 0.013), ('NXTG', 0.013)]"
PTON,Peloton Interactive Inc,9,"[('IPO', 0.059), ('VPOP', 0.034), ('IWFH', 0.023), ('QQXT', 0.018), ('MXDU', 0.016)]"
035720.KS,Kakao Corp,9,"[('EWEB', 0.046), ('EWY', 0.038), ('FLKR', 0.032), ('BTEK', 0.025), ('EEMO', 0.023)]"
PDD,Pinduoduo Inc ADR,9,"[('FNI', 0.068), ('KWEB', 0.068), ('EWEB', 0.067), ('CHIQ', 0.053), ('KEMQ', 0.034)]"
ANAT,American National Group Inc,9,"[('CSB', 0.019), ('FYT', 0.009), ('SQLV', 0.007), ('ETHO', 0.005), ('CSA', 0.004)]"
DFS,Discover Financial Services,9,"[('IPAY', 0.03), ('PFI', 0.03), ('FOVL', 0.028), ('GENY', 0.023), ('CZA', 0.02)]"
SU.PA,Schneider Electric SE,9,"[('GRID', 0.077), ('DINT', 0.049), ('FLFR', 0.043), ('FEZ', 0.025), ('EURZ', 0.015)]"
SGRO.L,Segro PLC,9,"[('SPRE', 0.048), ('RWX', 0.031), ('IFGL', 0.022), ('WPS', 0.019), ('HAUZ', 0.015)]"
CHTR,Charter Communications Inc A,9,"[('PKW', 0.054), ('EWCO', 0.048), ('XLC', 0.046), ('JHCS', 0.043), ('IEME', 0.042)]"
2317.TW,Hon Hai Precision Industry Co Ltd,9,"[('FLTW', 0.057), ('EWT', 0.044), ('DEM', 0.04), ('FNDE', 0.03), ('FRDM', 0.029)]"
CINF,Cincinnati Financial Corp,9,"[('NIFE', 0.046), ('WBIL', 0.042), ('FXO', 0.017), ('KNG', 0.017), ('NOBL', 0.016)]"
PHM,PulteGroup Inc,9,"[('ITB', 0.069), ('PKB', 0.051), ('ZIG', 0.049), ('NAIL', 0.043), ('QVAL', 0.022)]"
GD,General Dynamics Corp,9,"[('FEDX', 0.094), ('WBIG', 0.044), ('XAR', 0.037), ('DFEN', 0.033), ('SDOG', 0.02)]"
XPO,XPO Logistics Inc,9,"[('FRTY', 0.029), ('FXR', 0.015), ('MIDE', 0.009), ('DMRM', 0.006), ('IJH', 0.006)]"
CPT,Camden Property Trust,9,"[('NURE', 0.051), ('REIT', 0.043), ('XMLV', 0.014), ('XJH', 0.006), ('DMRM', 0.005)]"
CMG,Chipotle Mexican Grill Inc,9,"[('LYFE', 0.049), ('EGIS', 0.044), ('MID', 0.042), ('UGCE', 0.038), ('PFUT', 0.023)]"
AD,Koninklijke Ahold Delhaize NV,9,"[('HEDJ', 0.035), ('LVHI', 0.025), ('ICOW', 0.02), ('IDOG', 0.02), ('ESGN', 0.015)]"
STAA,Staar Surgical Co,9,"[('GLRY', 0.025), ('QMOM', 0.021), ('FLQS', 0.009), ('IWO', 0.005), ('VTWG', 0.005)]"
EXPD,Expeditors International of Washington Inc,9,"[('FTXR', 0.081), ('XTN', 0.025), ('FTCS', 0.022), ('NOBL', 0.017), ('VFMV', 0.017)]"
IBE.BC,Iberdrola SA,9,"[('SMOG', 0.061), ('INFR', 0.047), ('JXI', 0.043), ('ICLN', 0.04), ('GII', 0.03)]"
IIPR,Innovative Industrial Properties Inc Registered Shs,9,"[('YOLO', 0.091), ('TOKE', 0.065), ('INDS', 0.046), ('NETL', 0.042), ('XSMO', 0.018)]"
SPGI,S&P Global Inc,8,"[('LCG', 0.084), ('BUL', 0.051), ('FTCS', 0.021), ('ACIO', 0.018), ('RYF', 0.017)]"
SCHW,Charles Schwab Corp,8,"[('UGCE', 0.042), ('ACSI', 0.039), ('EQRR', 0.032), ('EQOP', 0.027), ('XLF', 0.027)]"
HSY,The Hershey Co,8,"[('CWS', 0.042), ('FTXG', 0.042), ('ACSI', 0.038), ('RHS', 0.032), ('HUSV', 0.02)]"
LQD,iShares iBoxx $ Investment Grad,8,"[('LQDI', 1.006), ('ADFI', 0.153), ('FFTI', 0.108), ('QLS', 0.099), ('TDSB', 0.091)]"
XLI,SPDR Select Sector Fund - Indus,8,"[('XLSR', 0.161), ('TDSC', 0.107), ('TDSD', 0.105), ('AESR', 0.101), ('TDSE', 0.099)]"
XLC,The Communication Services Sele,8,"[('SSUS', 0.1), ('EQL', 0.092), ('AESR', 0.08), ('XLSR', 0.07), ('EUCG', 0.063)]"
LPX,Louisiana-Pacific Corp,8,"[('QVAL', 0.023), ('RDVY', 0.021), ('SDVY', 0.012), ('AFMC', 0.011), ('AFSM', 0.009)]"
000858,Wuliangye Yibin Co Ltd,8,"[('KBUY', 0.099), ('CHIS', 0.074), ('GLCN', 0.056), ('AFTY', 0.054), ('ASHR', 0.027)]"
601012,LONGi Green Energy Technology Co Ltd Class A,8,"[('GLCN', 0.06), ('KEJI', 0.055), ('KGRN', 0.044), ('AFTY', 0.037), ('CHIK', 0.027)]"
035420.KS,NAVER Corp,8,"[('EWEB', 0.051), ('FLKR', 0.047), ('EWY', 0.044), ('FDNI', 0.032), ('AIA', 0.017)]"
MDB,MongoDB Inc Class A,8,"[('IVES', 0.036), ('SKYY', 0.035), ('AIEQ', 0.03), ('XWEB', 0.023), ('SKYU', 0.016)]"
MXIM,Maxim Integrated Products Inc,8,"[('MARB', 0.047), ('MRGR', 0.032), ('ARB', 0.028), ('GVIP', 0.022), ('FLQD', 0.021)]"
SPOT,Spotify Technology SA,8,"[('VPOP', 0.177), ('SUBZ', 0.045), ('ERSX', 0.042), ('ARKW', 0.04), ('ARKK', 0.037)]"
006400.KS,Samsung SDI Co Ltd,8,"[('CTEC', 0.068), ('SMOG', 0.045), ('GRID', 0.043), ('LIT', 0.039), ('MOTO', 0.035)]"
6594,Nidec Corp,8,"[('KARS', 0.044), ('EKAR', 0.034), ('IDMO', 0.023), ('HJPX', 0.015), ('JPN', 0.015)]"
O,Realty Income Corp,8,"[('NETL', 0.077), ('REIT', 0.049), ('BBRE', 0.022), ('FRI', 0.022), ('USRT', 0.022)]"
ARE,Alexandria Real Estate Equities Inc,8,"[('USRT', 0.024), ('FRI', 0.022), ('BBRE', 0.021), ('PPTY', 0.021), ('NUMV', 0.017)]"
NVAX,Novavax Inc,8,"[('GERM', 0.033), ('BUZZ', 0.032), ('BTEC', 0.018), ('BBSC', 0.009), ('FEX', 0.005)]"
IFF,International Flavors & Fragrances Inc,8,"[('XLB', 0.04), ('RTM', 0.038), ('FMAT', 0.03), ('VOE', 0.011), ('IMCV', 0.009)]"
PSX,Phillips 66,8,"[('CRAK', 0.078), ('RDIV', 0.057), ('XLE', 0.041), ('ERX', 0.035), ('FENY', 0.031)]"
IIVI,II-VI Inc,8,"[('LYFE', 0.033), ('GBGR', 0.016), ('IWO', 0.004), ('VTWG', 0.004), ('BKSE', 0.003)]"
CUBE,CubeSmart,8,"[('FPRO', 0.029), ('RDOG', 0.025), ('DIV', 0.023), ('HOMZ', 0.016), ('SMMV', 0.016)]"
MRW.L,Morrison (Wm) Supermarkets PLC,8,"[('EFAS', 0.027), ('FKU', 0.027), ('UIVM', 0.013), ('WWJD', 0.008), ('IDLV', 0.007)]"
