Bigram,Name,SumWeights,Holders
"('DPZ', 'KR')","(""Domino's Pizza Inc"", 'The Kroger Co')",0.026,"[('RBUS', 0.026)]"
"('ENB.TO', 'G24.DE')","('Enbridge Inc', 'Scout24 AG')",0.026,"[('RNDM', 0.026)]"
"('HRC', 'XRAY')","('Hill-Rom Holdings Inc', 'Dentsply Sirona Inc')",0.026,"[('RNMC', 0.026)]"
"('CHE', 'XRAY')","('Chemed Corp', 'Dentsply Sirona Inc')",0.026,"[('RNMC', 0.026)]"
"('PINC', 'XRAY')","('Premier Inc Class A', 'Dentsply Sirona Inc')",0.026,"[('RNMC', 0.026)]"
"('ENSG', 'UHS')","('Ensign Group Inc', 'Universal Health Services Inc Class B')",0.026,"[('RNMC', 0.026)]"
"('HRC', 'PINC')","('Hill-Rom Holdings Inc', 'Premier Inc Class A')",0.026,"[('RNMC', 0.026)]"
"('EHC', 'HRC')","('Encompass Health Corp', 'Hill-Rom Holdings Inc')",0.026,"[('RNMC', 0.026)]"
"('EHC', 'UHS')","('Encompass Health Corp', 'Universal Health Services Inc Class B')",0.026,"[('RNMC', 0.026)]"
"('CHE', 'EHC')","('Chemed Corp', 'Encompass Health Corp')",0.026,"[('RNMC', 0.026)]"
"('EHC', 'PINC')","('Encompass Health Corp', 'Premier Inc Class A')",0.026,"[('RNMC', 0.026)]"
"('PBI', 'PDCO')","('Pitney Bowes Inc', 'Patterson Companies Inc')",0.026,"[('RNSC', 0.026)]"
"('ATRI', 'PBI')","('Atrion Corp', 'Pitney Bowes Inc')",0.026,"[('RNSC', 0.026)]"
"('PDCO', 'SSTK')","('Patterson Companies Inc', 'Shutterstock Inc')",0.026,"[('RNSC', 0.026)]"
"('ATRI', 'SSTK')","('Atrion Corp', 'Shutterstock Inc')",0.026,"[('RNSC', 0.026)]"
"('02331', 'ITUB4.SA')","('Li Ning Co Ltd', 'Itau Unibanco Holding SA Participating Preferred')",0.026,"[('ROAM', 0.026)]"
"('02331', '2317.TW')","('Li Ning Co Ltd', 'Hon Hai Precision Industry Co Ltd')",0.026,"[('ROAM', 0.026)]"
"('02331', 'VALE3.SA')","('Li Ning Co Ltd', 'Vale SA')",0.026,"[('ROAM', 0.026)]"
"('2615.TW', 'VALE3.SA')","('Wan Hai Lines Ltd', 'Vale SA')",0.026,"[('ROAM', 0.026)]"
"('02333', 'AD')","('Great Wall Motor Co Ltd Class H', 'Koninklijke Ahold Delhaize NV')",0.026,"[('RODE', 0.026)]"
"('02333', 'ROG')","('Great Wall Motor Co Ltd Class H', 'Roche Holding AG')",0.026,"[('RODE', 0.026)]"
"('00303.HK', '02333')","('VTech Holdings Ltd', 'Great Wall Motor Co Ltd Class H')",0.026,"[('RODE', 0.026)]"
"('ANAT', 'IDT')","('American National Group Inc', 'IDT Corp Class B')",0.026,"[('ROSC', 0.026)]"
"('DIOD', 'IDT')","('Diodes Inc', 'IDT Corp Class B')",0.026,"[('ROSC', 0.026)]"
"('PBF', 'SPTN')","('PBF Energy Inc Class A', 'SpartanNash Co')",0.026,"[('RWJ', 0.026)]"
"('ODP', 'PBF')","('The ODP Corp', 'PBF Energy Inc Class A')",0.026,"[('RWJ', 0.026)]"
"('CYH', 'GPI')","('Community Health Systems Inc', 'Group 1 Automotive Inc')",0.026,"[('RWJ', 0.026)]"
"('CXW', 'GPRE')","('CoreCivic Inc', 'Green Plains Inc')",0.026,"[('RZV', 0.026)]"
"('CXW', 'GNW')","('CoreCivic Inc', 'Genworth Financial Inc')",0.026,"[('RZV', 0.026)]"
"('CXW', 'ZEUS')","('CoreCivic Inc', 'Olympic Steel Inc')",0.026,"[('RZV', 0.026)]"
"('CNSL', 'GPRE')","('Consolidated Communications Holdings Inc', 'Green Plains Inc')",0.026,"[('RZV', 0.026)]"
"('CNSL', 'GNW')","('Consolidated Communications Holdings Inc', 'Genworth Financial Inc')",0.026,"[('RZV', 0.026)]"
"('CNSL', 'ZEUS')","('Consolidated Communications Holdings Inc', 'Olympic Steel Inc')",0.026,"[('RZV', 0.026)]"
"('ECP', 'HSBK')","('Electra Consumer Products Ltd', 'Halyk Savings Bank of Kazakhstan JSC GDR')",0.026,"[('SDIV', 0.026)]"
"('AM', 'ECP')","('Antero Midstream Corp', 'Electra Consumer Products Ltd')",0.026,"[('SDIV', 0.026)]"
"('ECP', 'NOS')","('Electra Consumer Products Ltd', 'Nos Sgps SA')",0.026,"[('SDIV', 0.026)]"
"('ECP', 'EVR.L')","('Electra Consumer Products Ltd', 'EVRAZ PLC')",0.026,"[('SDIV', 0.026)]"
"('01171', 'ECP')","('Yanzhou Coal Mining Co Ltd Class H', 'Electra Consumer Products Ltd')",0.026,"[('SDIV', 0.026)]"
"('03818', 'BWLPG.SI')","('China Dongxiang (Group) Co Ltd', 'BW LPG Ltd')",0.026,"[('SDIV', 0.026)]"
"('02386', '03818')","('SINOPEC Engineering (Group) Co Ltd H', 'China Dongxiang (Group) Co Ltd')",0.026,"[('SDIV', 0.026)]"
"('03818', 'NOS')","('China Dongxiang (Group) Co Ltd', 'Nos Sgps SA')",0.026,"[('SDIV', 0.026)]"
"('MATX', 'SIG')","('Matson Inc', 'Signet Jewelers Ltd')",0.026,"[('SIXS', 0.026)]"
"('KOP', 'SIG')","('Koppers Holdings Inc', 'Signet Jewelers Ltd')",0.026,"[('SIXS', 0.026)]"
"('CONN', 'SIG')","(""Conn's Inc"", 'Signet Jewelers Ltd')",0.026,"[('SIXS', 0.026)]"
"('CADE', 'SIG')","('Cadence Bancorp Class A', 'Signet Jewelers Ltd')",0.026,"[('SIXS', 0.026)]"
"('HUBG', 'SIG')","('Hub Group Inc Class A', 'Signet Jewelers Ltd')",0.026,"[('SIXS', 0.026)]"
"('MATX', 'SPSC')","('Matson Inc', 'SPS Commerce Inc')",0.026,"[('SIXS', 0.026)]"
"('MATX', 'SCVL')","('Matson Inc', 'Shoe Carnival Inc')",0.026,"[('SIXS', 0.026)]"
"('GCO', 'SPSC')","('Genesco Inc', 'SPS Commerce Inc')",0.026,"[('SIXS', 0.026)]"
"('GCO', 'SCVL')","('Genesco Inc', 'Shoe Carnival Inc')",0.026,"[('SIXS', 0.026)]"
"('SCVL', 'SPSC')","('Shoe Carnival Inc', 'SPS Commerce Inc')",0.026,"[('SIXS', 0.026)]"
"('CADE', 'SPSC')","('Cadence Bancorp Class A', 'SPS Commerce Inc')",0.026,"[('SIXS', 0.026)]"
"('CADE', 'SCVL')","('Cadence Bancorp Class A', 'Shoe Carnival Inc')",0.026,"[('SIXS', 0.026)]"
"('BBBY', 'BKU')","('Bed Bath & Beyond Inc', 'BankUnited Inc')",0.026,"[('SLYV', 0.013), ('VIOV', 0.013)]"
"('BBBY', 'PPBI')","('Bed Bath & Beyond Inc', 'Pacific Premier Bancorp Inc')",0.026,"[('SLYV', 0.013), ('VIOV', 0.013)]"
"('BBBY', 'FHB')","('Bed Bath & Beyond Inc', 'First Hawaiian Inc')",0.026,"[('SLYV', 0.013), ('VIOV', 0.013)]"
"('AGO', 'BBBY')","('Assured Guaranty Ltd', 'Bed Bath & Beyond Inc')",0.026,"[('SLYV', 0.013), ('VIOV', 0.013)]"
"('500271.BO', '500477.BO')","('Max Financial Services Ltd', 'Ashok Leyland Ltd')",0.026,"[('SMIN', 0.026)]"
"('500271.BO', '526299.BO')","('Max Financial Services Ltd', 'Mphasis Ltd')",0.026,"[('SMIN', 0.026)]"
"('500271.BO', 'ASTRAL.BO')","('Max Financial Services Ltd', 'Astral Ltd')",0.026,"[('SMIN', 0.026)]"
"('500477.BO', 'SRF.BO')","('Ashok Leyland Ltd', 'SRF Ltd')",0.026,"[('SMIN', 0.026)]"
"('500477.BO', 'VOLTAS.BO')","('Ashok Leyland Ltd', 'Voltas Ltd Shs Dematerialised')",0.026,"[('SMIN', 0.026)]"
"('526299.BO', 'SRF.BO')","('Mphasis Ltd', 'SRF Ltd')",0.026,"[('SMIN', 0.026)]"
"('526299.BO', 'VOLTAS.BO')","('Mphasis Ltd', 'Voltas Ltd Shs Dematerialised')",0.026,"[('SMIN', 0.026)]"
"('526299.BO', '540222.BO')","('Mphasis Ltd', 'Laurus Labs Ltd')",0.026,"[('SMIN', 0.026)]"
"('SRF.BO', 'ZEEL.BO')","('SRF Ltd', 'Zee Entertainment Enterprises Ltd')",0.026,"[('SMIN', 0.026)]"
"('ASTRAL.BO', 'SRF.BO')","('Astral Ltd', 'SRF Ltd')",0.026,"[('SMIN', 0.026)]"
"('ASTRAL.BO', 'VOLTAS.BO')","('Astral Ltd', 'Voltas Ltd Shs Dematerialised')",0.026,"[('SMIN', 0.026)]"
"('LSTR', 'SCI')","('Landstar System Inc', 'Service Corp International')",0.026,"[('SMMV', 0.026)]"
"('ATR', 'LSTR')","('AptarGroup Inc', 'Landstar System Inc')",0.026,"[('SMMV', 0.026)]"
"('ATR', 'SCI')","('AptarGroup Inc', 'Service Corp International')",0.026,"[('SMMV', 0.026)]"
"('MCHP', 'QRVO')","('Microchip Technology Inc', 'Qorvo Inc')",0.026,"[('SPHB', 0.026)]"
"('MCHP', 'MPWR')","('Microchip Technology Inc', 'Monolithic Power Systems Inc')",0.026,"[('SPHB', 0.026)]"
"('KLAC', 'MCHP')","('KLA Corp', 'Microchip Technology Inc')",0.026,"[('SPHB', 0.026)]"
"('MCHP', 'NVDA')","('Microchip Technology Inc', 'NVIDIA Corp')",0.026,"[('SPHB', 0.026)]"
"('MCHP', 'SWKS')","('Microchip Technology Inc', 'Skyworks Solutions Inc')",0.026,"[('SPHB', 0.026)]"
"('AMAT', 'MCHP')","('Applied Materials Inc', 'Microchip Technology Inc')",0.026,"[('SPHB', 0.026)]"
"('MPWR', 'QRVO')","('Monolithic Power Systems Inc', 'Qorvo Inc')",0.026,"[('SPHB', 0.026)]"
"('NVDA', 'QRVO')","('NVIDIA Corp', 'Qorvo Inc')",0.026,"[('SPHB', 0.026)]"
"('AMAT', 'QRVO')","('Applied Materials Inc', 'Qorvo Inc')",0.026,"[('SPHB', 0.026)]"
"('KLAC', 'SWKS')","('KLA Corp', 'Skyworks Solutions Inc')",0.026,"[('SPHB', 0.026)]"
"('HRL', 'LNT')","('Hormel Foods Corp', 'Alliant Energy Corp')",0.026,"[('TPHD', 0.026)]"
"('DOV', 'HRL')","('Dover Corp', 'Hormel Foods Corp')",0.026,"[('TPHD', 0.026)]"
"('HRL', 'SO')","('Hormel Foods Corp', 'Southern Co')",0.026,"[('TPHD', 0.026)]"
"('AEE', 'HRL')","('Ameren Corp', 'Hormel Foods Corp')",0.026,"[('TPHD', 0.026)]"
"('DOV', 'LNT')","('Dover Corp', 'Alliant Energy Corp')",0.026,"[('TPHD', 0.026)]"
"('LNT', 'SO')","('Alliant Energy Corp', 'Southern Co')",0.026,"[('TPHD', 0.026)]"
"('AEE', 'LNT')","('Ameren Corp', 'Alliant Energy Corp')",0.026,"[('TPHD', 0.026)]"
"('DOV', 'SO')","('Dover Corp', 'Southern Co')",0.026,"[('TPHD', 0.026)]"
"('AEE', 'DOV')","('Ameren Corp', 'Dover Corp')",0.026,"[('TPHD', 0.026)]"
"('AEE', 'SO')","('Ameren Corp', 'Southern Co')",0.026,"[('TPHD', 0.026)]"
"('IBM', 'UPS')","('International Business Machines Corp', 'United Parcel Service Inc Class B')",0.026,"[('TTAC', 0.026)]"
"('DGE.L', 'TD.TO')","('Diageo PLC', 'The Toronto-Dominion Bank')",0.026,"[('TTAI', 0.026)]"
"('ATCO A', 'TD.TO')","('Atlas Copco AB A', 'The Toronto-Dominion Bank')",0.026,"[('TTAI', 0.026)]"
"('AHT.L', 'TD.TO')","('Ashtead Group PLC', 'The Toronto-Dominion Bank')",0.026,"[('TTAI', 0.026)]"
"('BR', 'JKHY')","('Broadridge Financial Solutions Inc', 'Jack Henry & Associates Inc')",0.026,"[('USMF', 0.026)]"
"('ORCL', 'T')","('Oracle Corp', 'AT&T Inc')",0.026,"[('USMF', 0.026)]"
"('BR', 'MSFT')","('Broadridge Financial Solutions Inc', 'Microsoft Corp')",0.026,"[('USMF', 0.026)]"
"('MSFT', 'SSNC')","('Microsoft Corp', 'SS&C Technologies Holdings Inc')",0.026,"[('USMF', 0.026)]"
"('BR', 'DLB')","('Broadridge Financial Solutions Inc', 'Dolby Laboratories Inc')",0.026,"[('USMF', 0.026)]"
"('BR', 'CHTR')","('Broadridge Financial Solutions Inc', 'Charter Communications Inc A')",0.026,"[('USMF', 0.026)]"
"('CHTR', 'SSNC')","('Charter Communications Inc A', 'SS&C Technologies Holdings Inc')",0.026,"[('USMF', 0.026)]"
"('BR', 'VRSN')","('Broadridge Financial Solutions Inc', 'VeriSign Inc')",0.026,"[('USMF', 0.026)]"
"('SSNC', 'VZ')","('SS&C Technologies Holdings Inc', 'Verizon Communications Inc')",0.026,"[('USMF', 0.026)]"
"('DOCU', 'SNPS')","('DocuSign Inc', 'Synopsys Inc')",0.026,"[('VOT', 0.026)]"
"('CUBE', 'VVV')","('CubeSmart', 'Valvoline Inc')",0.026,"[('VRAI', 0.026)]"
"('CNQ.TO', 'VVV')","('Canadian Natural Resources Ltd', 'Valvoline Inc')",0.026,"[('VRAI', 0.026)]"
"('EXR', 'VVV')","('Extra Space Storage Inc', 'Valvoline Inc')",0.026,"[('VRAI', 0.026)]"
"('CUBE', 'STLD')","('CubeSmart', 'Steel Dynamics Inc')",0.026,"[('VRAI', 0.026)]"
"('MPLX', 'STLD')","('MPLX LP Partnership Units', 'Steel Dynamics Inc')",0.026,"[('VRAI', 0.026)]"
"('CNQ.TO', 'STLD')","('Canadian Natural Resources Ltd', 'Steel Dynamics Inc')",0.026,"[('VRAI', 0.026)]"
"('EXR', 'STLD')","('Extra Space Storage Inc', 'Steel Dynamics Inc')",0.026,"[('VRAI', 0.026)]"
"('EOG', 'STLD')","('EOG Resources Inc', 'Steel Dynamics Inc')",0.026,"[('VRAI', 0.026)]"
"('CUBE', 'PSXP')","('CubeSmart', 'Phillips 66 Partners LP')",0.026,"[('VRAI', 0.026)]"
"('EOG', 'PSXP')","('EOG Resources Inc', 'Phillips 66 Partners LP')",0.026,"[('VRAI', 0.026)]"
"('CUBE', 'IMO.TO')","('CubeSmart', 'Imperial Oil Ltd')",0.026,"[('VRAI', 0.026)]"
"('IMO.TO', 'MPLX')","('Imperial Oil Ltd', 'MPLX LP Partnership Units')",0.026,"[('VRAI', 0.026)]"
"('CNQ.TO', 'IMO.TO')","('Canadian Natural Resources Ltd', 'Imperial Oil Ltd')",0.026,"[('VRAI', 0.026)]"
"('EXR', 'IMO.TO')","('Extra Space Storage Inc', 'Imperial Oil Ltd')",0.026,"[('VRAI', 0.026)]"
"('EOG', 'IMO.TO')","('EOG Resources Inc', 'Imperial Oil Ltd')",0.026,"[('VRAI', 0.026)]"
"('CNQ.TO', 'EXR')","('Canadian Natural Resources Ltd', 'Extra Space Storage Inc')",0.026,"[('VRAI', 0.026)]"
"('TSM.TW', 'VALE3.SA')","('Taiwan Semiconductor Manufacturing Co Ltd ADR', 'Vale SA')",0.026,"[('VWO', 0.026)]"
"('IDXX', 'MASI')","('IDEXX Laboratories Inc', 'Masimo Corp')",0.026,"[('XHE', 0.026)]"
"('ICE', 'JNJ')","('Intercontinental Exchange Inc', 'Johnson & Johnson')",0.026,"[('XRLV', 0.026)]"
"('ICE', 'VZ')","('Intercontinental Exchange Inc', 'Verizon Communications Inc')",0.026,"[('XRLV', 0.026)]"
"('EXPD', 'MCD')","('Expeditors International of Washington Inc', ""McDonald's Corp"")",0.026,"[('XRLV', 0.026)]"
"('EXPD', 'JNJ')","('Expeditors International of Washington Inc', 'Johnson & Johnson')",0.026,"[('XRLV', 0.026)]"
"('A', 'MCD')","('Agilent Technologies Inc', ""McDonald's Corp"")",0.026,"[('XRLV', 0.026)]"
"('A', 'JNJ')","('Agilent Technologies Inc', 'Johnson & Johnson')",0.026,"[('XRLV', 0.026)]"
"('JNJ', 'RSG')","('Johnson & Johnson', 'Republic Services Inc')",0.026,"[('XRLV', 0.026)]"
"('LKOD', 'RIGD.BO')","('PJSC Lukoil ADR', 'Reliance Industries Ltd ADR')",0.026,"[('XSOE', 0.026)]"
"('MU', 'RIO.L')","('Micron Technology Inc', 'Rio Tinto PLC')",0.025,"[('ACWF', 0.025)]"
"('INFY.BO', 'MU')","('Infosys Ltd', 'Micron Technology Inc')",0.025,"[('ACWF', 0.025)]"
"('INFY.BO', 'RIO.L')","('Infosys Ltd', 'Rio Tinto PLC')",0.025,"[('ACWF', 0.025)]"
"('00939', 'AAPL')","('China Construction Bank Corp Class H', 'Apple Inc')",0.025,"[('ACWF', 0.025)]"
"('NEM', 'NESN')","('Newmont Corp', 'Nestle SA')",0.025,"[('ACWV', 0.025)]"
"('NEM', 'VZ')","('Newmont Corp', 'Verizon Communications Inc')",0.025,"[('ACWV', 0.025)]"
"('NEM', 'WM')","('Newmont Corp', 'Waste Management Inc')",0.025,"[('ACWV', 0.025)]"
"('ORCL', 'PWR')","('Oracle Corp', 'Quanta Services Inc')",0.025,"[('AFLG', 0.025)]"
"('DKS', 'MAN')","(""Dick's Sporting Goods Inc"", 'ManpowerGroup Inc')",0.025,"[('AFMC', 0.025)]"
"('DKS', 'SNX')","(""Dick's Sporting Goods Inc"", 'Synnex Corp')",0.025,"[('AFMC', 0.025)]"
"('AFG', 'DKS')","('American Financial Group Inc', ""Dick's Sporting Goods Inc"")",0.025,"[('AFMC', 0.025)]"
"('ARW', 'LPX')","('Arrow Electronics Inc', 'Louisiana-Pacific Corp')",0.025,"[('AFMC', 0.025)]"
"('AN', 'LPX')","('AutoNation Inc', 'Louisiana-Pacific Corp')",0.025,"[('AFMC', 0.025)]"
"('MDLZ', 'VZ')","('Mondelez International Inc Class A', 'Verizon Communications Inc')",0.025,"[('ALTL', 0.025)]"
"('JNJ', 'MDLZ')","('Johnson & Johnson', 'Mondelez International Inc Class A')",0.025,"[('ALTL', 0.025)]"
"('BISXX', 'TSLA')","('BlackRock Cash Funds Instl SL Agency', 'Tesla Inc')",0.025,"[('AOA', 0.025)]"
"('BISXX', 'NVDA')","('BlackRock Cash Funds Instl SL Agency', 'NVIDIA Corp')",0.025,"[('AOA', 0.025)]"
"('BISXX', 'BRK.B')","('BlackRock Cash Funds Instl SL Agency', 'Berkshire Hathaway Inc Class B')",0.025,"[('AOA', 0.025)]"
"('IJH', 'XTSLA')","('iShares Core S&P Mid-Cap ETF', 'BlackRock Cash Funds Treasury SL Agency')",0.025,"[('AOR', 0.025)]"
"('IFF', 'PXD')","('International Flavors & Fragrances Inc', 'Pioneer Natural Resources Co')",0.025,"[('IMCV', 0.017), ('BKMC', 0.008)]"
"('DEMANT', 'MRW.L')","('Demant AS', 'Morrison (Wm) Supermarkets PLC')",0.025,"[('WWJD', 0.017), ('BLES', 0.008)]"
"('MRW.L', 'NED.JO')","('Morrison (Wm) Supermarkets PLC', 'Nedbank Group Ltd')",0.025,"[('WWJD', 0.017), ('BLES', 0.008)]"
"('INVP.L', 'NED.JO')","('Investec PLC', 'Nedbank Group Ltd')",0.025,"[('WWJD', 0.017), ('BLES', 0.008)]"
"('DEMANT', 'NED.JO')","('Demant AS', 'Nedbank Group Ltd')",0.025,"[('WWJD', 0.017), ('BLES', 0.008)]"
"('DASH', 'ROKU')","('DoorDash Inc Ordinary Shares - Class A', 'Roku Inc Class A')",0.025,"[('BOSS', 0.025)]"
"('ARES', 'ROKU')","('Ares Management Corp Class A', 'Roku Inc Class A')",0.025,"[('BOSS', 0.025)]"
"('DASH', 'NVDA')","('DoorDash Inc Ordinary Shares - Class A', 'NVIDIA Corp')",0.025,"[('BOSS', 0.025)]"
"('ARES', 'NVDA')","('Ares Management Corp Class A', 'NVIDIA Corp')",0.025,"[('BOSS', 0.025)]"
"('NVDA', 'PTON')","('NVIDIA Corp', 'Peloton Interactive Inc')",0.025,"[('BOSS', 0.025)]"
"('7741', 'DGE.L')","('Hoya Corp', 'Diageo PLC')",0.025,"[('CEFA', 0.025)]"
"('4502', 'OR.PA')","('Takeda Pharmaceutical Co Ltd', ""L'Oreal SA"")",0.025,"[('CEFA', 0.025)]"
"('DOCU', 'NOW')","('DocuSign Inc', 'ServiceNow Inc')",0.025,"[('CHGX', 0.025)]"
"('DOCU', 'LLY')","('DocuSign Inc', 'Eli Lilly and Co')",0.025,"[('CHGX', 0.025)]"
"('DOCU', 'WST')","('DocuSign Inc', 'West Pharmaceutical Services Inc')",0.025,"[('CLRG', 0.025)]"
"('DOCU', 'ZS')","('DocuSign Inc', 'Zscaler Inc')",0.025,"[('CLRG', 0.025)]"
"('APOG', 'ATKR')","('Apogee Enterprises Inc', 'Atkore Inc')",0.025,"[('DEEP', 0.025)]"
"('APOG', 'BXC')","('Apogee Enterprises Inc', 'BlueLinx Holdings Inc')",0.025,"[('DEEP', 0.025)]"
"('CIO.TO', 'HOLI')","('City Office REIT Inc', 'Hollysys Automation Technologies Ltd')",0.025,"[('DEEP', 0.025)]"
"('ARCB', 'HOLI')","('ArcBest Corp', 'Hollysys Automation Technologies Ltd')",0.025,"[('DEEP', 0.025)]"
"('HOLI', 'PLUS')","('Hollysys Automation Technologies Ltd', 'ePlus Inc')",0.025,"[('DEEP', 0.025)]"
"('ANAT', 'HOLI')","('American National Group Inc', 'Hollysys Automation Technologies Ltd')",0.025,"[('DEEP', 0.025)]"
"('ARCB', 'ATKR')","('ArcBest Corp', 'Atkore Inc')",0.025,"[('DEEP', 0.025)]"
"('ATKR', 'MOV')","('Atkore Inc', 'Movado Group Inc')",0.025,"[('DEEP', 0.025)]"
"('CIO.TO', 'PLUS')","('City Office REIT Inc', 'ePlus Inc')",0.025,"[('DEEP', 0.025)]"
"('ANAT', 'CIO.TO')","('American National Group Inc', 'City Office REIT Inc')",0.025,"[('DEEP', 0.025)]"
"('ARCB', 'BXC')","('ArcBest Corp', 'BlueLinx Holdings Inc')",0.025,"[('DEEP', 0.025)]"
"('BXC', 'MOV')","('BlueLinx Holdings Inc', 'Movado Group Inc')",0.025,"[('DEEP', 0.025)]"
"('BXC', 'PLUS')","('BlueLinx Holdings Inc', 'ePlus Inc')",0.025,"[('DEEP', 0.025)]"
"('BXC', 'RCII')","('BlueLinx Holdings Inc', 'Rent-A-Center Inc')",0.025,"[('DEEP', 0.025)]"
"('ANAT', 'PLUS')","('American National Group Inc', 'ePlus Inc')",0.025,"[('DEEP', 0.025)]"
"('GEF', 'KTB')","('Greif Inc Class A', 'Kontoor Brands Inc')",0.025,"[('DES', 0.025)]"
"('GEF', 'RCII')","('Greif Inc Class A', 'Rent-A-Center Inc')",0.025,"[('DES', 0.025)]"
"('AVA', 'BGS')","('Avista Corp', 'B&G Foods Inc')",0.025,"[('DES', 0.025)]"
"('BGS', 'NAVI')","('B&G Foods Inc', 'Navient Corp')",0.025,"[('DES', 0.025)]"
"('CMC', 'KTB')","('Commercial Metals Co', 'Kontoor Brands Inc')",0.025,"[('DES', 0.025)]"
"('KTB', 'SJI')","('Kontoor Brands Inc', 'South Jersey Industries Inc')",0.025,"[('DES', 0.025)]"
"('RCII', 'SJI')","('Rent-A-Center Inc', 'South Jersey Industries Inc')",0.025,"[('DES', 0.025)]"
"('IPG', 'NTAP')","('The Interpublic Group of Companies Inc', 'NetApp Inc')",0.025,"[('DEUS', 0.013), ('ONEO', 0.012)]"
"('5101', '6473')","('Yokohama Rubber Co Ltd', 'JTEKT Corp')",0.025,"[('DXJS', 0.013), ('DFJ', 0.012)]"
"('00189', '02380')","('Dongyue Group Ltd', 'China Power International Development Ltd')",0.025,"[('DGS', 0.025)]"
"('02380', '2615.TW')","('China Power International Development Ltd', 'Wan Hai Lines Ltd')",0.025,"[('DGS', 0.025)]"
"('00189', 'ARI.JO')","('Dongyue Group Ltd', 'African Rainbow Minerals Ltd')",0.025,"[('DGS', 0.025)]"
"('2615.TW', 'ARI.JO')","('Wan Hai Lines Ltd', 'African Rainbow Minerals Ltd')",0.025,"[('DGS', 0.025)]"
"('CDAY', 'CGNX')","('Ceridian HCM Holding Inc', 'Cognex Corp')",0.025,"[('MDY', 0.013), ('DMRM', 0.012)]"
"('CDAY', 'SEDG')","('Ceridian HCM Holding Inc', 'SolarEdge Technologies Inc')",0.025,"[('MDY', 0.013), ('DMRM', 0.012)]"
"('CDAY', 'MOH')","('Ceridian HCM Holding Inc', 'Molina Healthcare Inc')",0.025,"[('MDY', 0.013), ('DMRM', 0.012)]"
"('IPG', 'WSO')","('The Interpublic Group of Companies Inc', 'Watsco Inc')",0.025,"[('DON', 0.025)]"
"('AM', 'HUBB')","('Antero Midstream Corp', 'Hubbell Inc')",0.025,"[('DON', 0.025)]"
"('AM', 'PNW')","('Antero Midstream Corp', 'Pinnacle West Capital Corp')",0.025,"[('DON', 0.025)]"
"('AM', 'CNA')","('Antero Midstream Corp', 'CNA Financial Corp')",0.025,"[('DON', 0.025)]"
"('IPG', 'NWL')","('The Interpublic Group of Companies Inc', 'Newell Brands Inc')",0.025,"[('DON', 0.025)]"
"('BEN', 'NWL')","('Franklin Resources Inc', 'Newell Brands Inc')",0.025,"[('DON', 0.025)]"
"('NTLA', 'SM')","('Intellia Therapeutics Inc', 'SM Energy Co')",0.025,"[('DWAS', 0.025)]"
"('GLSI', 'SM')","('Greenwich LifeSciences Inc Ordinary Shares', 'SM Energy Co')",0.025,"[('DWAS', 0.025)]"
"('AMC', 'XPEL')","('AMC Entertainment Holdings Inc Class A', 'XPEL Inc')",0.025,"[('DWAS', 0.025)]"
"('AMRC', 'XPEL')","('Ameresco Inc Class A', 'XPEL Inc')",0.025,"[('DWAS', 0.025)]"
"('SGMS', 'XPEL')","('Scientific Games Corp Ordinary Shares', 'XPEL Inc')",0.025,"[('DWAS', 0.025)]"
"('GLSI', 'XPEL')","('Greenwich LifeSciences Inc Ordinary Shares', 'XPEL Inc')",0.025,"[('DWAS', 0.025)]"
"('AVID', 'DAC.AX')","('Avid Technology Inc', 'Danaos Corp')",0.025,"[('DWMC', 0.025)]"
"('CAMT', 'DAC.AX')","('Camtek Ltd', 'Danaos Corp')",0.025,"[('DWMC', 0.025)]"
"('CDMO', 'DAC.AX')","('Avid Bioservices Inc', 'Danaos Corp')",0.025,"[('DWMC', 0.025)]"
"('DAC.AX', 'VSTO')","('Danaos Corp', 'Vista Outdoor Inc')",0.025,"[('DWMC', 0.025)]"
"('AVID', 'CALX')","('Avid Technology Inc', 'Calix Inc')",0.025,"[('DWMC', 0.025)]"
"('CALX', 'CDMO')","('Calix Inc', 'Avid Bioservices Inc')",0.025,"[('DWMC', 0.025)]"
"('KRNT', 'SGRY')","('Kornit Digital Ltd', 'Surgery Partners Inc')",0.025,"[('DWMC', 0.025)]"
"('00460', '02400')","('Sihuan Pharmaceutical Holdings Group Ltd', 'XD Inc Ordinary Shares')",0.025,"[('ECNS', 0.025)]"
"('035420.KS', '5880.TW')","('NAVER Corp', 'Taiwan Cooperative Financial Holding Co Ltd')",0.025,"[('EEMV', 0.025)]"
"('035420.KS', '2892.TW')","('NAVER Corp', 'First Financial Holding Co Ltd')",0.025,"[('EEMV', 0.025)]"
"('FBC', 'NAVI')","('Flagstar Bancorp Inc', 'Navient Corp')",0.025,"[('EES', 0.025)]"
"('NAVI', 'ODP')","('Navient Corp', 'The ODP Corp')",0.025,"[('EES', 0.025)]"
"('DTE.DE', 'NOVN')","('Deutsche Telekom AG', 'Novartis AG')",0.025,"[('EFAV', 0.025)]"
"('NOVN', 'WES.AX')","('Novartis AG', 'Wesfarmers Ltd')",0.025,"[('EFAV', 0.025)]"
"('2317.TW', 'RELIANCE.B')","('Hon Hai Precision Industry Co Ltd', 'Reliance Industries Ltd Shs Dematerialised')",0.025,"[('EMXC', 0.025)]"
