Bigram,Name,NumAppearances,Holders
"('CVX', 'XOM')","('Chevron Corp', 'Exxon Mobil Corp')",21,"[('XLE', 0.437), ('IYE', 0.414), ('VDE', 0.385), ('FENY', 0.383), ('ERX', 0.343)]"
"('PYPL', 'TSLA')","('PayPal Holdings Inc', 'Tesla Inc')",21,"[('SPMO', 0.128), ('MTUM', 0.096), ('VEGN', 0.081), ('PWB', 0.07), ('ESGY', 0.068)]"
"('03690', '2330.TW')","('Meituan', 'Taiwan Semiconductor Manufacturing Co Ltd')",20,"[('EEMO', 0.169), ('AIA', 0.159), ('EMSG', 0.139), ('WUGI', 0.099), ('PBEE', 0.091)]"
"('CSCO', 'MSFT')","('Cisco Systems Inc', 'Microsoft Corp')",20,"[('XLK', 0.226), ('VGT', 0.191), ('IYW', 0.19), ('FTEC', 0.184), ('OUSA', 0.089)]"
"('AAPL', 'PG')","('Apple Inc', 'Procter & Gamble Co')",20,"[('HLAL', 0.186), ('IOO', 0.143), ('QDF', 0.109), ('SPHQ', 0.102), ('USMC', 0.091)]"
"('BAC', 'WFC')","('Bank of America Corp', 'Wells Fargo & Co')",20,"[('KBWB', 0.163), ('IYG', 0.122), ('XLF', 0.121), ('DFNL', 0.107), ('FNCL', 0.101)]"
"('00939', 'INFY.BO')","('China Construction Bank Corp Class H', 'Infosys Ltd')",19,"[('EMGF', 0.059), ('RFEM', 0.037), ('BKF', 0.032), ('DMRE', 0.03), ('GMF', 0.025)]"
"('INFY.BO', 'RELIANCE.B')","('Infosys Ltd', 'Reliance Industries Ltd Shs Dematerialised')",19,"[('PIN', 0.185), ('INDY', 0.183), ('INDA', 0.176), ('IXSE', 0.166), ('EPI', 0.129)]"
"('CSCO', 'PFE')","('Cisco Systems Inc', 'Pfizer Inc')",19,"[('DHS', 0.095), ('DURA', 0.085), ('SCHD', 0.079), ('ABEQ', 0.065), ('OUSA', 0.063)]"
"('UNH', 'V')","('UnitedHealth Group Inc', 'Visa Inc Class A')",19,"[('DIA', 0.12), ('CACG', 0.079), ('LRGE', 0.075), ('VEGN', 0.07), ('VIG', 0.062)]"
"('GOOGL', 'UNH')","('Alphabet Inc A', 'UnitedHealth Group Inc')",19,"[('HART', 0.104), ('ACIO', 0.061), ('FDLO', 0.061), ('SCHG', 0.06), ('EPS', 0.059)]"
"('NOVN', 'NOVO B')","('Novartis AG', 'Novo Nordisk A/S B')",19,"[('OEUR', 0.063), ('FLQH', 0.041), ('RFEU', 0.041), ('QEFA', 0.037), ('IEV', 0.035)]"
"('JNJ', 'MRK')","('Johnson & Johnson', 'Merck & Co Inc')",19,"[('IHE', 0.272), ('FTXH', 0.158), ('IEIH', 0.146), ('XLV', 0.134), ('IYH', 0.12)]"
"('JPM', 'VZ')","('JPMorgan Chase & Co', 'Verizon Communications Inc')",19,"[('DURA', 0.091), ('FLV', 0.074), ('DEW', 0.068), ('DGRO', 0.052), ('MGV', 0.051)]"
"('JNJ', 'TSLA')","('Johnson & Johnson', 'Tesla Inc')",19,"[('HLAL', 0.072), ('TMFC', 0.054), ('ESG', 0.052), ('USSG', 0.049), ('XOUT', 0.047)]"
"('HD', 'JNJ')","('The Home Depot Inc', 'Johnson & Johnson')",19,"[('OUSA', 0.098), ('VIRS', 0.096), ('QDEF', 0.066), ('VIG', 0.065), ('DLN', 0.052)]"
"('TSLA', 'V')","('Tesla Inc', 'Visa Inc Class A')",19,"[('FDG', 0.091), ('VEGN', 0.078), ('PALC', 0.073), ('TMFC', 0.059), ('IWY', 0.054)]"
"('AAPL', 'MA')","('Apple Inc', 'Mastercard Inc Class A')",19,"[('XLK', 0.246), ('VGT', 0.225), ('FTEC', 0.223), ('IXN', 0.2), ('TECL', 0.164)]"
"('005930.KS', 'INFY.BO')","('Samsung Electronics Co Ltd', 'Infosys Ltd')",18,"[('KEMX', 0.094), ('XCEM', 0.089), ('EMXC', 0.078), ('XSOE', 0.064), ('RFEM', 0.06)]"
"('NOVO B', 'ULVR.L')","('Novo Nordisk A/S B', 'Unilever PLC')",18,"[('DNL', 0.084), ('OEUR', 0.067), ('IDHQ', 0.058), ('IQLT', 0.041), ('EASG', 0.034)]"
"('AZN.L', 'TM')","('AstraZeneca PLC ADR', 'Toyota Motor Corp ADR')",18,"[('IQSI', 0.027), ('DMRI', 0.022), ('EFAX', 0.022), ('JHMD', 0.022), ('PTIN', 0.022)]"
"('JPM', 'XOM')","('JPMorgan Chase & Co', 'Exxon Mobil Corp')",18,"[('PWS', 0.08), ('CCOR', 0.06), ('MGV', 0.055), ('IWX', 0.053), ('FDVV', 0.046)]"
"('ABBV', 'JNJ')","('AbbVie Inc', 'Johnson & Johnson')",18,"[('FTXH', 0.156), ('IEIH', 0.15), ('XLV', 0.134), ('IYH', 0.12), ('VHT', 0.108)]"
"('JNJ', 'V')","('Johnson & Johnson', 'Visa Inc Class A')",18,"[('SHE', 0.084), ('VIG', 0.067), ('PFM', 0.054), ('TMFC', 0.046), ('USSG', 0.043)]"
"('JPM', 'WFC')","('JPMorgan Chase & Co', 'Wells Fargo & Co')",18,"[('KBWB', 0.162), ('IYG', 0.161), ('XLF', 0.16), ('VFH', 0.132), ('FNCL', 0.131)]"
"('CRM', 'MSFT')","('Salesforce.com Inc', 'Microsoft Corp')",18,"[('XLK', 0.226), ('VGT', 0.191), ('IYW', 0.19), ('FTEC', 0.184), ('IGV', 0.169)]"
"('MA', 'NVDA')","('Mastercard Inc Class A', 'NVIDIA Corp')",18,"[('KOIN', 0.082), ('XLK', 0.082), ('VEGN', 0.081), ('PGRO', 0.075), ('FTEC', 0.07)]"
"('ADBE', 'PYPL')","('Adobe Inc', 'PayPal Holdings Inc')",18,"[('PNQI', 0.132), ('PGRO', 0.079), ('ESGY', 0.078), ('PWB', 0.073), ('SPQQ', 0.071)]"
"('005930.KS', '09988')","('Samsung Electronics Co Ltd', 'Alibaba Group Holding Ltd Ordinary Shares')",17,"[('AIA', 0.222), ('BKEM', 0.104), ('XSOE', 0.101), ('AAXJ', 0.099), ('EEMA', 0.097)]"
"('MSFT', 'ORCL')","('Microsoft Corp', 'Oracle Corp')",17,"[('IGV', 0.149), ('TDIV', 0.123), ('PSJ', 0.115), ('VSMV', 0.1), ('RFDA', 0.093)]"
"('AZN.L', 'NOVO B')","('AstraZeneca PLC ADR', 'Novo Nordisk A/S B')",17,"[('AGNG', 0.067), ('IDHQ', 0.056), ('EASG', 0.034), ('IEV', 0.03), ('IEUR', 0.027)]"
"('2330.TW', 'VALE3.SA')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Vale SA')",17,"[('XCEM', 0.128), ('KEMX', 0.117), ('EMXC', 0.114), ('PBEE', 0.084), ('SCHE', 0.079)]"
"('ABBV', 'PFE')","('AbbVie Inc', 'Pfizer Inc')",17,"[('FDL', 0.123), ('IEIH', 0.122), ('PJP', 0.107), ('DHS', 0.105), ('WBIY', 0.105)]"
"('DAPXX', 'FGTXX')","('Dreyfus Government Secs Cash Mgmt Admin', 'Goldman Sachs FS Government Instl')",17,"[('LBJ', 0.732), ('SPXS', 0.674), ('TECS', 0.639), ('ERY', 0.317), ('ERX', 0.282)]"
"('HD', 'TSLA')","('The Home Depot Inc', 'Tesla Inc')",17,"[('XLY', 0.23), ('VCR', 0.157), ('FDIS', 0.155), ('WANT', 0.138), ('RXI', 0.128)]"
"('GOOGL', 'HD')","('Alphabet Inc A', 'The Home Depot Inc')",17,"[('ESGY', 0.095), ('KVLE', 0.081), ('ESGA', 0.067), ('ESG', 0.06), ('GSPY', 0.06)]"
"('BAC', 'XOM')","('Bank of America Corp', 'Exxon Mobil Corp')",17,"[('PWS', 0.071), ('MGV', 0.044), ('FDVV', 0.043), ('IWX', 0.04), ('VTV', 0.035)]"
"('03690', 'INFY.BO')","('Meituan', 'Infosys Ltd')",16,"[('DMRE', 0.041), ('BKF', 0.04), ('GMF', 0.039), ('BKEM', 0.033), ('EEMA', 0.032)]"
"('AMZN', 'UNH')","('Amazon.com Inc', 'UnitedHealth Group Inc')",16,"[('CACG', 0.126), ('LRGE', 0.117), ('SCHG', 0.099), ('SPXT', 0.07), ('SNPE', 0.067)]"
"('AAPL', 'INTC')","('Apple Inc', 'Intel Corp')",16,"[('XLK', 0.237), ('VGT', 0.218), ('FTEC', 0.214), ('IYW', 0.199), ('HLAL', 0.178)]"
"('NOVO B', 'SAP.DE')","('Novo Nordisk A/S B', 'SAP SE')",16,"[('OEUR', 0.067), ('IDHQ', 0.059), ('EASG', 0.033), ('IEV', 0.028), ('QEFA', 0.028)]"
"('SAP.DE', 'TM')","('SAP SE', 'Toyota Motor Corp ADR')",16,"[('FIVA', 0.034), ('CEFA', 0.027), ('IQSI', 0.027), ('BBIN', 0.021), ('BKIE', 0.021)]"
"('PSA', 'WELL')","('Public Storage', 'Welltower Inc')",16,"[('REZ', 0.174), ('ICF', 0.097), ('XLRE', 0.086), ('RWR', 0.084), ('BBRE', 0.073)]"
"('DLR', 'EQIX')","('Digital Realty Trust Inc', 'Equinix Inc')",16,"[('VPN', 0.214), ('SRVR', 0.199), ('ICF', 0.133), ('FPRO', 0.128), ('XLRE', 0.122)]"
"('PLD', 'PSA')","('Prologis Inc', 'Public Storage')",16,"[('XLRE', 0.143), ('RWR', 0.141), ('ICF', 0.135), ('BBRE', 0.122), ('FRI', 0.12)]"
"('INFY.BO', 'VALE3.SA')","('Infosys Ltd', 'Vale SA')",16,"[('MFEM', 0.057), ('XCEM', 0.046), ('KEMX', 0.038), ('JPEM', 0.037), ('BKF', 0.036)]"
"('JPM', 'UNH')","('JPMorgan Chase & Co', 'UnitedHealth Group Inc')",16,"[('CFCV', 0.078), ('VIG', 0.069), ('MGV', 0.063), ('IWX', 0.062), ('CCOR', 0.059)]"
"('MRK', 'PFE')","('Merck & Co Inc', 'Pfizer Inc')",16,"[('IHE', 0.236), ('IEIH', 0.118), ('PJP', 0.111), ('FDL', 0.107), ('PPH', 0.102)]"
"('DHR', 'TMO')","('Danaher Corp', 'Thermo Fisher Scientific Inc')",16,"[('IHI', 0.23), ('VIRS', 0.103), ('IEHS', 0.092), ('CWS', 0.084), ('XLV', 0.078)]"
"('AMT', 'CCI')","('American Tower Corp', 'Crown Castle International Corp')",16,"[('SRVR', 0.299), ('VPN', 0.269), ('XLRE', 0.221), ('ICF', 0.158), ('GLIF', 0.148)]"
"('CSCO', 'VZ')","('Cisco Systems Inc', 'Verizon Communications Inc')",16,"[('IYZ', 0.455), ('LTL', 0.334), ('DJD', 0.115), ('HDV', 0.106), ('DHS', 0.087)]"
"('CSCO', 'JPM')","('Cisco Systems Inc', 'JPMorgan Chase & Co')",16,"[('SDGA', 0.088), ('DURA', 0.081), ('SPHQ', 0.079), ('FLV', 0.077), ('QDF', 0.062)]"
"('JPM', 'V')","('JPMorgan Chase & Co', 'Visa Inc Class A')",16,"[('IYG', 0.212), ('IYF', 0.127), ('SPHQ', 0.09), ('UYG', 0.086), ('JHMF', 0.073)]"
"('BRK.B', 'WFC')","('Berkshire Hathaway Inc Class B', 'Wells Fargo & Co')",16,"[('XLF', 0.174), ('DUSA', 0.142), ('DFNL', 0.12), ('FAS', 0.12), ('VFH', 0.114)]"
"('INTC', 'MSFT')","('Intel Corp', 'Microsoft Corp')",16,"[('XLK', 0.226), ('IYW', 0.19), ('VGT', 0.188), ('FTEC', 0.184), ('TDIV', 0.161)]"
"('JNJ', 'LLY')","('Johnson & Johnson', 'Eli Lilly and Co')",16,"[('IHE', 0.274), ('IEIH', 0.154), ('XLV', 0.131), ('FTXH', 0.122), ('IYH', 0.117)]"
"('BRK.B', 'XOM')","('Berkshire Hathaway Inc Class B', 'Exxon Mobil Corp')",16,"[('PWS', 0.082), ('IWX', 0.058), ('MGV', 0.057), ('IUS', 0.049), ('VOOV', 0.046)]"
"('CSCO', 'INTC')","('Cisco Systems Inc', 'Intel Corp')",16,"[('VLUE', 0.094), ('SDGA', 0.069), ('JHMT', 0.059), ('QDF', 0.053), ('LRGF', 0.052)]"
"('09988', 'INFY.BO')","('Alibaba Group Holding Ltd Ordinary Shares', 'Infosys Ltd')",15,"[('BKF', 0.102), ('BKEM', 0.066), ('EEMA', 0.066), ('XSOE', 0.065), ('AAXJ', 0.063)]"
"('005930.KS', '03690')","('Samsung Electronics Co Ltd', 'Meituan')",15,"[('EEMO', 0.169), ('AIA', 0.146), ('BKEM', 0.072), ('XSOE', 0.067), ('EEMA', 0.064)]"
"('FB', 'UNH')","('Facebook Inc A', 'UnitedHealth Group Inc')",15,"[('CACG', 0.101), ('LRGE', 0.099), ('SCHG', 0.065), ('FMAG', 0.05), ('SPXT', 0.046)]"
"('BABA', 'JD')","('Alibaba Group Holding Ltd ADR', 'JD.com Inc ADR')",15,"[('ADRE', 0.209), ('KWEB', 0.175), ('EWEB', 0.168), ('ONLN', 0.146), ('GXC', 0.134)]"
"('PG', 'VZ')","('Procter & Gamble Co', 'Verizon Communications Inc')",15,"[('HDV', 0.12), ('DURA', 0.088), ('DGRW', 0.072), ('OUSA', 0.072), ('DGRO', 0.053)]"
"('PFE', 'VZ')","('Pfizer Inc', 'Verizon Communications Inc')",15,"[('FDL', 0.13), ('RDIV', 0.101), ('DURA', 0.095), ('WBIY', 0.095), ('DHS', 0.094)]"
"('MC.PA', 'NOVO B')","('LVMH Moet Hennessy Louis Vuitton SE', 'Novo Nordisk A/S B')",15,"[('OEUR', 0.069), ('RFEU', 0.037), ('IEV', 0.033), ('BBEU', 0.031), ('DBEU', 0.031)]"
"('SAP.DE', 'SIE.DE')","('SAP SE', 'Siemens AG')",15,"[('DAX', 0.184), ('HEWG', 0.174), ('EWG', 0.167), ('DBGR', 0.158), ('DXGE', 0.122)]"
"('EQIX', 'PLD')","('Equinix Inc', 'Prologis Inc')",15,"[('REIT', 0.2), ('XLRE', 0.171), ('ICF', 0.163), ('BBRE', 0.144), ('FRI', 0.144)]"
"('DLR', 'PLD')","('Digital Realty Trust Inc', 'Prologis Inc')",15,"[('FPRO', 0.148), ('XLRE', 0.139), ('RWR', 0.137), ('ICF', 0.13), ('BBRE', 0.117)]"
"('ADBE', 'V')","('Adobe Inc', 'Visa Inc Class A')",15,"[('PALC', 0.08), ('SPHQ', 0.079), ('LRGE', 0.076), ('XLK', 0.067), ('FTEC', 0.057)]"
"('JNJ', 'XOM')","('Johnson & Johnson', 'Exxon Mobil Corp')",15,"[('HDV', 0.153), ('HLAL', 0.053), ('IWX', 0.053), ('CCOR', 0.052), ('MGV', 0.052)]"
"('ALV.DE', 'SIE.DE')","('Allianz SE', 'Siemens AG')",15,"[('DAX', 0.156), ('EWG', 0.14), ('HEWG', 0.137), ('DBGR', 0.132), ('DXGE', 0.122)]"
"('GSK.L', 'RIO.L')","('GlaxoSmithKline PLC', 'Rio Tinto PLC')",15,"[('IDV', 0.099), ('IQDG', 0.096), ('IHDG', 0.095), ('EUDG', 0.077), ('EWU', 0.073)]"
"('GOOGL', 'MA')","('Alphabet Inc A', 'Mastercard Inc Class A')",15,"[('LCG', 0.131), ('PGRO', 0.1), ('ESGY', 0.092), ('JOYY', 0.091), ('KVLE', 0.078)]"
"('BRK.B', 'UNH')","('Berkshire Hathaway Inc Class B', 'UnitedHealth Group Inc')",15,"[('FBCV', 0.071), ('IWX', 0.067), ('MGV', 0.065), ('VTV', 0.053), ('SPMV', 0.049)]"
"('BRK.B', 'VZ')","('Berkshire Hathaway Inc Class B', 'Verizon Communications Inc')",15,"[('FLV', 0.08), ('MGV', 0.053), ('IVE', 0.044), ('VOOV', 0.044), ('IUS', 0.043)]"
"('PYPL', 'V')","('PayPal Holdings Inc', 'Visa Inc Class A')",15,"[('IPAY', 0.123), ('SHE', 0.107), ('TPAY', 0.089), ('KOIN', 0.079), ('VEGN', 0.075)]"
"('005930.KS', '00939')","('Samsung Electronics Co Ltd', 'China Construction Bank Corp Class H')",14,"[('AIA', 0.131), ('BKEM', 0.059), ('AAXJ', 0.056), ('EEMA', 0.054), ('RFEM', 0.054)]"
"('2330.TW', 'RELIANCE.B')","('Taiwan Semiconductor Manufacturing Co Ltd', 'Reliance Industries Ltd Shs Dematerialised')",14,"[('EMSG', 0.125), ('KEMX', 0.121), ('EMXC', 0.114), ('AAXJ', 0.084), ('EEMA', 0.081)]"
"('AAPL', 'TGT')","('Apple Inc', 'Target Corp')",14,"[('VSMV', 0.106), ('IEDI', 0.088), ('ACIO', 0.078), ('SIXA', 0.071), ('SIXH', 0.068)]"
"('PSA', 'SPG')","('Public Storage', 'Simon Property Group Inc')",14,"[('ICF', 0.103), ('XLRE', 0.095), ('RWR', 0.093), ('BBRE', 0.081), ('FRI', 0.079)]"
"('PLD', 'SPG')","('Prologis Inc', 'Simon Property Group Inc')",14,"[('XLRE', 0.14), ('RWR', 0.138), ('ICF', 0.128), ('BBRE', 0.118), ('FRI', 0.118)]"
"('DLR', 'SPG')","('Digital Realty Trust Inc', 'Simon Property Group Inc')",14,"[('ICF', 0.098), ('XLRE', 0.091), ('RWR', 0.089), ('BBRE', 0.076), ('FRI', 0.076)]"
"('AVB', 'PSA')","('AvalonBay Communities Inc', 'Public Storage')",14,"[('REZ', 0.165), ('NURE', 0.102), ('ICF', 0.092), ('GQRE', 0.086), ('XLRE', 0.08)]"
"('AVB', 'PLD')","('AvalonBay Communities Inc', 'Prologis Inc')",14,"[('REIT', 0.177), ('XLRE', 0.125), ('RWR', 0.123), ('ICF', 0.116), ('BBRE', 0.105)]"
"('PLD', 'WELL')","('Prologis Inc', 'Welltower Inc')",14,"[('FPRO', 0.131), ('XLRE', 0.131), ('RWR', 0.129), ('ICF', 0.122), ('BBRE', 0.11)]"
"('DLR', 'WELL')","('Digital Realty Trust Inc', 'Welltower Inc')",14,"[('FPRO', 0.125), ('ICF', 0.092), ('XLRE', 0.082), ('RWR', 0.081), ('BBRE', 0.069)]"
"('DLR', 'PSA')","('Digital Realty Trust Inc', 'Public Storage')",14,"[('ICF', 0.105), ('XLRE', 0.094), ('RWR', 0.092), ('BBRE', 0.08), ('FRI', 0.079)]"
"('MA', 'PYPL')","('Mastercard Inc Class A', 'PayPal Holdings Inc')",14,"[('IPAY', 0.122), ('KOIN', 0.078), ('PGRO', 0.076), ('VEGN', 0.072), ('ESGY', 0.068)]"
"('PFE', 'UNH')","('Pfizer Inc', 'UnitedHealth Group Inc')",14,"[('XLV', 0.127), ('IYH', 0.114), ('VHT', 0.105), ('FHLC', 0.101), ('JHMH', 0.094)]"
"('GSK.L', 'ULVR.L')","('GlaxoSmithKline PLC', 'Unilever PLC')",14,"[('EWU', 0.098), ('HEWU', 0.098), ('IHDG', 0.089), ('IQDG', 0.089), ('HDEF', 0.083)]"
"('GSK.L', 'ROG')","('GlaxoSmithKline PLC', 'Roche Holding AG')",14,"[('HDEF', 0.091), ('EUDG', 0.083), ('IQDG', 0.079), ('HDAW', 0.076), ('IHDG', 0.076)]"
"('KO', 'PM')","('Coca-Cola Co', 'Philip Morris International Inc')",14,"[('IECS', 0.167), ('XLP', 0.144), ('VDC', 0.135), ('FSTA', 0.134), ('IYK', 0.113)]"
"('MO', 'PM')","('Altria Group Inc', 'Philip Morris International Inc')",14,"[('DHS', 0.112), ('WBIY', 0.105), ('FDL', 0.096), ('IECS', 0.092), ('XLP', 0.089)]"
"('AAPL', 'VZ')","('Apple Inc', 'Verizon Communications Inc')",14,"[('VSMV', 0.101), ('KVLE', 0.09), ('DGRW', 0.088), ('DLN', 0.069), ('OUSA', 0.066)]"
"('HD', 'PG')","('The Home Depot Inc', 'Procter & Gamble Co')",14,"[('IEDI', 0.102), ('OUSA', 0.088), ('VIG', 0.057), ('DGRO', 0.05), ('PFM', 0.045)]"
"('AAPL', 'CRM')","('Apple Inc', 'Salesforce.com Inc')",14,"[('XLK', 0.237), ('VGT', 0.221), ('FTEC', 0.214), ('IYW', 0.199), ('HLAL', 0.177)]"
"('ADBE', 'TSLA')","('Adobe Inc', 'Tesla Inc')",14,"[('PWB', 0.076), ('HLAL', 0.061), ('QQQ', 0.06), ('QYLG', 0.06), ('NUSI', 0.059)]"
"('CRM', 'NVDA')","('Salesforce.com Inc', 'NVIDIA Corp')",14,"[('KOIN', 0.081), ('XLK', 0.072), ('LRGE', 0.068), ('IYW', 0.066), ('FBCG', 0.065)]"
"('VZ', 'XOM')","('Verizon Communications Inc', 'Exxon Mobil Corp')",14,"[('HDV', 0.143), ('MGV', 0.036), ('FNDB', 0.035), ('FNDX', 0.033), ('IUS', 0.033)]"
"('00700', 'RELIANCE.B')","('Tencent Holdings Ltd', 'Reliance Industries Ltd Shs Dematerialised')",13,"[('EMQQ', 0.12), ('EMSG', 0.106), ('BKF', 0.1), ('BKEM', 0.072), ('SCHE', 0.07)]"
"('INFY.BO', 'JD')","('Infosys Ltd', 'JD.com Inc ADR')",13,"[('FNI', 0.114), ('ADRE', 0.092), ('RFEM', 0.036), ('BKF', 0.031), ('XSOE', 0.026)]"
"('PEP', 'PG')","('PepsiCo Inc', 'Procter & Gamble Co')",13,"[('XLP', 0.252), ('VDC', 0.219), ('FSTA', 0.217), ('IECS', 0.182), ('IYK', 0.168)]"
"('FB', 'HD')","('Facebook Inc A', 'The Home Depot Inc')",13,"[('AMOM', 0.135), ('IWY', 0.068), ('ESG', 0.063), ('VONG', 0.056), ('IWF', 0.055)]"
"('01299.HK', 'ASML')","('AIA Group Ltd', 'ASML Holding NV ADR')",13,"[('IMTM', 0.08), ('IQLT', 0.068), ('IQSI', 0.035), ('CEFA', 0.031), ('EFAX', 0.028)]"
"('SPG', 'WELL')","('Simon Property Group Inc', 'Welltower Inc')",13,"[('ICF', 0.09), ('XLRE', 0.083), ('RWR', 0.081), ('BBRE', 0.069), ('FRI', 0.069)]"
"('EQIX', 'WELL')","('Equinix Inc', 'Welltower Inc')",13,"[('ICF', 0.125), ('XLRE', 0.114), ('FPRO', 0.111), ('FRI', 0.096), ('BBRE', 0.095)]"
"('EQIX', 'PSA')","('Equinix Inc', 'Public Storage')",13,"[('ICF', 0.138), ('XLRE', 0.126), ('BBRE', 0.107), ('FRI', 0.105), ('USRT', 0.104)]"
"('00939', 'JD')","('China Construction Bank Corp Class H', 'JD.com Inc ADR')",13,"[('MCHI', 0.045), ('KALL', 0.043), ('GXC', 0.041), ('RFEM', 0.031), ('BKF', 0.029)]"
"('CMCSA', 'UNH')","('Comcast Corp Class A', 'UnitedHealth Group Inc')",13,"[('CACG', 0.082), ('VEGN', 0.064), ('FBCV', 0.063), ('CFCV', 0.061), ('VIG', 0.054)]"
"('ASML', 'OR.PA')","('ASML Holding NV ADR', ""L'Oreal SA"")",13,"[('FEZ', 0.112), ('HEDJ', 0.1), ('HEZU', 0.08), ('IDHQ', 0.079), ('EZU', 0.076)]"
"('ADBE', 'CRM')","('Adobe Inc', 'Salesforce.com Inc')",13,"[('IGV', 0.174), ('PNQI', 0.091), ('CLDL', 0.072), ('LRGE', 0.065), ('XLK', 0.051)]"
"('BAC', 'VZ')","('Bank of America Corp', 'Verizon Communications Inc')",13,"[('DBLV', 0.075), ('MGV', 0.04), ('VLU', 0.032), ('VOOV', 0.032), ('VTV', 0.032)]"
"('SAN.PA', 'ULVR.L')","('Sanofi SA', 'Unilever PLC')",13,"[('HEDJ', 0.094), ('HDEF', 0.09), ('VWID', 0.061), ('HDAW', 0.059), ('OEUR', 0.057)]"
"('GSK.L', 'SAN.PA')","('GlaxoSmithKline PLC', 'Sanofi SA')",13,"[('HDEF', 0.078), ('EUDG', 0.068), ('DTH', 0.051), ('LVHI', 0.051), ('VWID', 0.051)]"
"('C', 'JPM')","('Citigroup Inc', 'JPMorgan Chase & Co')",13,"[('FTXO', 0.157), ('KBWB', 0.157), ('IYG', 0.151), ('XLF', 0.15), ('VFH', 0.124)]"
"('JPM', 'PFE')","('JPMorgan Chase & Co', 'Pfizer Inc')",13,"[('DURA', 0.096), ('SPHQ', 0.077), ('QDYN', 0.06), ('DEW', 0.059), ('DGRO', 0.057)]"
"('MSFT', 'VZ')","('Microsoft Corp', 'Verizon Communications Inc')",13,"[('VSMV', 0.098), ('DGRW', 0.094), ('OUSA', 0.091), ('KVLE', 0.088), ('DLN', 0.087)]"
"('HD', 'V')","('The Home Depot Inc', 'Visa Inc Class A')",13,"[('DIA', 0.103), ('VIG', 0.059), ('PFM', 0.047), ('KVLE', 0.045), ('IWY', 0.044)]"
"('COP', 'CVX')","('ConocoPhillips', 'Chevron Corp')",13,"[('IYE', 0.251), ('XLE', 0.247), ('VDE', 0.227), ('FENY', 0.226), ('DIG', 0.209)]"
"('00700', 'BABA')","('Tencent Holdings Ltd', 'Alibaba Group Holding Ltd ADR')",13,"[('GXC', 0.238), ('KWEB', 0.209), ('FDNI', 0.16), ('EWEB', 0.156), ('EMQQ', 0.155)]"
"('HD', 'NVDA')","('The Home Depot Inc', 'NVIDIA Corp')",13,"[('VIRS', 0.103), ('ESGY', 0.06), ('IWY', 0.046), ('ESGA', 0.044), ('USSG', 0.043)]"
"('INTC', 'NVDA')","('Intel Corp', 'NVIDIA Corp')",13,"[('USD', 0.247), ('SOXQ', 0.169), ('SOXX', 0.162), ('SMH', 0.149), ('SOXL', 0.127)]"
"('FB', 'NFLX')","('Facebook Inc A', 'Netflix Inc')",13,"[('XLC', 0.285), ('VOX', 0.215), ('FCOM', 0.214), ('IXP', 0.209), ('FNGS', 0.2)]"
"('BAC', 'C')","('Bank of America Corp', 'Citigroup Inc')",13,"[('KBWB', 0.158), ('IYG', 0.112), ('XLF', 0.111), ('FNCL', 0.093), ('VFH', 0.093)]"
"('C', 'WFC')","('Citigroup Inc', 'Wells Fargo & Co')",13,"[('KBWB', 0.157), ('FTXO', 0.117), ('IYG', 0.082), ('XLF', 0.081), ('IEFN', 0.077)]"
"('HD', 'LOW')","('The Home Depot Inc', ""Lowe's Companies Inc"")",13,"[('RTH', 0.165), ('XLY', 0.124), ('PKB', 0.107), ('IYC', 0.106), ('IEDI', 0.103)]"
"('AVGO', 'TXN')","('Broadcom Inc', 'Texas Instruments Inc')",13,"[('FTXL', 0.157), ('SOXQ', 0.154), ('SOXX', 0.13), ('USD', 0.127), ('TDIV', 0.118)]"
"('03690', 'RELIANCE.B')","('Meituan', 'Reliance Industries Ltd Shs Dematerialised')",12,"[('EMQQ', 0.137), ('EMSG', 0.047), ('BKF', 0.041), ('BKEM', 0.035), ('EEMA', 0.034)]"
"('LLY', 'MRK')","('Eli Lilly and Co', 'Merck & Co Inc')",12,"[('FTXH', 0.126), ('PJP', 0.119), ('IEIH', 0.114), ('PPH', 0.104), ('IHE', 0.092)]"
"('005930.KS', 'NESN')","('Samsung Electronics Co Ltd', 'Nestle SA')",12,"[('IOO', 0.039), ('HFXI', 0.036), ('PBDM', 0.035), ('SCHF', 0.033), ('ISDX', 0.032)]"
"('JD', 'NIO')","('JD.com Inc ADR', 'NIO Inc ADR')",12,"[('CHIQ', 0.14), ('FNI', 0.133), ('ADRE', 0.072), ('EEMO', 0.065), ('CXSE', 0.058)]"
"('ABBV', 'LLY')","('AbbVie Inc', 'Eli Lilly and Co')",12,"[('FTXH', 0.124), ('IEIH', 0.118), ('PJP', 0.115), ('PPH', 0.1), ('XLV', 0.081)]"
"('TGT', 'WMT')","('Target Corp', 'Walmart Inc')",12,"[('RTH', 0.128), ('FTXD', 0.108), ('IEDI', 0.09), ('AMOM', 0.088), ('GBLO', 0.087)]"
"('MC.PA', 'SIE.DE')","('LVMH Moet Hennessy Louis Vuitton SE', 'Siemens AG')",12,"[('FEZ', 0.092), ('EUDG', 0.062), ('EZU', 0.06), ('EURZ', 0.058), ('HEZU', 0.057)]"
