Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
MGGT.L,Meggitt PLC,1,"[('HSCZ', 0.003)]",8,0
SWX,Southwest Gas Holdings Inc,1,"[('HSMV', 0.007)]",8,0
MSM,MSC Industrial Direct Co Inc Class A,1,"[('HSMV', 0.007)]",8,0
VCYT,Veracyte Inc,1,"[('HTEC', 0.019)]",8,0
UVXY,ProShares Trust Ultra VIX Short,1,"[('HTUS', 0.045)]",8,0
AJX,Great Ajax Corp,1,"[('HYIN', 0.032)]",8,0
PTY,PIMCO Corporate & Income Opps,1,"[('HYIN', 0.03)]",8,0
HYT,BlackRock Corp High Yield,1,"[('HYIN', 0.03)]",8,0
RWT,Redwood Trust Inc,1,"[('HYIN', 0.029)]",8,0
LPLA,LPL Financial Holdings Inc,1,"[('IAI', 0.045)]",8,0
CME,CME Group Inc Class A,1,"[('IAI', 0.043)]",8,0
KEY,KeyCorp,1,"[('IAT', 0.033)]",8,0
RF,Regions Financial Corp,1,"[('IAT', 0.032)]",8,0
IBCE,iShares iBonds Mar 2023 Term Co,1,"[('IBDD', 0.044)]",8,0
LE,Lands' End Inc,1,"[('IBUY', 0.029)]",8,0
TDUP,ThredUp Inc Ordinary Shares - Class A,1,"[('IBUY', 0.025)]",8,0
SFIX,Stitch Fix Inc Class A,1,"[('IBUY', 0.022)]",8,0
BIGC,BigCommerce Holdings Inc Ordinary Shares Series 1,1,"[('IBUY', 0.022)]",8,0
REAL,The RealReal Inc,1,"[('IBUY', 0.022)]",8,0
WISH,ContextLogic Inc Ordinary Shares - Class A,1,"[('IBUY', 0.021)]",8,0
PFBCOLOM,BanColombia SA Participating Preferred,1,"[('ICOL', 0.141)]",8,0
ECOPETROL,Ecopetrol SA,1,"[('ICOL', 0.129)]",8,0
CNE.TO,Canacol Energy Ltd,1,"[('ICOL', 0.043)]",8,0
PXT.TO,Parex Resources Inc,1,"[('ICOL', 0.038)]",8,0
BTI.L,British American Tobacco PLC ADR,1,"[('ICOW', 0.021)]",8,0
SONY,Sony Group Corp ADR,1,"[('ICOW', 0.02)]",8,0
02388,BOC Hong Kong Holdings Ltd,1,"[('IDHD', 0.014)]",8,0
SDAZ5,S&P 500 Annual Dividend Index Dec25,1,"[('IDIV', 0.078)]",8,0
SDAZ4,S&P 500 Annual Dividend Index Dec24,1,"[('IDIV', 0.077)]",8,0
SDAZ3,S&P 500 Annual Dividend Index Dec23,1,"[('IDIV', 0.075)]",8,0
SDAZ2,S&P 500 Annual Dividend Index Dec22,1,"[('IDIV', 0.073)]",8,0
01083,Towngas China Co Ltd,1,"[('IDLB', 0.002)]",8,0
051600.KS,KEPCO Plant Service & Engineering Co Ltd,1,"[('IDLB', 0.002)]",8,0
4751,CyberAgent Inc,1,"[('IDLB', 0.002)]",8,0
LATO B,Investment AB Latour Class B,1,"[('IDLB', 0.002)]",8,0
02638.HK,HK Electric Investments and HK Electric Investments Ltd,1,"[('IDLV', 0.01)]",8,0
COL.AX,Coles Group Ltd,1,"[('IDOG', 0.02)]",8,0
00011.HK,Hang Seng Bank Ltd,1,"[('IDV', 0.021)]",7,0
TLK,PT Telkom Indonesia (Persero) Tbk ADR,1,"[('IDX', 0.065)]",7,0
BANPU-R,Banpu PCL DR,1,"[('IDX', 0.031)]",7,0
UNTR,United Tractors Tbk,1,"[('IDX', 0.028)]",7,0
NFTY,First Trust India Nifty 50 Equa,1,"[('IFV', 0.207)]",7,0
BICK,First Trust BICK Index Fund,1,"[('IFV', 0.205)]",7,0
FNI,First Trust Chindia ETF,1,"[('IFV', 0.198)]",7,0
FSZ,First Trust Switzerland AlphaDE,1,"[('IFV', 0.195)]",7,0
FGM,First Trust Germany AlphaDEX Fu,1,"[('IFV', 0.194)]",7,0
JNPR,Juniper Networks Inc,1,"[('IGN', 0.084)]",7,0
VTRS,Viatris Inc,1,"[('IHE', 0.04)]",7,0
ZNU21.DE,10 Year Treasury Note Future Sept 21,1,"[('IHYF', 0.066)]",7,0
ZBU21.TO,US Treasury Bond Future Sept 21,1,"[('IHYF', 0.011)]",7,0
ITUB.SA,Itau Unibanco Holding SA ADR,1,"[('ILF', 0.062)]",7,0
BBD.SA,Bank Bradesco SA ADR,1,"[('ILF', 0.05)]",7,0
ZBH,Zimmer Biomet Holdings Inc,1,"[('IMCV', 0.008)]",7,0
TITAN.BO,Titan Co Ltd,1,"[('INCO', 0.079)]",8,0
500825.BO,Britannia Industries Ltd,1,"[('INCO', 0.078)]",8,0
500096.BO,Dabur India Ltd Shs Dematerialised,1,"[('INCO', 0.075)]",8,0
532424.BO,Godrej Consumer Products Ltd Shs Dematerialised,1,"[('INCO', 0.075)]",8,0
NESTLEIND.,Nestle India Ltd Shs Dematerialised,1,"[('INCO', 0.07)]",8,0
MOTHERSUMI,Motherson Sumi Systems Ltd Shs Dematerialised,1,"[('INCO', 0.067)]",8,0
500830.BO,Colgate-Palmolive (India) Ltd,1,"[('INCO', 0.053)]",8,0
COLD,Americold Realty Trust,1,"[('INDS', 0.108)]",8,0
HDFCBANK.B,HDFC Bank Ltd,1,"[('INDY', 0.091)]",8,0
TPL,Texas Pacific Land Corp,1,"[('INFL', 0.053)]",8,0
ASX.AX,ASX Ltd,1,"[('INFL', 0.047)]",8,0
PSK.TO,PrairieSky Royalty Ltd,1,"[('INFL', 0.046)]",8,0
DB1.DE,Deutsche Boerse AG,1,"[('INFL', 0.043)]",8,0
9020,East Japan Railway Co,1,"[('INFR', 0.049)]",8,0
SPYD,SPDR Series Trust SPDR Portfoli,1,"[('INKM', 0.161)]",8,0
EBND,SPDR Bloomberg Emerging Markets,1,"[('INKM', 0.101)]",8,0
DWX,SPDR S&P International Dividend,1,"[('INKM', 0.08)]",8,0
PSK,SPDR ICE Preferred Securities E,1,"[('INKM', 0.069)]",8,0
REM,iShares Trust iShares Mortgage ,1,"[('INKM', 0.051)]",8,0
SGO.PA,Compagnie de Saint-Gobain SA,1,"[('INTF', 0.019)]",8,0
GPN,Global Payments Inc,1,"[('IPAY', 0.039)]",8,0
MG.TO,Magna International Inc Class A,1,"[('IPKW', 0.05)]",8,0
01821.AX,ESR Cayman Ltd,1,"[('IPOS', 0.035)]",8,0
01876.HK,Budweiser Brewing Co APAC Ltd,1,"[('IPOS', 0.031)]",8,0
THG.L,THG PLC Ordinary Share,1,"[('IPOS', 0.03)]",8,0
FDJ.PA,La Francaise Des Jeux SA Ordinary Shares,1,"[('IPOS', 0.03)]",8,0
TMV.DE,TeamViewer AG Bearer Shares,1,"[('IPOS', 0.029)]",8,0
GAW.L,Games Workshop Group PLC,1,"[('ISCF', 0.007)]",8,0
TMX,Terminix Global Holdings Inc,1,"[('ISCG', 0.004)]",8,0
JHG,Janus Henderson Group PLC,1,"[('ISCV', 0.004)]",8,0
SF,Stifel Financial Corp,1,"[('ISCV', 0.004)]",8,0
UCBI,United Community Banks Inc,1,"[('ISMD', 0.006)]",8,0
HOMB,Home BancShares Inc,1,"[('ISMD', 0.006)]",8,0
ONB,Old National Bancorp,1,"[('ISMD', 0.006)]",8,0
FFBC,First Financial Bancorp,1,"[('ISMD', 0.006)]",8,0
MTX,Minerals Technologies Inc,1,"[('ISMD', 0.006)]",8,0
SBSI,Southside Bancshares Inc,1,"[('ISMD', 0.005)]",8,0
CAR.UN.TO,Canadian Apartment Properties Real Estate Investment Trust,1,"[('ISVL', 0.012)]",8,0
IAG.TO,iA Financial Corp,1,"[('ISVL', 0.009)]",8,0
ALA.TO,AltaGas Ltd,1,"[('ISVL', 0.008)]",8,0
3349,COSMOS Pharmaceutical Corp,1,"[('ISZE', 0.003)]",8,0
4661,Oriental Land Co Ltd,1,"[('ISZE', 0.002)]",8,0
NVEI.TO,Nuvei Corp Ordinary Shares (Sub Voting),1,"[('ISZE', 0.002)]",8,0
4732,USS Co Ltd,1,"[('ISZE', 0.002)]",8,0
3391,Tsuruha Holdings Inc,1,"[('ISZE', 0.002)]",8,0
WTC.AX,WiseTech Global Ltd,1,"[('ISZE', 0.002)]",8,0
NIBE B,NIBE Industrier AB B,1,"[('ISZE', 0.002)]",8,0
BLD,TopBuild Corp,1,"[('ITB', 0.031)]",8,0
MAS,Masco Corp,1,"[('ITB', 0.021)]",8,0
PLTK,Playtika Holding Corp Ordinary Shares,1,"[('ITEQ', 0.035)]",8,0
6701,NEC Corp,1,"[('IVAL', 0.022)]",8,0
2432,DeNA Co Ltd,1,"[('IVAL', 0.022)]",8,0
5110,Sumitomo Rubber Industries Ltd,1,"[('IVAL', 0.021)]",8,0
3288,Open House Co Ltd,1,"[('IVAL', 0.021)]",8,0
7259,Aisin Corp,1,"[('IVAL', 0.021)]",8,0
SINCH,Sinch AB,1,"[('IVES', 0.036)]",8,0
FHN,First Horizon Corp,1,"[('IVOV', 0.008)]",8,0
PTGX,Protagonist Therapeutics Inc,1,"[('IWC', 0.004)]",8,0
RDNT,RadNet Inc,1,"[('IWC', 0.003)]",8,0
CSTL,Castle Biosciences Inc,1,"[('IWC', 0.003)]",8,0
RXN,Rexnord Corp,1,"[('IWM', 0.003)]",8,0
ESNT,Essent Group Ltd,1,"[('IWN', 0.003)]",8,0
FOXF,Fox Factory Holding Corp,1,"[('IWO', 0.005)]",8,0
LBTYK.L,Liberty Global PLC C,1,"[('IYZ', 0.029)]",8,0
ITRN,Ituran Location and Control Ltd,1,"[('IZRL', 0.022)]",8,0
CEL,Cellcom Israel Ltd,1,"[('IZRL', 0.021)]",8,0
DANE,Danel (Adir Yeoshua) Ltd,1,"[('IZRL', 0.02)]",8,0
MLTM,Malam-Team Ltd,1,"[('IZRL', 0.02)]",8,0
ONE,One Software Technologies Ltd,1,"[('IZRL', 0.02)]",8,0
DRIO,DarioHealth Corp,1,"[('IZRL', 0.02)]",8,0
ALLT,Allot Ltd,1,"[('IZRL', 0.02)]",8,0
ALK,Alaska Air Group Inc,1,"[('JETS', 0.03)]",8,0
SNCY,Sun Country Airlines Holdings Inc,1,"[('JETS', 0.03)]",8,0
ALGT,Allegiant Travel Co,1,"[('JETS', 0.029)]",8,0
JBLU,JetBlue Airways Corp,1,"[('JETS', 0.029)]",8,0
SKYW,SkyWest Inc,1,"[('JETS', 0.028)]",8,0
AC.TO,Air Canada Class B,1,"[('JETS', 0.028)]",8,0
KOZAL,Koza Altin Izletmeleri AS,1,"[('JGLD', 0.034)]",8,0
PRU.AX,Perseus Mining Ltd,1,"[('JGLD', 0.027)]",8,0
AR.MX,Argonaut Gold Inc,1,"[('JGLD', 0.026)]",8,0
OGC.NZ,OceanaGold Corp,1,"[('JGLD', 0.024)]",8,0
LUG.TO,Lundin Gold Inc,1,"[('JGLD', 0.023)]",8,0
WAF.AX,West African Resources Ltd,1,"[('JGLD', 0.023)]",8,0
ML.PA,Cie Generale des Etablissements Michelin SA,1,"[('JHMD', 0.007)]",8,0
ITT,ITT Inc,1,"[('JHSC', 0.005)]",8,0
OSK,Oshkosh Corp,1,"[('JHSC', 0.005)]",8,0
JOIXX,JPMorgan Instl Tx Fr Mny Mkt IM,1,"[('JMUB', 0.051)]",8,0
GDXJ,VanEck Junior Gold Miners ETF,1,"[('JNUG', 0.37)]",8,0
CAP.PA,Capgemini SE,1,"[('JPIN', 0.005)]",8,0
00669.HK,Techtronic Industries Co Ltd,1,"[('JPIN', 0.005)]",8,0
PVAC,Penn Virginia Corp,1,"[('JPSE', 0.003)]",8,0
JIMXX,JPMorgan Prime Money Market IM,1,"[('JSCP', 0.076)]",8,0
PPD,PPD Inc Ordinary Shares,1,"[('JSMD', 0.03)]",8,0
AMED,Amedisys Inc,1,"[('JSMD', 0.026)]",8,0
MKSI,MKS Instruments Inc,1,"[('JSMD', 0.018)]",8,0
MRVI,Maravai LifeSciences Holdings Inc Ordinary Shares - Class A,1,"[('JSML', 0.033)]",8,0
NARI,Inari Medical Inc Ordinary Shares,1,"[('JSML', 0.032)]",8,0
SWI,SolarWinds Corp Ordinary Shares,1,"[('JSML', 0.03)]",8,0
PGNY,Progyny Inc,1,"[('JSML', 0.027)]",8,0
SAGE,Sage Therapeutics Inc,1,"[('JSML', 0.024)]",8,0
PFSI,PennyMac Financial Services Inc Class A,1,"[('KBE', 0.013)]",8,0
002304,Jiangsu Yanghe Brewery JSC Ltd,1,"[('KBUY', 0.051)]",8,0
ORC,Orchid Island Capital Inc,1,"[('KBWD', 0.051)]",8,0
CMO,Capstead Mortgage Corp,1,"[('KBWD', 0.038)]",8,0
ACRE,Ares Commercial Real Estate Corp,1,"[('KBWD', 0.035)]",8,0
SIGI,Selective Insurance Group Inc,1,"[('KBWP', 0.042)]",8,0
ACGL,Arch Capital Group Ltd,1,"[('KBWP', 0.041)]",8,0
SNV,Synovus Financial Corp,1,"[('KBWR', 0.031)]",8,0
UMPQ,Umpqua Holdings Corp,1,"[('KBWR', 0.022)]",8,0
APTS,Preferred Apartment Communities Inc,1,"[('KBWY', 0.059)]",8,0
AFIN,American Finance Trust Inc Class A,1,"[('KBWY', 0.057)]",8,0
BRG,Bluerock Residential Growth REIT Inc Class A,1,"[('KBWY', 0.046)]",8,0
GOOD,Gladstone Commercial Corp,1,"[('KBWY', 0.043)]",5,0
GMRE,Global Medical REIT Inc,1,"[('KBWY', 0.04)]",5,0
SRC,Spirit Realty Capital Inc,1,"[('KBWY', 0.038)]",5,0
STEP,StepStone Group Inc Ordinary Shares - Class A,1,"[('KCE', 0.022)]",5,0
BSIG,BrightSphere Investment Group Inc,1,"[('KCE', 0.019)]",5,0
01833,Ping An Healthcare And Technology Co Ltd Ordinary Shares,1,"[('KEJI', 0.062)]",5,0
300454,Sangfor Technologies Inc Class A,1,"[('KEJI', 0.036)]",5,0
002008,Han's Laser Technology Industry Group Co Ltd,1,"[('KEJI', 0.032)]",5,0
09999,NetEase Inc Ordinary Shares,1,"[('KEMQ', 0.035)]",5,0
09888,Baidu Inc,1,"[('KEMQ', 0.033)]",5,0
601138,Foxconn Industrial Internet Co Ltd Class A,1,"[('KFVG', 0.069)]",5,0
603501,Will Semiconductor Co Ltd Shanghai,1,"[('KFVG', 0.066)]",5,0
000725,BOE Technology Group Co Ltd,1,"[('KFVG', 0.059)]",5,0
600745,Wingtech Technology Co Ltd,1,"[('KFVG', 0.044)]",5,0
600703,Sanan Optoelectronics Co Ltd,1,"[('KFVG', 0.044)]",5,0
002241,Goertek Inc,1,"[('KFVG', 0.041)]",5,0
600837,Haitong Securities Co Ltd,1,"[('KFYP', 0.05)]",5,0
601668,China State Construction Engineering Corp Ltd,1,"[('KFYP', 0.048)]",5,0
600690,Haier Smart Home Co Ltd,1,"[('KFYP', 0.045)]",5,0
000100,TCL Technology Group Corp,1,"[('KFYP', 0.044)]",5,0
000338,Weichai Power Co Ltd,1,"[('KFYP', 0.042)]",5,0
002027,Focus Media Information Technology Co Ltd,1,"[('KFYP', 0.04)]",5,0
601633,Great Wall Motor Co Ltd A,1,"[('KFYP', 0.038)]",5,0
GSHD,Goosehead Insurance Inc Class A,1,"[('KIE', 0.024)]",5,0
MORN,Morningstar Inc,1,"[('KLCD', 0.009)]",5,0
MCY,Mercury General Corp,1,"[('KLCD', 0.009)]",5,0
BLD.AX,Boral Ltd,1,"[('KLDW', 0.009)]",5,0
2875,Toyo Suisan Kaisha Ltd,1,"[('KLDW', 0.008)]",5,0
CPR.MI,Davide Campari-Milano NV Az nom Post Frazionamento,1,"[('KLDW', 0.008)]",5,0
207940.KS,Samsung BioLogics Co Ltd,1,"[('KMED', 0.048)]",5,0
RDOR3.SA,Rede d or Sao Luiz SA Ordinary Shares,1,"[('KMED', 0.043)]",5,0
091990.KS,Celltrion Healthcare Co Ltd,1,"[('KMED', 0.022)]",5,0
CGBU21.TO,10 Year Government of Canada Bond Future Sept 21,1,"[('KMLM', 0.539)]",5,0
FGBLU21.DE,Euro Bund Future Sept 21,1,"[('KMLM', 0.535)]",5,0
JGBLU21,10 Year Japanese Government Bond Future Sept 21,1,"[('KMLM', 0.193)]",5,0
PBCT,People's United Financial Inc,1,"[('KNG', 0.02)]",5,0
ADP,Automatic Data Processing Inc,1,"[('KNG', 0.017)]",5,0
NNDM,Nano Dimension Ltd ADR,1,"[('KOMP', 0.011)]",5,0
VUZI,Vuzix Corporation,1,"[('KOMP', 0.01)]",5,0
LDOS,Leidos Holdings Inc,1,"[('KOMP', 0.008)]",5,0
ESLT,Elbit Systems Ltd,1,"[('KOMP', 0.007)]",5,0
HYRE,HyreCar Inc,1,"[('KOMP', 0.007)]",5,0
1060,Saudi British Bank,1,"[('KSA', 0.028)]",5,0
FELE,Franklin Electric Co Inc,1,"[('KSCD', 0.022)]",5,0
PNM,PNM Resources Inc,1,"[('KSCD', 0.022)]",5,0
LNN,Lindsay Corp,1,"[('KSCD', 0.021)]",5,0
688111,Beijing Kingsoft Office Software Inc Class A,1,"[('KSTR', 0.084)]",5,0
688012,Advanced Micro-fabrication Equipment Inc Class A,1,"[('KSTR', 0.081)]",5,0
688036,Shenzhen Transsion Holdings Co Ltd Class A,1,"[('KSTR', 0.055)]",5,0
688005,Ningbo Ronbay New Energy Technology Co Ltd Class A,1,"[('KSTR', 0.046)]",5,0
688008,Montage Technology Co Ltd Class A,1,"[('KSTR', 0.043)]",5,0
688169,Beijing Roborock Technology Co Ltd Class A,1,"[('KSTR', 0.04)]",5,0
688396,China Resources Microelectronics Ltd Class A,1,"[('KSTR', 0.037)]",5,0
688099,Amlogic (Shanghai) Co Ltd Class A,1,"[('KSTR', 0.037)]",5,0
688002,Raytron Technology Co Ltd Class A,1,"[('KSTR', 0.035)]",5,0
688116,Jiangsu Cnano Technology Co Ltd Class A,1,"[('KSTR', 0.035)]",5,0
06618,JD Health International Inc,1,"[('KWEB', 0.033)]",5,0
AGLTY,Agility Public Warehousing Co,1,"[('KWT', 0.043)]",5,0
ZAIN,Mobile Telecommunications Co KSC,1,"[('KWT', 0.043)]",5,0
MABANEE,Mabanee Co KPSC,1,"[('KWT', 0.037)]",5,0
GBK,Gulf Bank KSC,1,"[('KWT', 0.035)]",5,0
HUMANSOFT,HumanSoft Holding Co KSCC,1,"[('KWT', 0.03)]",5,0
NIND,National Industries Group Holding SAK,1,"[('KWT', 0.029)]",5,0
NRE,National Real Estate Co KSC,1,"[('KWT', 0.025)]",5,0
HEI.A,Heico Corp Class A,1,"[('LCG', 0.054)]",6,0
IHF,iShares U.S. Health Care Provid,1,"[('LCR', 0.052)]",6,0
IAI,iShares U.S. Broker-Dealers & S,1,"[('LCR', 0.05)]",6,0
SPDN,Direxion Daily S&P 500 Bear 1X ,1,"[('LCR', 0.045)]",6,0
IAU,iShares Gold Trust Shares of th,1,"[('LCR', 0.041)]",6,0
FTSM,First Trust Enhanced Short Matu,1,"[('LDSF', 0.1)]",6,0
UCON,First Trust TCW Unconstrained P,1,"[('LDSF', 0.1)]",6,0
SLQD,iShares 0-5 Year Investment Gra,1,"[('LDSF', 0.1)]",6,0
CMBS,iShares CMBS Bond ETF,1,"[('LDSF', 0.05)]",6,0
ZTZ21,2 Year Treasury Note Future Dec 21,1,"[('LDUR', 0.102)]",6,0
ZFZ21,5 Year Treasury Note Future Dec 21,1,"[('LDUR', 0.086)]",6,0
TNZ21,Ultra 10 Year US Treasury Note Future Dec 21,1,"[('LDUR', 0.03)]",6,0
SPXL,Direxion Daily S&P 500 Bull 3X ,1,"[('LGH', 0.102)]",6,0
UPRO,ProShares UltraPro S&P 500,1,"[('LGH', 0.101)]",6,0
002812,Yunnan Energy New Material Co Ltd A,1,"[('LIT', 0.067)]",6,0
300014,EVE Energy Co Ltd,1,"[('LIT', 0.058)]",6,0
002371,NAURA Technology Group Co Ltd,1,"[('LIT', 0.051)]",6,0
300450,Wuxi Lead Intelligent Equipment Co Ltd A,1,"[('LIT', 0.045)]",6,0
MSUXX,Morgan Stanley InstlLqdty TrsSecs Instl,1,"[('LMBS', 0.054)]",6,0
KNL,Knoll Inc,1,"[('MARB', 0.051)]",6,0
TLND,Talend SA ADR,1,"[('MARB', 0.048)]",6,0
WTRE,Watford Holdings Ltd,1,"[('MARB', 0.045)]",6,0
IQI,Invesco Quality Muni Income Trust,1,"[('MCEF', 0.04)]",6,0
MUI,BlackRock Muni Inter Duration,1,"[('MCEF', 0.039)]",6,0
NMCO,Nuveen Municipal Credit Opps Fund,1,"[('MCEF', 0.036)]",6,0
MCHI,iShares MSCI China ETF,1,"[('MCRO', 0.056)]",6,0
IEP,Icahn Enterprises LP,1,"[('MDIV', 0.012)]",5,0
EWW,iShares Inc iShares MSCI Mexico,1,"[('MEXX', 0.189)]",5,0
UFPT,UFP Technologies Inc,1,"[('MGMT', 0.032)]",5,0
NTIC,Northern Technologies International Corp,1,"[('MGMT', 0.031)]",5,0
GDP,Goodrich Petroleum Corp,1,"[('MGMT', 0.028)]",5,0
CBNK,Capital Bancorp Inc,1,"[('MGMT', 0.027)]",5,0
COLL,Collegium Pharmaceutical Inc,1,"[('MGMT', 0.026)]",5,0
AZZ,AZZ Inc,1,"[('MGMT', 0.025)]",5,0
CRMT,America's Car-Mart Inc,1,"[('MGMT', 0.025)]",5,0
EGLE,Eagle Bulk Shipping Inc,1,"[('MGMT', 0.025)]",5,0
XXII,22nd Century Group Inc,1,"[('MJ', 0.033)]",5,0
GEL,Genesis Energy LP,1,"[('MLPA', 0.055)]",5,0
PNM.DE,PNM Resources Inc,1,"[('MNA', 0.048)]",5,0
DWNI,Deutsche Wohnen SE,1,"[('MNA', 0.04)]",5,0
GWRE,Guidewire Software Inc,1,"[('MOAT', 0.026)]",5,0
ARCT,Arcturus Therapeutics Holdings Inc,1,"[('MOON', 0.036)]",5,0
SOHU,Sohu.com Ltd ADR,1,"[('MOON', 0.03)]",5,0
BTCM,BIT Mining Ltd ADR,1,"[('MOON', 0.026)]",5,0
RDWR,Radware Ltd,1,"[('MOON', 0.026)]",5,0
ADAP.L,Adaptimmune Therapeutics PLC ADR,1,"[('MOON', 0.025)]",5,0
3105.TW,Win Semiconductors Corp,1,"[('MOTI', 0.022)]",5,0
SWED A,Swedbank AB Class A,1,"[('MOTI', 0.021)]",5,0
IMB.L,Imperial Brands PLC,1,"[('MOTI', 0.021)]",5,0
CRTO.PA,Criteo SA ADR,1,"[('MRAD', 0.063)]",5,0
SFOR.L,S4 Capital PLC,1,"[('MRAD', 0.037)]",5,0
APPS,Digital Turbine Inc,1,"[('MRAD', 0.037)]",5,0
ATH.AX,Athene Holding Ltd Class A,1,"[('MRGR', 0.03)]",5,0
APT,Afterpay Ltd,1,"[('MRGR', 0.027)]",5,0
VNE,Veoneer Inc Ordinary Shares,1,"[('MRGR', 0.027)]",5,0
INFO.L,IHS Markit Ltd,1,"[('MRGR', 0.027)]",5,0
MGGT,Meggitt PLC,1,"[('MRGR', 0.026)]",5,0
MTG B,Modern Times Group MTG AB B,1,"[('NERD', 0.059)]",5,0
WPC,W.P. Carey Inc,1,"[('NETL', 0.078)]",5,0
HYD,VanEck ETF Trust VanEck High Yi,1,"[('NFLT', 0.01)]",5,0
532978.BO,Bajaj Finserv Ltd,1,"[('NFTY', 0.026)]",5,0
540719.BO,SBI Life Insurance Company Limited,1,"[('NFTY', 0.022)]",5,0
NSTL,Nestle Nigeria PLC,1,"[('NGE', 0.1)]",5,0
ZENITH,Zenith Bank PLC,1,"[('NGE', 0.079)]",5,0
FBNH,First Bank Of Nigeria PLC,1,"[('NGE', 0.045)]",5,0
STANBIC,Stanbic IBTC Holdings PLC,1,"[('NGE', 0.043)]",5,0
NIBR,Nigerian Breweries PLC,1,"[('NGE', 0.041)]",5,0
FMNL,Flour Mills Nigeria PLC,1,"[('NGE', 0.038)]",5,0
DSRP,Dangote Sugar Refinery PLC,1,"[('NGE', 0.038)]",5,0
PAGS.SA,PagSeguro Digital Ltd Class A,1,"[('NIFE', 0.059)]",5,0
GIL.TO,Gildan Activewear Inc,1,"[('NIFE', 0.037)]",5,0
9503,Kansai Electric Power Co Inc,1,"[('NLR', 0.045)]",5,0
PTT,Ptt PCL,1,"[('OBOR', 0.042)]",5,0
VTV,Vanguard Value ETF,1,"[('OCIO', 0.048)]",5,0
VEU,Vanguard FTSE All World Ex US E,1,"[('OCIO', 0.047)]",5,0
VUG,Vanguard Growth ETF,1,"[('OCIO', 0.045)]",5,0
SPTM,SPDR Portfolio S&P 1500 Composi,1,"[('OCIO', 0.043)]",5,0
SCHD,Schwab US Dividend Equity ETF,1,"[('OCIO', 0.041)]",5,0
USMV,iShares MSCI USA Min Vol Factor,1,"[('OCIO', 0.04)]",5,0
TS.MI,Tenaris SA ADR,1,"[('OIH', 0.051)]",5,0
CLZ1,Wti Crude Future 11/19/2021 (Clz1),1,"[('OILK', 0.339)]",5,0
CLM2,Wti Crude 05/20/2022 (Clm2),1,"[('OILK', 0.334)]",5,0
CLV1,Light Sweet Crude Oil Future Oct 21,1,"[('OILK', 0.327)]",5,0
TUP,Tupperware Brands Corp,1,"[('OMFS', 0.005)]",5,0
TGH,Textainer Group Holdings Ltd,1,"[('OMFS', 0.005)]",5,0
CTXS,Citrix Systems Inc,1,"[('ONEV', 0.007)]",5,0
AY.L,Atlantica Sustainable Infrastructure PLC,1,"[('OSCV', 0.02)]",5,0
KFRC,Kforce Inc,1,"[('OSCV', 0.019)]",5,0
HIFS,Hingham Institution for Savings,1,"[('OSCV', 0.019)]",5,0
KAI,Kadant Inc,1,"[('OSCV', 0.018)]",5,0
TPB,Turning Point Brands Inc,1,"[('OSCV', 0.017)]",5,0
EFAV,iShares MSCI EAFE Min Vol Facto,1,"[('OVF', 0.797)]",5,0
EEMV,iShares MSCI Emerging Markets M,1,"[('OVF', 0.202)]",5,0
MUB,iShares National Muni Bond ETF,1,"[('OVM', 1.0)]",5,0
LUCK,Lucky Cement Ltd,1,"[('PAK', 0.093)]",5,0
ENGRO,Engro Corp Ltd,1,"[('PAK', 0.071)]",5,0
HUBC,Hub Power Co Ltd,1,"[('PAK', 0.065)]",5,0
HBL,Habib Bank Ltd,1,"[('PAK', 0.064)]",5,0
MCB,MCB Bank Ltd,1,"[('PAK', 0.059)]",5,0
TRG,TRG Pakistan Ltd,1,"[('PAK', 0.051)]",5,0
OGDC,Oil & Gas Development Co Ltd,1,"[('PAK', 0.048)]",5,0
BAHL,Bank AL Habib Ltd,1,"[('PAK', 0.045)]",5,0
UBL,United Bank Ltd,1,"[('PAK', 0.045)]",5,0
CHDN,Churchill Downs Inc,1,"[('PAMC', 0.013)]",5,0
PETS.L,Pets at Home Group PLC,1,"[('PAWZ', 0.04)]",5,0
CVET,Covetrus Inc,1,"[('PAWZ', 0.036)]",5,0
247540.KS,Ecopro BM Co Ltd Ordinary Shares,1,"[('PBD', 0.011)]",5,0
361610.KS,SK Ie Technology Co Ltd,1,"[('PBD', 0.011)]",5,0
SPK.BC,Solarpack Corp Tecnologica SA,1,"[('PBD', 0.011)]",5,0
1407,West Holdings Corp,1,"[('PBD', 0.011)]",5,0
06865,Flat Glass Group Co Ltd Shs -H- Reg S,1,"[('PBD', 0.01)]",5,0
NDX1.DE,Nordex SE,1,"[('PBD', 0.01)]",5,0
PIN,Invesco India ETF,1,"[('PBEE', 0.045)]",5,0
WOW,WideOpenWest Inc,1,"[('PBS', 0.035)]",5,0
FIVN,Five9 Inc,1,"[('PBSM', 0.002)]",5,0
LAC.TO,Lithium Americas Corp,1,"[('PBW', 0.024)]",5,0
ARRY,Array Technologies Inc Ordinary Shares,1,"[('PBW', 0.022)]",5,0
SQM,Sociedad Quimica Y Minera De Chile SA ADR,1,"[('PBW', 0.02)]",5,0
ORA,Ormat Technologies Inc,1,"[('PBW', 0.019)]",5,0
EXG,EV Tax-Mgd Gbl Div Equity Income,1,"[('PCEF', 0.042)]",5,0
PCI,PIMCO Dynamic Credit and Mortgage Inc,1,"[('PCEF', 0.025)]",5,0
