Symbol,Name,SumWeights,Holders
GHC,Graham Holdings Co,0.072,"[('FOVL', 0.027), ('XMVM', 0.021), ('FXD', 0.017), ('FYT', 0.007)]"
BLDG,Cambria Global Real Estate ETF,0.072,"[('GAA', 0.072)]"
ALPHA,Alpha Services and Holdings SA,0.072,"[('GREK', 0.072)]"
FFIN,First Financial Bankshares Inc,0.072,"[('QABA', 0.026), ('KBWR', 0.021), ('PDP', 0.021), ('ISCG', 0.004)]"
BDXB,"Becton, Dickinson and Co PRF PERPETUAL USD 50 - 1/20TH INT Ser B",0.072,"[('SPFF', 0.054), ('PFXF', 0.018)]"
MOO,VanEck Agribusiness ETF,0.072,"[('RAAX', 0.052), ('RLY', 0.02)]"
RCII,Rent-A-Center Inc,0.07100000000000001,"[('DGRS', 0.023), ('VAMO', 0.019), ('SYLD', 0.017), ('DES', 0.012)]"
8058,Mitsubishi Corp,0.07100000000000001,"[('IPKW', 0.046), ('DXJ', 0.025)]"
300059,East Money Information Co Ltd,0.071,"[('CNXT', 0.044), ('AFTY', 0.027)]"
PSK,SPDR ICE Preferred Securities E,0.071,"[('INKM', 0.071)]"
BPYU,Brookfield Property REIT Inc,0.071,"[('KBWY', 0.045), ('RDOG', 0.026)]"
688036,Shenzhen Transsion Holdings Co Ltd Class A,0.071,"[('KSTR', 0.071)]"
GLD,SPDR Gold Trust,0.071,"[('QPT', 0.071)]"
RTYH21,E-mini Russell 2000 Index Future Mar 21,0.071,"[('TWM', 0.071)]"
VDC,Vanguard Consumer Staples ETF,0.07,"[('ARMR', 0.07)]"
BRKS,Brooks Automation Inc,0.07,"[('BOTZ', 0.061), ('JHSC', 0.005), ('BBSC', 0.004)]"
AFIN,American Finance Trust Inc Class A,0.07,"[('KBWY', 0.054), ('BLDG', 0.016)]"
02883,China Oilfield Services Ltd Class H,0.07,"[('CHIE', 0.07)]"
00002.HK,CLP Holdings Ltd,0.07,"[('FLHK', 0.027), ('HDMV', 0.016), ('CID', 0.015), ('IDLV', 0.007), ('TPIF', 0.005)]"
PKG,Packaging Corp of America,0.07,"[('CUT', 0.046), ('PRN', 0.024)]"
TOM,Tomra Systems ASA,0.07,"[('ENOR', 0.035), ('NORW', 0.035)]"
RPD,Rapid7 Inc,0.07,"[('WCBR', 0.054), ('FITE', 0.016)]"
VB,Vanguard Small-Cap ETF,0.07,"[('GMOM', 0.07)]"
ICOL,iShares Inc iShares MSCI Colomb,0.07,"[('GVAL', 0.07)]"
NESTLEIND.,Nestle India Ltd Shs Dematerialised,0.07,"[('INCO', 0.07)]"
601138,Foxconn Industrial Internet Co Ltd Class A,0.07,"[('KFVG', 0.07)]"
ENGRO,Engro Corp Ltd,0.07,"[('PAK', 0.07)]"
NFJ,"Virtus Divid, Interest & Prem",0.07,"[('YYY', 0.046), ('PCEF', 0.024)]"
FND,Floor & Decor Holdings Inc,0.07,"[('XHB', 0.038), ('PKB', 0.032)]"
SNY.PA,Sanofi SA ADR,0.07,"[('PPH', 0.05), ('PTEU', 0.02)]"
SMPL,The Simply Good Foods Co,0.07,"[('PSCC', 0.07)]"
DNP,Dino Polska SA,0.06999999999999999,"[('EPOL', 0.044), ('FRDM', 0.026)]"
LTHM,Livent Corp,0.06999999999999999,"[('PSCM', 0.052), ('TEGS', 0.018)]"
DKS,Dick's Sporting Goods Inc,0.069,"[('QVAL', 0.023), ('AFMC', 0.014), ('SDVY', 0.011), ('FNK', 0.009), ('PSC', 0.007)]"
NVS,Novartis AG ADR,0.069,"[('PPH', 0.05), ('PTIN', 0.013), ('AVDE', 0.006)]"
MIME,Mimecast Ltd,0.069,"[('CBTG', 0.048), ('WCLD', 0.021)]"
VMEO,Vimeo Inc,0.069,"[('CSD', 0.049), ('XWEB', 0.02)]"
ENELAM,Enel Americas SA,0.069,"[('ECH', 0.069)]"
ICT,International Container Terminal Services Inc,0.069,"[('EPHE', 0.048), ('EMDV', 0.021)]"
CC,The Chemours Co,0.069,"[('PYZ', 0.04), ('FCPI', 0.029)]"
EVN.AX,Evolution Mining Ltd,0.069,"[('GDXJ', 0.046), ('JGLD', 0.023)]"
DBE,Invesco DB Energy Fund,0.069,"[('GMOM', 0.069)]"
FCEL,FuelCell Energy Inc,0.069,"[('HJEN', 0.069)]"
CAR,Avis Budget Group Inc,0.069,"[('PRN', 0.036), ('IYT', 0.033)]"
WDO.TO,Wesdome Gold Mines Ltd,0.069,"[('SGDJ', 0.044), ('JGLD', 0.025)]"
IDLV,Invesco S&P International Devel,0.069,"[('PSMG', 0.069)]"
ALDAR,Aldar Properties PJSC,0.069,"[('UAE', 0.047), ('SDEM', 0.022)]"
SCA B,Svenska Cellulosa AB B,0.069,"[('WOOD', 0.069)]"
BRKM5.SA,Braskem SA Participating Preferred,0.06899999999999999,"[('FLN', 0.051), ('FEM', 0.018)]"
SMG,The Scotts Miracle Gro Co A,0.06899999999999999,"[('TOKE', 0.051), ('JSMD', 0.018)]"
IIVI,II-VI Inc,0.068,"[('LYFE', 0.033), ('GBGR', 0.016), ('IWO', 0.004), ('VTWG', 0.004), ('BKSE', 0.003)]"
SKY,Skyline Champion Corp,0.068,"[('CBLS', 0.068)]"
4502,Takeda Pharmaceutical Co Ltd,0.068,"[('DXJ', 0.029), ('EWJV', 0.027), ('CEFA', 0.012)]"
FSLY,Fastly Inc,0.068,"[('CLOU', 0.043), ('VCLO', 0.025)]"
SHLS,Shoals Technologies Group Inc Ordinary Shares - Class A,0.068,"[('CNRG', 0.03), ('TAN', 0.029), ('PBD', 0.009)]"
SBV1,Sugar No. 11 Futures Sept21,0.068,"[('DBA', 0.068)]"
GIVN,Givaudan SA,0.068,"[('EWL', 0.027), ('FLSW', 0.025), ('EFAV', 0.016)]"
AC,Ayala Corporation,0.068,"[('EPHE', 0.068)]"
ABEV3.SA,Ambev SA,0.068,"[('EWZ', 0.035), ('FLBR', 0.033)]"
MOS,The Mosaic Co,0.068,"[('FXZ', 0.046), ('VEGI', 0.022)]"
ATL.MI,Atlantia SpA,0.068,"[('GII', 0.034), ('IGF', 0.034)]"
DBB,Invesco DB Base Metals Fund,0.068,"[('GMOM', 0.068)]"
ED,Consolidated Edison Inc,0.068,"[('JHMU', 0.039), ('IVRA', 0.029)]"
JUVE.MI,Juventus Football Club SpA,0.068,"[('MVP', 0.068)]"
RF.PA,Eurazeo SE,0.068,"[('PEX', 0.068)]"
ALLE,Allegion PLC,0.068,"[('XHB', 0.036), ('STNC', 0.032)]"
BIG,Big Lots Inc,0.06799999999999999,"[('CALF', 0.019), ('RZG', 0.018), ('XSVM', 0.013), ('ROSC', 0.01), ('EES', 0.008)]"
AYI,Acuity Brands Inc,0.067,"[('ACES', 0.045), ('FXR', 0.015), ('PSC', 0.007)]"
LSCC,Lattice Semiconductor Corp,0.067,"[('QTUM', 0.015), ('FLQS', 0.008), ('SMDY', 0.007), ('JHSC', 0.006), ('IWO', 0.005)]"
00358,Jiangxi Copper Co Ltd Class H,0.067,"[('FCA', 0.036), ('CHIM', 0.031)]"
009830.KS,Hanwha Solutions Corp,0.067,"[('CTEC', 0.041), ('TAN', 0.026)]"
8953,Japan Metropolitan Fund Investment Corp,0.067,"[('GBLD', 0.028), ('EFAS', 0.023), ('EFAD', 0.016)]"
PZU,Powszechny Zaklad Ubezpieczen SA,0.067,"[('EPOL', 0.067)]"
UI,Ubiquiti Inc,0.067,"[('JSMD', 0.031), ('JSML', 0.031), ('EQAL', 0.005)]"
ARGX,argenx SE,0.067,"[('EWK', 0.067)]"
1023,CIMB Group Holdings Bhd,0.067,"[('EWM', 0.067)]"
CTAS,Cintas Corp,0.067,"[('QQXT', 0.017), ('NOBL', 0.016), ('RGI', 0.015), ('FLQM', 0.011), ('MAGA', 0.008)]"
ANG.JO,Anglogold Ashanti Ltd,0.067,"[('RING', 0.035), ('FLZA', 0.032)]"
EXPI,eXp World Holdings Inc,0.067,"[('PEZ', 0.038), ('GLRY', 0.026), ('GSSC', 0.003)]"
FDS,FactSet Research Systems Inc,0.067,"[('IJK', 0.011), ('IVOG', 0.011), ('MDYG', 0.011), ('MIDE', 0.008), ('XJH', 0.006)]"
MOTHERSUMI,Motherson Sumi Systems Ltd Shs Dematerialised,0.067,"[('INCO', 0.067)]"
002812,Yunnan Energy New Material Co Ltd A,0.067,"[('LIT', 0.067)]"
BNL,Broadstone Net Lease Inc Ordinary Shares,0.067,"[('NETL', 0.042), ('ROOF', 0.025)]"
SOLN,Southern Co Unit - Series A (2019),0.067,"[('PFFA', 0.027), ('QPFF', 0.022), ('PFXF', 0.018)]"
USBPM,U.S. Bancorp Shs Repr 1/1000th Non Cum Perp Pfd Shs Series-F,0.067,"[('SPFF', 0.035), ('PFLD', 0.02), ('PSK', 0.012)]"
MTH,Meritage Homes Corp,0.067,"[('QVAL', 0.023), ('PSCD', 0.022), ('XSHQ', 0.017), ('PLTL', 0.005)]"
AFLT,Aeroflot Russian Airlines PJSC,0.067,"[('RSXJ', 0.067)]"
IWP,iShares Russell Midcap Growth E,0.067,"[('VEGA', 0.067)]"
DESP.SA,Despegar.com Corp,0.066,"[('AGT', 0.033), ('ARGT', 0.033)]"
CLH,Clean Harbors Inc,0.066,"[('EVX', 0.034), ('AIRR', 0.032)]"
IGD,Voya Global Equity Dividend&Premium Opp,0.066,"[('CEFS', 0.034), ('ALTY', 0.032)]"
IGLB,iShares 10  Year Investment Gra,0.066,"[('BNDC', 0.066)]"
SPWR,SunPower Corp,0.066,"[('CNRG', 0.029), ('XSD', 0.028), ('PBD', 0.009)]"
03800,GCL-Poly Energy Holdings Ltd,0.066,"[('ECNS', 0.028), ('TAN', 0.026), ('FEMS', 0.012)]"
PFFD,Global X U.S. Preferred ETF,0.066,"[('HNDL', 0.066)]"
ZNU21.DE,10 Year Treasury Note Future Sept 21,0.066,"[('IHYF', 0.066)]"
SBRA,Sabra Health Care REIT Inc,0.066,"[('KBWY', 0.041), ('RDOG', 0.025)]"
MQY,BlackRock MuniYield Quality,0.066,"[('MCEF', 0.039), ('XMPT', 0.027)]"
EPRT,Essential Properties Realty Trust Inc,0.066,"[('NETL', 0.042), ('ROOF', 0.024)]"
FUL,H.B. Fuller Co,0.066,"[('PSCM', 0.061), ('PLTL', 0.005)]"
600392,Shenghe Resources Holding Co Ltd,0.066,"[('REMX', 0.066)]"
PRGO,Perrigo Co PLC,0.066,"[('XPH', 0.042), ('RNMC', 0.015), ('YPS', 0.009)]"
CBOM,Credit Bank of Moscow PJSC,0.066,"[('RSXJ', 0.066)]"
HRB,H&R Block Inc,0.066,"[('SDEI', 0.048), ('WDIV', 0.018)]"
PSCT,Invesco S&P SmallCap Informatio,0.066,"[('SECT', 0.066)]"
PCH,PotlatchDeltic Corp,0.066,"[('WOOD', 0.066)]"
LVS,Las Vegas Sands Corp,0.065,"[('BJK', 0.065)]"
00267,CITIC Ltd,0.065,"[('CHII', 0.041), ('EEMD', 0.024)]"
01918,Sunac China Holdings Ltd,0.065,"[('CHIR', 0.065)]"
KESKOB,Kesko Oyj Class B,0.065,"[('EFNL', 0.046), ('DEEF', 0.009), ('UIVM', 0.008), ('IDLB', 0.002)]"
532898.BO,Power Grid Corp Of India Ltd,0.065,"[('EDIV', 0.033), ('EPI', 0.019), ('DEM', 0.013)]"
4755,Rakuten Group Inc,0.065,"[('EBIZ', 0.048), ('XBUY', 0.017)]"
EKHO.CA,Egyptian Kuwaiti Holding,0.065,"[('EGPT', 0.065)]"
SBIN.BO,State Bank of India,0.065,"[('INDF', 0.045), ('EPI', 0.02)]"
AHT.L,Ashtead Group PLC,0.065,"[('EUDV', 0.027), ('FKU', 0.024), ('TTAI', 0.014)]"
ENI.MI,Eni SpA,0.065,"[('FLIY', 0.065)]"
ALKS,Alkermes PLC,0.065,"[('FTXH', 0.043), ('SBIO', 0.022)]"
TKR,The Timken Co,0.065,"[('FXZ', 0.036), ('VNMC', 0.029)]"
OR.TO,Osisko Gold Royalties Ltd,0.065,"[('GOAU', 0.042), ('JGLD', 0.023)]"
TLK,PT Telkom Indonesia (Persero) Tbk ADR,0.065,"[('IDX', 0.065)]"
ASAN,Asana Inc Ordinary Shares - Class A,0.065,"[('MOON', 0.03), ('WCLD', 0.028), ('XSW', 0.007)]"
CNPPB,CenterPoint Energy Inc 7% PRF CONVERT 01/09/2021 USD 1000 - Ser B (1/20th i,0.065,"[('PFFA', 0.038), ('SPFF', 0.027)]"
NXJ,Nuveen NJ Quality Muni Inc,0.065,"[('RTAI', 0.065)]"
YCA.L,Yellow Cake PLC Ordinary Shares,0.065,"[('URNM', 0.065)]"
AON,Aon PLC,0.065,"[('VNSE', 0.042), ('VSDA', 0.023)]"
601166,Industrial Bank Co Ltd,0.064,"[('AFTY', 0.039), ('ASHR', 0.014), ('CNYA', 0.011)]"
000661,Changchun High and New Technology Industry Group Inc,0.064,"[('CHB', 0.064)]"
EMA.TO,Emera Inc,0.064,"[('LVHI', 0.024), ('CID', 0.016), ('IDLV', 0.007), ('SCHC', 0.005), ('TPIF', 0.005)]"
POW.TO,Power Corporation of Canada,0.064,"[('IPKW', 0.028), ('DMDV', 0.022), ('CID', 0.014)]"
NEGG,Newegg Commerce Inc Ordinary Shares,0.064,"[('ONLN', 0.033), ('CLIX', 0.031)]"
9101,Nippon Yusen Kabushiki Kaisha,0.064,"[('IMOM', 0.025), ('DFJ', 0.01), ('DXJS', 0.01), ('FDT', 0.008), ('IMFL', 0.006)]"
BKE,Buckle Inc,0.064,"[('DGRS', 0.016), ('SYLD', 0.014), ('XRT', 0.012), ('ROSC', 0.009), ('RETL', 0.008)]"
NXST,Nexstar Media Group Inc Class A,0.064,"[('VNMC', 0.025), ('DVLU', 0.017), ('FXD', 0.015), ('EZM', 0.007)]"
2303.TW,United Microelectronics Corp,0.064,"[('EMGF', 0.026), ('FLTW', 0.026), ('FLQE', 0.012)]"
UCB,UCB SA,0.064,"[('EWK', 0.064)]"
HBI,Hanesbrands Inc,0.064,"[('WBIF', 0.041), ('SPYD', 0.015), ('EZM', 0.008)]"
KBR,KBR Inc,0.064,"[('FEDX', 0.036), ('FLM', 0.028)]"
PAH3.DE,Porsche Automobil Holding SE Participating Preferred,0.064,"[('FGM', 0.058), ('IMFL', 0.006)]"
ACM,AECOM,0.064,"[('FLM', 0.032), ('FSMO', 0.011), ('IJJ', 0.007), ('IVOV', 0.007), ('MDYV', 0.007)]"
ZU1,FTSE 100 Index Future Sept21,0.064,"[('FLSP', 0.064)]"
FSR.JO,Firstrand Ltd,0.064,"[('FLZA', 0.064)]"
CRSR,Corsair Gaming Inc Ordinary Shares,0.064,"[('NERD', 0.048), ('GBGR', 0.016)]"
AGI.TO,Alamos Gold Inc Class A,0.064,"[('GOEX', 0.037), ('GDXJ', 0.027)]"
RXI,iShares Global Consumer Discret,0.064,"[('GMOM', 0.064)]"
CBOE,Cboe Global Markets Inc,0.064,"[('IAI', 0.047), ('RYF', 0.017)]"
FR,First Industrial Realty Trust Inc,0.064,"[('INDS', 0.045), ('XMLV', 0.015), ('ISCG', 0.004)]"
TLND,Talend SA ADR,0.064,"[('MARB', 0.048), ('XITK', 0.016)]"
ON,ON Semiconductor Corp,0.064,"[('QCLN', 0.034), ('MOTO', 0.03)]"
BVB.DE,Borussia Dortmund GmbH & Co KGaA,0.064,"[('MVP', 0.064)]"
HUBC,Hub Power Co Ltd,0.064,"[('PAK', 0.064)]"
ASXC,Asensus Surgical Inc Ordinary Shares,0.064,"[('PTH', 0.037), ('ROBT', 0.027)]"
LYC.AX,Lynas Rare Earths Ltd,0.064,"[('REMX', 0.064)]"
HEAR,Turtle Beach Corp,0.064,"[('VICE', 0.064)]"
NVL,No Va Land Investment Group Corp,0.064,"[('VNM', 0.064)]"
MSN,Ma San Group Corp,0.064,"[('VNM', 0.064)]"
CBRE,CBRE Group Inc Class A,0.063,"[('AVDR', 0.024), ('FBCV', 0.024), ('MIDF', 0.015)]"
BLD,TopBuild Corp,0.063,"[('ITB', 0.031), ('DWEQ', 0.028), ('BBSC', 0.004)]"
GWPH,GW Pharmaceuticals PLC ADR,0.063,"[('CNBS', 0.063)]"
ROK,Rockwell Automation Inc,0.063,"[('ECOZ', 0.03), ('CZA', 0.018), ('FLQM', 0.011), ('JHMM', 0.004)]"
KCU21,Coffee C Future Sept 21,0.063,"[('DBA', 0.063)]"
FXPO.L,Ferrexpo PLC,0.063,"[('DFE', 0.029), ('DDLS', 0.017), ('DLS', 0.017)]"
CHMF,Severstal PAO,0.063,"[('FLRU', 0.031), ('DVYE', 0.016), ('EYLD', 0.016)]"
TXRH,Texas Roadhouse Inc,0.063,"[('EATZ', 0.054), ('FLQS', 0.009)]"
005935.KS,Samsung Electronics Co Ltd Participating Preferred,0.063,"[('FLKR', 0.026), ('KEMX', 0.014), ('EMXC', 0.01), ('GEM', 0.008), ('TLTE', 0.005)]"
CDR,CD Projekt SA,0.063,"[('EPOL', 0.043), ('GAMR', 0.02)]"
LI.PA,Klepierre,0.063,"[('FIDI', 0.039), ('EUDV', 0.024)]"
ALLY,Ally Financial Inc,0.063,"[('FOVL', 0.027), ('SDVY', 0.011), ('FTA', 0.01), ('OMFL', 0.007), ('FAB', 0.005)]"
00001.HK,CK Hutchison Holdings Ltd,0.063,"[('FLHK', 0.034), ('ICOW', 0.021), ('UIVM', 0.008)]"
NEXI.MI,Nexi SpA,0.063,"[('FPXE', 0.036), ('FPXI', 0.027)]"
BXP,Boston Properties Inc,0.063,"[('GBLD', 0.063)]"
ABC,AmerisourceBergen Corp,0.063,"[('GBLO', 0.048), ('RWL', 0.015)]"
PPC,Public Power Corp SA,0.063,"[('GREK', 0.046), ('GVAL', 0.017)]"
8830,Sumitomo Realty & Development Co Ltd,0.063,"[('WPS', 0.018), ('IFGL', 0.017), ('HAUZ', 0.014), ('VNQI', 0.014)]"
AKZA,Akzo Nobel NV,0.063,"[('IPKW', 0.052), ('LCTD', 0.011)]"
KHC,The Kraft Heinz Co,0.063,"[('WBIY', 0.046), ('SZNE', 0.017)]"
KSTR,KraneShares SSE STAR Market 50 ,0.063,"[('TMAT', 0.063)]"
MMYT.BO,MakeMyTrip Ltd,0.062,"[('AWAY', 0.044), ('BICK', 0.018)]"
BBD.B.TO,Bombardier Inc,0.062,"[('CBTG', 0.06), ('PDN', 0.002)]"
IVH,Ivy High Income Opportunities,0.062,"[('CEFS', 0.062)]"
JPMPK,JPMorgan Chase & Co PRF PERPETUAL USD 25 - Ser JJ 1/400 int,0.062,"[('FPFD', 0.031), ('PGF', 0.02), ('CVY', 0.011)]"
SLGN,Silgan Holdings Inc,0.062,"[('CWS', 0.041), ('XMLV', 0.014), ('ISMD', 0.007)]"
UGP.SA,Ultrapar Participacoes SA ADR,0.062,"[('EMIF', 0.062)]"
INGA,ING Groep NV,0.062,"[('EUFN', 0.03), ('MOTI', 0.021), ('FEUZ', 0.011)]"
ASM,ASM International NV,0.062,"[('EUSC', 0.033), ('PIZ', 0.029)]"
BSY,Bentley Systems Inc Ordinary Shares - Class B,0.062,"[('JSMD', 0.032), ('FRTY', 0.03)]"
BDJ,BlackRock Enhanced Equity Div,0.062,"[('HIPS', 0.036), ('PCEF', 0.026)]"
QYLD,Global X NASDAQ-100 Covered Cal,0.062,"[('HNDL', 0.062)]"
CIT,CIT Group Inc,0.062,"[('MRGR', 0.043), ('KRE', 0.016), ('VTWV', 0.003)]"
688012,Advanced Micro-fabrication Equipment Inc Class A,0.062,"[('KSTR', 0.062)]"
CPN,Citigroup Capital XIII Floating Rate Trust Pfd Secs Registered 2010-30.10.4,0.062,"[('PSK', 0.027), ('PFFD', 0.013), ('PFF', 0.011), ('VRP', 0.011)]"
BAND,Bandwidth Inc Class A,0.062,"[('XTL', 0.032), ('PSJ', 0.03)]"
EINC,VanEck Energy Income ETF,0.062,"[('RAAX', 0.062)]"
GARAN,Turkiye Garanti Bankasi AS,0.062,"[('TUR', 0.062)]"
ARWR,Arrowhead Pharmaceuticals Inc,0.061000000000000006,"[('GNOM', 0.041), ('IWO', 0.005), ('VTWG', 0.005), ('JPSE', 0.004), ('IWM', 0.003)]"
PRNT,3D Printing (The) ETF,0.061,"[('ARKX', 0.061)]"
PGNY,Progyny Inc,0.061,"[('CBSE', 0.034), ('JSML', 0.027)]"
JKS,JinkoSolar Holding Co Ltd ADR,0.061,"[('CNRG', 0.034), ('ECNS', 0.016), ('PBD', 0.011)]"
1301.TW,Formosa Plastics Corp,0.061,"[('EDIV', 0.027), ('FLTW', 0.021), ('DEM', 0.013)]"
DELL,Dell Technologies Inc Class C,0.061,"[('WLDR', 0.018), ('FXL', 0.017), ('OMFL', 0.013), ('ONEO', 0.007), ('DEUS', 0.006)]"
FNF,Fidelity National Financial Inc,0.061,"[('OUSM', 0.021), ('FXO', 0.016), ('SDVY', 0.011), ('DON', 0.01), ('FSMD', 0.003)]"
KRNT,Kornit Digital Ltd,0.061,"[('EIS', 0.028), ('IZRL', 0.021), ('DWMC', 0.012)]"
KRX.L,Kingspan Group PLC,0.061,"[('FLM', 0.034), ('ERTH', 0.027)]"
QRTEA,Qurate Retail Inc Class A,0.061,"[('PY', 0.027), ('FXD', 0.016), ('HLGE', 0.01), ('FNK', 0.008)]"
500087.BO,Cipla Ltd,0.061,"[('GLIN', 0.039), ('NFTY', 0.022)]"
HBL,Habib Bank Ltd,0.061,"[('PAK', 0.061)]"
PSCW,Pacer Swan SOS Conservative (Ap,0.061,"[('PSFF', 0.061)]"
NSA,National Storage Affiliates Trust,0.061,"[('ROOF', 0.029), ('RDOG', 0.026), ('SMLV', 0.006)]"
CPALL-R,CP All PCL DR,0.061,"[('THD', 0.061)]"
TWST,Twist Bioscience Corp,0.06099999999999999,"[('ARKG', 0.036), ('IBBJ', 0.018), ('XBI', 0.007)]"
00992,Lenovo Group Ltd,0.06099999999999999,"[('CHIK', 0.044), ('DIM', 0.011), ('IMFL', 0.006)]"
1878,Daito Trust Construction Co Ltd,0.060000000000000005,"[('FIDI', 0.033), ('DRW', 0.025), ('ISZE', 0.002)]"
RMG.L,Royal Mail PLC,0.06,"[('FKU', 0.033), ('ISVL', 0.011), ('ISCF', 0.009), ('AVDV', 0.007)]"
00813,Shimao Group Holdings Ltd,0.06,"[('KGRN', 0.031), ('CHIR', 0.029)]"
AFCG,AFC Gamma Inc Ordinary Shares,0.06,"[('CNBS', 0.06)]"
NOVA,Sunnova Energy International Inc,0.06,"[('CNRG', 0.03), ('TAN', 0.026), ('USVM', 0.004)]"
FM.TO,First Quantum Minerals Ltd,0.06,"[('COPX', 0.051), ('SCHC', 0.005), ('VSS', 0.004)]"
ANAT,American National Group Inc,0.06,"[('CSB', 0.019), ('FYT', 0.009), ('SQLV', 0.007), ('ETHO', 0.005), ('CSA', 0.004)]"
PNDORA,Pandora A/S,0.06,"[('EDEN', 0.03), ('IPKW', 0.03)]"
PROX,Proximus SA,0.06,"[('FDD', 0.04), ('EUSC', 0.02)]"
KEY,KeyCorp,0.06,"[('IAT', 0.034), ('FOVL', 0.026)]"
NVTA,Invitae Corp,0.06,"[('IDNA', 0.044), ('GURU', 0.016)]"
MCSXX,BlackRock Liquidity MuniCash Instl,0.06,"[('HYMU', 0.03), ('MUB', 0.013), ('IBMN', 0.011), ('IBMM', 0.006)]"
KC,Kingsoft Cloud Holdings Ltd ADR,0.06,"[('IVES', 0.031), ('SKYY', 0.029)]"
CHE,Chemed Corp,0.06,"[('JSMD', 0.025), ('OSCV', 0.022), ('RNMC', 0.013)]"
CGBD,TCG BDC Inc,0.06,"[('KBWD', 0.036), ('VPC', 0.024)]"
000725,BOE Technology Group Co Ltd,0.06,"[('KFVG', 0.06)]"
CIBR,First Trust NASDAQ Cybersecurit,0.06,"[('UCYB', 0.06)]"
MHD,BlackRock MuniHoldings Fund,0.059000000000000004,"[('MCEF', 0.035), ('XMPT', 0.024)]"
CREE,Cree Inc,0.059000000000000004,"[('QCLN', 0.035), ('XMMO', 0.024)]"
DAC.AX,Danaos Corp,0.059,"[('AADR', 0.045), ('DWMC', 0.014)]"
IAGG,iShares International Aggregate,0.059,"[('AOR', 0.059)]"
ALL.AX,Aristocrat Leisure Ltd,0.059,"[('BJK', 0.059)]"
03323,China National Building Material Co Ltd Class H,0.059,"[('CHIM', 0.059)]"
IOVA,Iovance Biotherapeutics Inc,0.059,"[('CNCR', 0.037), ('SBIO', 0.022)]"
VACN,VAT Group AG,0.059,"[('FSZ', 0.051), ('IEUS', 0.005), ('HSCZ', 0.003)]"
NTRA,Natera Inc,0.059,"[('HELX', 0.043), ('HTEC', 0.016)]"
MPWR,Monolithic Power Systems Inc,0.059,"[('IVDG', 0.034), ('RYT', 0.014), ('PEXL', 0.011)]"
PAGS.SA,PagSeguro Digital Ltd Class A,0.059,"[('NIFE', 0.059)]"
SCHV,Schwab U.S. Large-Cap Value ETF,0.059,"[('SECT', 0.059)]"
OMV,Omv AG,0.05800000000000001,"[('DMDV', 0.021), ('EFAS', 0.021), ('DIM', 0.016)]"
011200.KS,HMM,0.058,"[('FPA', 0.023), ('DWCR', 0.019), ('FDT', 0.008), ('GWX', 0.005), ('PDN', 0.003)]"
LUMI,Bank Leumi Le-Israel BM,0.058,"[('EIS', 0.058)]"
KER.PA,Kering SA,0.058,"[('FLFR', 0.035), ('FICS', 0.023)]"
FP.PA,Total SE,0.058,"[('FLFR', 0.058)]"
KWR,Quaker Chemical Corp,0.058,"[('PSCM', 0.058)]"
STM.SI,STMicroelectronics NV,0.058,"[('SNSR', 0.058)]"
SONY,Sony Group Corp ADR,0.057999999999999996,"[('CBSE', 0.033), ('ICOW', 0.02), ('AVDE', 0.005)]"
VRM,Vroom Inc Ordinary Shares,0.057999999999999996,"[('BFTR', 0.031), ('WWOW', 0.027)]"
ITW,Illinois Tool Works Inc,0.057999999999999996,"[('DVOL', 0.027), ('TADS', 0.018), ('VFLQ', 0.013)]"
TGLS,Tecnoglass Inc,0.057999999999999996,"[('ICOL', 0.052), ('RYJ', 0.006)]"
AJRD,Aerojet Rocketdyne Holdings Inc,0.057999999999999996,"[('ROKT', 0.038), ('PSCI', 0.02)]"
UEC,Uranium Energy Corp,0.057999999999999996,"[('URNM', 0.037), ('URA', 0.021)]"
EDIT,Editas Medicine Inc,0.057,"[('HTEC', 0.023), ('WDNA', 0.012), ('XBI', 0.009), ('BBC', 0.008), ('LABU', 0.005)]"
RRR,Red Rock Resorts Inc A,0.057,"[('BEDZ', 0.057)]"
TTM.BO,Tata Motors Ltd ADR,0.057,"[('FNI', 0.04), ('BICK', 0.017)]"
RYCEY.L,Rolls-Royce Holdings PLC ADR,0.057,"[('CBTG', 0.057)]"
000983,Shanxi Coking Coal Energy Group Co Ltd,0.057,"[('CHIE', 0.057)]"
TEVA,Teva Pharmaceutical Industries Ltd ADR,0.057,"[('EIS', 0.057)]"
BESI,BE Semiconductor Industries NV,0.057,"[('PIZ', 0.028), ('IMOM', 0.021), ('ISCF', 0.008)]"
RLI,RLI Corp,0.057,"[('KBWP', 0.041), ('TMDV', 0.016)]"
HEI.A,Heico Corp Class A,0.057,"[('LCG', 0.057)]"
MCB,MCB Bank Ltd,0.057,"[('PAK', 0.057)]"
MF.PA,Wendel SE,0.057,"[('PEX', 0.057)]"
AM3D.DE,SLM Solutions Group AG,0.057,"[('PRNT', 0.057)]"
PAVE,Global X Funds Global X U.S. In,0.057,"[('RAAX', 0.057)]"
AN,AutoNation Inc,0.056999999999999995,"[('XMVM', 0.02), ('RWK', 0.016), ('AFMC', 0.013), ('AVUV', 0.008)]"
ARES,Ares Management Corp Class A,0.056999999999999995,"[('DDIV', 0.027), ('KCE', 0.018), ('BOSS', 0.012)]"
CMC,Commercial Metals Co,0.056999999999999995,"[('XME', 0.046), ('DES', 0.011)]"
