Symbol,Name,NumAppearances,Holders,DiffEntries,DiffValue
PXD,Pioneer Natural Resources Co,13,"[('PXE', 0.048), ('RYE', 0.046), ('IEO', 0.044), ('FCG', 0.042), ('JHME', 0.042)]",21,1
MS,Morgan Stanley,18,"[('IAI', 0.211), ('DIVZ', 0.041), ('PWV', 0.035), ('IYG', 0.033), ('XLF', 0.033)]",20,2
BISXX,BlackRock Cash Funds Instl SL Agency,13,"[('MBB', 0.184), ('EUSB', 0.131), ('IMTB', 0.129), ('EAGG', 0.121), ('IUSB', 0.111)]",20,1
CRL,Charles River Laboratories International Inc,13,"[('BOUT', 0.07), ('INFL', 0.058), ('OPPX', 0.034), ('PTH', 0.028), ('PWC', 0.025)]",20,1
FSLR,First Solar Inc,11,"[('TAN', 0.062), ('ACES', 0.054), ('FXN', 0.044), ('CTEC', 0.043), ('CNRG', 0.029)]",20,1
SHW,Sherwin-Williams Co,13,"[('XLB', 0.069), ('FMAT', 0.056), ('VAW', 0.056), ('ITB', 0.044), ('CWS', 0.041)]",19,1
GME,GameStop Corp Class A,22,"[('XSMO', 0.099), ('FTXD', 0.075), ('PSCD', 0.075), ('SFYF', 0.035), ('BUZZ', 0.031)]",17,2
SEDG,SolarEdge Technologies Inc,22,"[('TAN', 0.1), ('ITEQ', 0.081), ('ISRA', 0.054), ('CTEC', 0.047), ('ERSX', 0.044)]",17,2
MDLZ,Mondelez International Inc Class A,13,"[('PBJ', 0.05), ('IECS', 0.046), ('XLP', 0.044), ('FTXG', 0.041), ('JHMS', 0.039)]",17,1
ULTA,Ulta Beauty Inc,1,"[('STNC', 0.026)]",17,0
GS,Goldman Sachs Group Inc,24,"[('IAI', 0.2), ('DIA', 0.072), ('DDM', 0.054), ('DIVO', 0.053), ('UDOW', 0.047)]",16,2
ATVI,Activision Blizzard Inc,13,"[('HERO', 0.065), ('ESPO', 0.053), ('NERD', 0.05), ('PSJ', 0.046), ('VPOP', 0.046)]",16,1
CVET,Covetrus Inc,1,"[('PAWZ', 0.036)]",16,0
7735,Screen Holdings Co Ltd,1,"[('SCJ', 0.005)]",16,0
7936,ASICS Corp,1,"[('SCJ', 0.004)]",16,0
3289,Tokyu Fudosan Holdings Corp,1,"[('SCJ', 0.004)]",16,0
MVRXX,Morgan Stanley Instl Lqudty Govt Instl,1,"[('SDCI', 0.026)]",16,0
AWF,AllianceBernstein Glb High Inc,1,"[('SDEF', 0.03)]",16,0
PFLT,PennantPark Floating Rate Capital Ltd,1,"[('SDEF', 0.029)]",16,0
HYEM,VanEck Emerging Markets High Yi,1,"[('SDEF', 0.029)]",16,0
EMHY,iShares J.P. Morgan EM High Yie,1,"[('SDEF', 0.028)]",16,0
WHF,WhiteHorse Finance Inc,1,"[('SDEF', 0.028)]",16,0
PCY,Invesco Emerging Markets Sovere,1,"[('SDEF', 0.028)]",16,0
GEF.B,Greif Inc Class B,1,"[('SDEI', 0.039)]",16,0
ELET6.SA,Centrais Eletricas Brasileiras SA Participating Preferred,1,"[('SDEM', 0.023)]",16,0
3231.TW,Wistron Corp,1,"[('SDEM', 0.023)]",16,0
PHOR,PhosAgro PJSC GDR,1,"[('SDEM', 0.022)]",16,0
500425.BO,Ambuja Cements Ltd,1,"[('SDEM', 0.022)]",16,0
BRAP4.SA,Bradespar SA Participating Preferred,1,"[('SDEM', 0.022)]",16,0
UMI,USCF Midstream Energy Income Fu,1,"[('SDG', 0.039)]",16,0
00288,WH Group Ltd,1,"[('SDG', 0.031)]",16,0
ALO.PA,Alstom SA,1,"[('SDG', 0.029)]",16,0
BWLPG.SI,BW LPG Ltd,1,"[('SDIV', 0.012)]",16,0
02386,SINOPEC Engineering (Group) Co Ltd H,1,"[('SDIV', 0.012)]",16,0
HSBK,Halyk Savings Bank of Kazakhstan JSC GDR,1,"[('SDIV', 0.011)]",16,0
GOLF,Acushnet Holdings Corp,1,"[('SDVY', 0.012)]",16,0
VLUE,iShares MSCI USA Value Factor E,1,"[('SECT', 0.077)]",16,0
PSCT,Invesco S&P SmallCap Informatio,1,"[('SECT', 0.066)]",16,0
SCHV,Schwab U.S. Large-Cap Value ETF,1,"[('SECT', 0.059)]",16,0
URBN,Urban Outfitters Inc,1,"[('SENT', 0.011)]",16,0
EAT,Brinker International Inc,1,"[('SENT', 0.011)]",16,0
PTC,PTC Inc,1,"[('SFYX', 0.02)]",16,0
NBIX,Neurocrine Biosciences Inc,1,"[('SFYX', 0.01)]",16,0
AMG,Affiliated Managers Group Inc,1,"[('SFYX', 0.009)]",16,0
GBR.TO,Great Bear Resources Ltd,1,"[('SGDJ', 0.054)]",16,0
BGL.AX,Bellevue Gold Ltd,1,"[('SGDJ', 0.052)]",16,0
SKE.TO,Skeena Resources Ltd,1,"[('SGDJ', 0.049)]",16,0
CEY,VictoryShares Emerging Market H,1,"[('SGDJ', 0.044)]",16,0
PAF.JO,Pan African Resources PLC,1,"[('SGDJ', 0.043)]",16,0
RSG.AX,Resolute Mining Ltd,1,"[('SGDJ', 0.041)]",16,0
DPM.TO,Dundee Precious Metals Inc,1,"[('SGDJ', 0.037)]",16,0
OLA.TO,Orla Mining Ltd,1,"[('SGDJ', 0.036)]",16,0
IYJ,iShares U.S. Industrials ETF,1,"[('SIJ', 0.174)]",16,0
010130.KS,Korea Zinc Co Ltd,1,"[('SIL', 0.049)]",16,0
FRES.MX,Fresnillo PLC,1,"[('SIL', 0.034)]",16,0
TRQ.TO,Turquoise Hill Resources Ltd,1,"[('SILJ', 0.036)]",16,0
GATO,Gatos Silver Inc Ordinary Shares,1,"[('SILJ', 0.034)]",16,0
EXK.TO,Endeavour Silver Corp,1,"[('SILJ', 0.033)]",16,0
BEEM,Beam Global,1,"[('SIMS', 0.026)]",16,0
HSII,Heidrick & Struggles International Inc,1,"[('SIXL', 0.006)]",16,0
TBI,TrueBlue Inc,1,"[('SIXL', 0.005)]",16,0
ECPG,Encore Capital Group Inc,1,"[('SIXS', 0.015)]",16,0
RXT,Rackspace Technology Inc Ordinary Shares,1,"[('SKYY', 0.033)]",16,0
PE&OLES.MX,Industrias Penoles SAB de CV,1,"[('SLVP', 0.049)]",16,0
ELD.TO,Eldorado Gold Corp,1,"[('SLVP', 0.04)]",16,0
5857,Asahi Holdings Inc,1,"[('SLVP', 0.039)]",16,0
TX.MX,Ternium SA ADR,1,"[('SLX', 0.051)]",16,0
SID.SA,Companhia Siderurgica Nacional ADR,1,"[('SLX', 0.048)]",16,0
GGB.SA,Gerdau SA ADR,1,"[('SLX', 0.045)]",16,0
EEMS,Ishares MSCI Emerging Markets S,1,"[('SMCP', 0.153)]",16,0
SCZ,iShares MSCI EAFE Small-Cap ETF,1,"[('SMCP', 0.106)]",16,0
CNS,Cohen & Steers Inc,1,"[('SMDV', 0.013)]",16,0
GFF,Griffon Corp,1,"[('SMDV', 0.012)]",16,0
NATI,National Instruments Corp,1,"[('SMDY', 0.007)]",16,0
VOLTAS.BO,Voltas Ltd Shs Dematerialised,1,"[('SMIN', 0.015)]",16,0
SRF.BO,SRF Ltd,1,"[('SMIN', 0.014)]",16,0
ZEEL.BO,Zee Entertainment Enterprises Ltd,1,"[('SMIN', 0.012)]",16,0
500477.BO,Ashok Leyland Ltd,1,"[('SMIN', 0.012)]",16,0
ASTRAL.BO,Astral Ltd,1,"[('SMIN', 0.012)]",16,0
526299.BO,Mphasis Ltd,1,"[('SMIN', 0.012)]",16,0
BKH,Black Hills Corp,1,"[('SMLV', 0.006)]",16,0
POR,Portland General Electric Co,1,"[('SMLV', 0.006)]",16,0
WTM,White Mountains Insurance Group Ltd,1,"[('SMLV', 0.006)]",16,0
CDK,CDK Global Inc,1,"[('SMMV', 0.012)]",16,0
MMS,Maximus Inc,1,"[('SMMV', 0.011)]",16,0
DTRXX,Dreyfus Treasury Obligations Csh Mgt Ins,1,"[('SNLN', 0.267)]",16,0
STM.SI,STMicroelectronics NV,1,"[('SNSR', 0.058)]",16,0
2395.TW,Advantech Co Ltd,1,"[('SNSR', 0.055)]",16,0
ST,Sensata Technologies Holding PLC,1,"[('SNSR', 0.052)]",16,0
ADT,ADT Inc,1,"[('SNSR', 0.047)]",16,0
S X1,Soybean Future Nov21,1,"[('SOYB', 605.835)]",16,0
S K1,Soybean Future May21,1,"[('SOYB', 596.02)]",16,0
S N1,Soybean Future Jul21,1,"[('SOYB', 512.819)]",16,0
OPEN,Opendoor Technologies Inc Ordinary Shares - Class A,1,"[('SPAK', 0.048)]",16,0
PSTH,Pershing Square Tontine Holdings Ltd Ordinary Shares - Class A,1,"[('SPAK', 0.045)]",16,0
CLVT.L,Clarivate PLC Ordinary Shares,1,"[('SPAK', 0.039)]",16,0
CCIV,Churchill Capital Corp IV Ordinary Shares - Class A,1,"[('SPAK', 0.032)]",16,0
AAQC.U,Accelerate Acquisition Corp Units (1 Ord Share Class A & 1/3 War),1,"[('SPCX', 0.048)]",16,0
SVAC,Starboard Value Acquisition Corp Ordinary Shares - Class A,1,"[('SPCX', 0.036)]",16,0
PRPB,CC Neuberger Principal Holdings II Ordinary Shares - Class A,1,"[('SPCX', 0.035)]",16,0
APSG,Apollo Strategic Growth Capital Ordinary Shares - Class A,1,"[('SPCX', 0.035)]",16,0
CRHC,Cohn Robbins Holdings Corp Ordinary Shares - Class A,1,"[('SPCX', 0.029)]",16,0
ETAC,E.Merge Technology Acquisition Corp Ordinary Shares - Class A,1,"[('SPCX', 0.022)]",16,0
CCAC,CITIC Capital Acquisition Corp Ordinary Shares - Class A,1,"[('SPCX', 0.021)]",16,0
AVAN,Avanti Acquisition Corp Ordinary Shares - Class A,1,"[('SPCX', 0.02)]",16,0
KSMT,Kismet Acquisition One Corp Ordinary Shares,1,"[('SPCX', 0.019)]",16,0
SPKBU,Silver Spike Acquisition Corp II Units (1 Ord Share Class A & 1/4 War),1,"[('SPCX', 0.019)]",16,0
QRTEP,Qurate Retail Inc 8% PRF REDEEM 15/03/2031 USD - Ser A,1,"[('SPFF', 0.041)]",16,0
BACPB,Bank of America Corp Pfd,1,"[('SPFF', 0.033)]",16,0
WFCPR,Wells Fargo & Co Deposit Shs Repr 1/1000th 6 5/8 % Non-Cum Perp Pfd Shs -A-,1,"[('SPFF', 0.029)]",16,0
RE,Everest Re Group Ltd,1,"[('SPVM', 0.017)]",16,0
ACI,Albertsons Companies Inc Class A,1,"[('STLV', 0.02)]",16,0
4308,J-Stream Inc,1,"[('SUBZ', 0.053)]",16,0
NOW,ServiceNow Inc,14,"[('LYFE', 0.047), ('EGIS', 0.046), ('IGV', 0.044), ('MMLG', 0.032), ('MOAT', 0.028)]",15,1
EQH,Equitable Holdings Inc,1,"[('NUMV', 0.018)]",15,0
WEX,WEX Inc,1,"[('NUSC', 0.008)]",15,0
SITE,SiteOne Landscape Supply Inc,1,"[('NUSC', 0.006)]",15,0
PTT,Ptt PCL,1,"[('OBOR', 0.043)]",15,0
VEU,Vanguard FTSE All World Ex US E,1,"[('OCIO', 0.047)]",15,0
SPTM,SPDR Portfolio S&P 1500 Composi,1,"[('OCIO', 0.043)]",15,0
SCHD,Schwab US Dividend Equity ETF,1,"[('OCIO', 0.041)]",15,0
USMV,iShares MSCI USA Min Vol Factor,1,"[('OCIO', 0.04)]",15,0
CLN1,Light Sweet Crude Oil Future July 21,1,"[('OILK', 1.0)]",15,0
TUP,Tupperware Brands Corp,1,"[('OMFS', 0.005)]",15,0
TGH,Textainer Group Holdings Ltd,1,"[('OMFS', 0.004)]",15,0
CTXS,Citrix Systems Inc,1,"[('ONEV', 0.007)]",15,0
DLTH,Duluth Holdings Inc B,1,"[('ONLN', 0.021)]",15,0
BWMX.MX,Betterware de Mexico SAB de CV Ordinary Shares,1,"[('ONLN', 0.021)]",15,0
FIGS,FIGS Inc Class A,1,"[('ONLN', 0.021)]",15,0
AY.L,Atlantica Sustainable Infrastructure PLC,1,"[('OSCV', 0.019)]",15,0
HIFS,Hingham Institution for Savings,1,"[('OSCV', 0.018)]",15,0
FWRD,Forward Air Corp,1,"[('OSCV', 0.016)]",15,0
KAI,Kadant Inc,1,"[('OSCV', 0.016)]",15,0
FLIR,FLIR Systems Inc,1,"[('OUSM', 0.022)]",15,0
EFAV,iShares MSCI EAFE Min Vol Facto,1,"[('OVF', 0.797)]",15,0
EEMV,iShares MSCI Emerging Markets M,1,"[('OVF', 0.202)]",15,0
MUB,iShares National Muni Bond ETF,1,"[('OVM', 1.0)]",15,0
LUCK,Lucky Cement Ltd,1,"[('PAK', 0.096)]",15,0
ENGRO,Engro Corp Ltd,1,"[('PAK', 0.07)]",15,0
HUBC,Hub Power Co Ltd,1,"[('PAK', 0.064)]",15,0
HBL,Habib Bank Ltd,1,"[('PAK', 0.061)]",15,0
MCB,MCB Bank Ltd,1,"[('PAK', 0.057)]",15,0
TRG,TRG Pakistan Ltd,1,"[('PAK', 0.052)]",15,0
OGDC,Oil & Gas Development Co Ltd,1,"[('PAK', 0.048)]",15,0
BAHL,Bank AL Habib Ltd,1,"[('PAK', 0.046)]",15,0
UBL,United Bank Ltd,1,"[('PAK', 0.044)]",15,0
CHDN,Churchill Downs Inc,1,"[('PAMC', 0.013)]",15,0
JFR,Nuveen Floating Rate Income,1,"[('RDFI', 0.049)]",15,0
NSL,Nuveen Senior Income,1,"[('RDFI', 0.047)]",15,0
CSR,Centerspace,1,"[('RDOG', 0.026)]",15,0
PLYM,Plymouth Industrial REIT Inc,1,"[('RDOG', 0.025)]",15,0
LECO,Lincoln Electric Holdings Inc,1,"[('REGL', 0.019)]",15,0
TR,Tootsie Roll Industries Inc,1,"[('REGL', 0.019)]",15,0
603799,Zhejiang Huayou Cobalt Co Ltd,1,"[('REMX', 0.091)]",15,0
600111,China Northern Rare Earth (Group) High-Tech Co Ltd,1,"[('REMX', 0.074)]",15,0
600392,Shenghe Resources Holding Co Ltd,1,"[('REMX', 0.066)]",15,0
LYC.AX,Lynas Rare Earths Ltd,1,"[('REMX', 0.064)]",15,0
600549,Xiamen Tungsten Co Ltd,1,"[('REMX', 0.053)]",15,0
ILU.AX,Iluka Resources Ltd,1,"[('REMX', 0.049)]",15,0
TROX,Tronox Holdings PLC,1,"[('REMX', 0.046)]",15,0
601958,Jinduicheng Molybdenum Co Ltd,1,"[('REMX', 0.045)]",15,0
PEAK,Healthpeak Properties Inc,1,"[('REZ', 0.044)]",15,0
IEUR,iShares Core MSCI Europe ETF,1,"[('RFEU', 0.032)]",15,0
ZIP,ZipRecruiter Inc Class A,1,"[('RYJ', 0.006)]",15,0
VTWO,Vanguard Russell 2000 ETF,1,"[('RYLD', 1.028)]",15,0
ES,Eversource Energy,1,"[('RYU', 0.036)]",15,0
COOP,Mr. Cooper Group Inc,1,"[('RZG', 0.019)]",15,0
HZO,MarineMax Inc,1,"[('RZG', 0.019)]",15,0
CEIX,CONSOL Energy Inc Ordinary Shares,1,"[('RZV', 0.023)]",15,0
AAN,The Aarons Co Inc Ordinary Shares,1,"[('RZV', 0.016)]",15,0
ZEUS,Olympic Steel Inc,1,"[('RZV', 0.014)]",15,0
CXW,CoreCivic Inc,1,"[('RZV', 0.012)]",15,0
LEGN,Legend Biotech Corp ADR,1,"[('SBIO', 0.031)]",15,0
TGTX,TG Therapeutics Inc,1,"[('SBIO', 0.031)]",15,0
APLS,Apellis Pharmaceuticals Inc,1,"[('SBIO', 0.029)]",15,0
KOD,Kodiak Sciences Inc,1,"[('SBIO', 0.027)]",15,0
ARNA,Arena Pharmaceuticals Inc,1,"[('SBIO', 0.023)]",15,0
SWTX,SpringWorks Therapeutics Inc Ordinary Shares,1,"[('SBIO', 0.023)]",15,0
ACAD,ACADIA Pharmaceuticals Inc,1,"[('SBIO', 0.022)]",15,0
CCL.A,CCL Industries Inc Class A,1,"[('SCHC', 0.003)]",15,0
WDC,Western Digital Corp,1,"[('SCHM', 0.005)]",15,0
6976,Taiyo Yuden Co Ltd,1,"[('SCJ', 0.007)]",15,0
STEM,Stem Inc Class A,1,"[('SPXZ', 0.015)]",15,0
QS,QuantumScape Corp Ordinary Shares - Class A,1,"[('SPXZ', 0.014)]",15,0
SLYV,SPDR S&P 600 Small Cap Value ET,1,"[('SQEW', 0.263)]",15,0
SLYG,SPDR S&P 600 Small Cap Growth E,1,"[('SQEW', 0.205)]",15,0
SCHE,Schwab Emerging Markets Equity ,1,"[('SQEW', 0.107)]",15,0
AEL,American Equity Investment Life Holding Co,1,"[('SQLV', 0.007)]",15,0
CWH,Camping World Holdings Inc Class A,1,"[('SQLV', 0.006)]",15,0
FHI,Federated Hermes Inc Class B,1,"[('SQLV', 0.006)]",15,0
HR.UN.TO,H&R Real Estate Investment Trust,1,"[('SRET', 0.038)]",15,0
DXS.AX,Dexus,1,"[('SRET', 0.036)]",15,0
LAMR,Lamar Advertising Co Class A,1,"[('SRVR', 0.043)]",15,0
LQDT,Liquidity Services Inc,1,"[('SSLY', 0.007)]",15,0
PLXS,Plexus Corp,1,"[('SSLY', 0.006)]",15,0
VG,Vonage Holdings Corp,1,"[('SSLY', 0.006)]",15,0
SANM,Sanmina Corp,1,"[('SSLY', 0.006)]",15,0
NWN,Northwest Natural Holding Co,1,"[('SSLY', 0.005)]",15,0
DDD,3D Systems Corp,15,"[('PRNT', 0.088), ('PTF', 0.05), ('ARKQ', 0.035), ('PSCT', 0.034), ('XSMO', 0.018)]",14,1
PNC,PNC Financial Services Group Inc,14,"[('IAT', 0.135), ('FTXO', 0.083), ('DFNL', 0.051), ('KBWB', 0.042), ('EQRR', 0.03)]",14,1
WPC,W.P. Carey Inc,1,"[('NETL', 0.078)]",14,0
UPL.BO,UPL Ltd,1,"[('NFTY', 0.023)]",14,0
500800.BO,Tata Consumer Products Ltd,1,"[('NFTY', 0.021)]",14,0
NSTL,Nestle Nigeria PLC,1,"[('NGE', 0.1)]",14,0
ZENITH,Zenith Bank PLC,1,"[('NGE', 0.079)]",14,0
FBNH,First Bank Of Nigeria PLC,1,"[('NGE', 0.045)]",14,0
STANBIC,Stanbic IBTC Holdings PLC,1,"[('NGE', 0.043)]",14,0
NIBR,Nigerian Breweries PLC,1,"[('NGE', 0.041)]",14,0
FMNL,Flour Mills Nigeria PLC,1,"[('NGE', 0.038)]",14,0
DSRP,Dangote Sugar Refinery PLC,1,"[('NGE', 0.038)]",14,0
PAGS.SA,PagSeguro Digital Ltd Class A,1,"[('NIFE', 0.059)]",14,0
GIL.TO,Gildan Activewear Inc,1,"[('NIFE', 0.037)]",14,0
9503,Kansai Electric Power Co Inc,1,"[('NLR', 0.045)]",14,0
SPK.BC,Solarpack Corp Tecnologica SA,1,"[('PBD', 0.011)]",14,0
COO,The Cooper Companies Inc,1,"[('RYH', 0.016)]",14,0
LASR,nLight Inc,1,"[('RYJ', 0.007)]",14,0
FNKO,Funko Inc Class A,1,"[('SVAL', 0.009)]",14,0
MOD,Modine Manufacturing Co,1,"[('SVAL', 0.007)]",14,0
TLYS,Tilly's Inc A,1,"[('SVAL', 0.007)]",14,0
CASH,Meta Financial Group Inc,1,"[('SVAL', 0.006)]",14,0
MUR,Murphy Oil Corp,1,"[('SYLD', 0.017)]",14,0
IYK,iShares U.S. Consumer Goods ETF,1,"[('SZK', 0.12)]",14,0
TAP,Molson Coors Beverage Co Shs -B- Non-Voting,1,"[('SZNE', 0.018)]",14,0
CORN,Teucrium Corn Fund ETV,1,"[('TAGS', 0.256)]",14,0
SOYB,Teucrium Soybean Fund ETV,1,"[('TAGS', 0.253)]",14,0
CANE,Teucrium Sugar Fund ETV,1,"[('TAGS', 0.247)]",14,0
WEAT,Teucrium Wheat Fund ETV,1,"[('TAGS', 0.244)]",14,0
ZBZ0,US Treasury Bond Future Dec 20,1,"[('TBF', 0.013)]",14,0
UUP,Invesco DB USD Index Bullish Fu,1,"[('TDSA', 0.151)]",14,0
HDV,iShares Core High Dividend ETF,1,"[('TDSA', 0.051)]",14,0
SDY,SPDR S&P Dividend ETF,1,"[('TDSB', 0.112)]",14,0
XLU,SPDR Select Sector Fund - Utili,1,"[('TDSB', 0.104)]",14,0
PGF,Invesco Financial Preferred ETF,1,"[('TDSB', 0.094)]",14,0
CTS,CTS Corp,1,"[('TEGS', 0.017)]",14,0
NOVT,Novanta Inc,1,"[('TEGS', 0.017)]",14,0
RCKT,Rocket Pharmaceuticals Inc,1,"[('TEGS', 0.017)]",14,0
FAF.TO,Fire & Flower Holdings Corp Ordinary Shares,1,"[('THCX', 0.045)]",14,0
CPALL-R,CP All PCL DR,1,"[('THD', 0.061)]",14,0
BDMS-R,Bangkok Dusit Medical Services PCL DR,1,"[('THD', 0.038)]",14,0
ADVANC-R,Advanced Info Service PCL DR,1,"[('THD', 0.036)]",14,0
DELTA-R,Delta Electronics (Thailand) PCL DR,1,"[('THD', 0.032)]",14,0
PTTEP-R,PTT Exploration & Production PCL DR,1,"[('THD', 0.028)]",14,0
PTTGC-R,PTT Global Chemical PCL DR,1,"[('THD', 0.023)]",14,0
INTUCH-R,Intouch Holdings PCL DR,1,"[('THD', 0.022)]",14,0
GNLN,Greenlane Holdings Inc,1,"[('TOKE', 0.052)]",14,0
CCL.B.TO,CCL Industries Inc B- Non-Voting,1,"[('VSS', 0.003)]",14,0
TFII.TO,TFI International Inc,1,"[('VSS', 0.003)]",14,0
VCLT,Vanguard Long-Term Corporate Bo,1,"[('VTC', 0.384)]",14,0
CRH,CRH PLC ADR,1,"[('WBIL', 0.045)]",14,0
4704,Trend Micro Inc,1,"[('WCBR', 0.044)]",14,0
AGEN,Agenus Inc,1,"[('WDNA', 0.015)]",14,0
4974,Takara Bio Inc,1,"[('WDNA', 0.012)]",14,0
W Z1,Wheat Future(Cbt) Dec21,1,"[('WEAT', 552.051)]",14,0
W K1,Wheat Future(Cbt) May21,1,"[('WEAT', 542.403)]",14,0
W N1,Wheat Future(Cbt) Jul21,1,"[('WEAT', 469.432)]",14,0
SCHG,Schwab U.S. Large-Cap Growth ET,1,"[('WIZ', 0.156)]",14,0
MGK,Vanguard Mega Cap Growth ETF,1,"[('WIZ', 0.103)]",14,0
VIOV,Vanguard S&P Small-Cap 600 Valu,1,"[('WIZ', 0.096)]",14,0
SCA B,Svenska Cellulosa AB B,1,"[('WOOD', 0.069)]",14,0
PCH,PotlatchDeltic Corp,1,"[('WOOD', 0.066)]",14,0
CBD.SA,Companhia Brasileira De Distribuicao ADR (Ordinary Shares),1,"[('WWJD', 0.009)]",14,0
SDF.DE,K+S AG,1,"[('WWJD', 0.008)]",14,0
ECOL,US Ecology Inc,1,"[('WWOW', 0.025)]",14,0
CWST,Casella Waste Systems Inc Class A,1,"[('WWOW', 0.024)]",14,0
GFL.TO,GFL Environmental Inc,1,"[('WWOW', 0.023)]",14,0
MRCY,Mercury Systems Inc,1,"[('XAR', 0.037)]",14,0
UXIN,Uxin Ltd ADR,1,"[('XBUY', 0.032)]",14,0
BTOW3.SA,B2W - Companhia Digital,1,"[('XBUY', 0.018)]",14,0
MYTE,MYT Netherlands Parent BV ADR,1,"[('XBUY', 0.018)]",14,0
3092,Zozo Inc,1,"[('XBUY', 0.018)]",14,0
H24.DE,Home24 SE Bearer Shares,1,"[('XBUY', 0.017)]",14,0
BOOZT,Boozt AB,1,"[('XBUY', 0.017)]",14,0
ZO1.DE,zooplus AG,1,"[('XBUY', 0.017)]",14,0
OZON,Ozon Holdings PLC ADR,1,"[('XBUY', 0.017)]",14,0
SDAZ21,S&P 500 Annual Dividend Index Future Dec 21,1,"[('XDIV', 0.008)]",14,0
BIIB,Biogen Inc,19,"[('PBE', 0.06), ('PKW', 0.058), ('ZIG', 0.048), ('IBBQ', 0.041), ('PJP', 0.04)]",13,2
ADM,Archer-Daniels Midland Co,17,"[('FTXG', 0.075), ('VEGI', 0.064), ('NANR', 0.062), ('MOO', 0.05), ('PBJ', 0.046)]",13,1
LIN.L,Linde PLC,15,"[('XLB', 0.159), ('VAW', 0.122), ('FMAT', 0.121), ('DAX', 0.102), ('HEDJ', 0.065)]",13,1
MDT,Medtronic PLC,14,"[('IHI', 0.103), ('IEHS', 0.058), ('HART', 0.048), ('FLV', 0.047), ('MBCC', 0.043)]",13,1
MSI,Motorola Solutions Inc,14,"[('IGN', 0.088), ('PXQ', 0.05), ('IYZ', 0.047), ('LTL', 0.035), ('TDV', 0.032)]",13,1
GNTX,Gentex Corp,1,"[('LSLT', 0.011)]",13,0
MLN,VanEck ETF Trust VanEck Long Mu,1,"[('MAAX', 0.35)]",13,0
ITM,VanEck ETF Trust VanEck Interme,1,"[('MAAX', 0.293)]",13,0
SHYD,VanEck ETF Trust VanEck Short H,1,"[('MAAX', 0.051)]",13,0
KNL,Knoll Inc,1,"[('MARB', 0.051)]",13,0
WTRE,Watford Holdings Ltd,1,"[('MARB', 0.045)]",13,0
IQI,Invesco Quality Muni Income Trust,1,"[('MCEF', 0.04)]",13,0
MUI,BlackRock Muni Inter Duration,1,"[('MCEF', 0.039)]",13,0
NMCO,Nuveen Municipal Credit Opps Fund,1,"[('MCEF', 0.036)]",13,0
MCHI,iShares MSCI China ETF,1,"[('MCRO', 0.056)]",13,0
USAC,USA Compression Partners LP,1,"[('MDIV', 0.013)]",13,0
IEP,Icahn Enterprises LP,1,"[('MDIV', 0.012)]",13,0
EWW,iShares Inc iShares MSCI Mexico,1,"[('MEXX', 0.28)]",13,0
GLE.PA,Societe Generale SA,1,"[('MFDX', 0.007)]",13,0
WSO,Watsco Inc,1,"[('MFMS', 0.044)]",13,0
PEN,Penumbra Inc,1,"[('MFMS', 0.04)]",13,0
EVBG,Everbridge Inc,1,"[('MFMS', 0.037)]",13,0
GSHD,Goosehead Insurance Inc Class A,1,"[('MFMS', 0.036)]",13,0
FOXF,Fox Factory Holding Corp,1,"[('MFMS', 0.036)]",13,0
NTIC,Northern Technologies International Corp,1,"[('MGMT', 0.034)]",13,0
UFPT,UFP Technologies Inc,1,"[('MGMT', 0.026)]",13,0
COLL,Collegium Pharmaceutical Inc,1,"[('MGMT', 0.026)]",13,0
GDP,Goodrich Petroleum Corp,1,"[('MGMT', 0.025)]",13,0
EGLE,Eagle Bulk Shipping Inc,1,"[('MGMT', 0.025)]",13,0
CBNK,Capital Bancorp Inc,1,"[('MGMT', 0.024)]",13,0
XXII,22nd Century Group Inc,1,"[('MJ', 0.033)]",13,0
GEL,Genesis Energy LP,1,"[('MLPA', 0.055)]",13,0
PNM.DE,PNM Resources Inc,1,"[('MNA', 0.048)]",13,0
DWNI,Deutsche Wohnen SE,1,"[('MNA', 0.04)]",13,0
GWRE,Guidewire Software Inc,1,"[('MOAT', 0.026)]",13,0
LC,LendingClub Corp,1,"[('MOON', 0.022)]",13,0
3105.TW,Win Semiconductors Corp,1,"[('MOTI', 0.022)]",13,0
SWED A,Swedbank AB Class A,1,"[('MOTI', 0.021)]",13,0
IMB.L,Imperial Brands PLC,1,"[('MOTI', 0.021)]",13,0
SFOR.L,S4 Capital PLC,1,"[('MRAD', 0.037)]",13,0
INFO.TO,IHS Markit Ltd,1,"[('MRGR', 0.025)]",13,0
IPL,Inter Pipeline Ltd,1,"[('MRGR', 0.024)]",13,0
SJR.B,Shaw Communications Inc Class B,1,"[('MRGR', 0.024)]",13,0
FWONK,Liberty Formula One Group C,1,"[('MVP', 0.08)]",13,0
MSGS,Madison Square Garden Sports Corp Class A,1,"[('MVP', 0.077)]",13,0
MANU.L,Manchester United PLC Class A,1,"[('MVP', 0.075)]",13,0
JUVE.MI,Juventus Football Club SpA,1,"[('MVP', 0.068)]",13,0
BVB.DE,Borussia Dortmund GmbH & Co KGaA,1,"[('MVP', 0.064)]",13,0
BATRK,Liberty Braves Group C,1,"[('MVP', 0.047)]",13,0
WWE,World Wrestling Entertainment Inc Class A,1,"[('MVP', 0.04)]",13,0
EDR,Endeavor Group Holdings Inc Class A,1,"[('MVP', 0.033)]",13,0
